seqid,source,type,start,end,score,strand,phase,attributes
2D,IWGSC,gene,587701279.0,587704218.0,.,-,.,ID=gene:TraesCS2D02G488300;biotype=protein_coding;gene_id=TraesCS2D02G488300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,588133698.0,588136671.0,.,+,.,ID=gene:TraesCS2D02G488700;biotype=protein_coding;gene_id=TraesCS2D02G488700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,588225466.0,588227140.0,.,+,.,ID=gene:TraesCS2D02G489000;biotype=protein_coding;gene_id=TraesCS2D02G489000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,588245673.0,588250234.0,.,+,.,ID=gene:TraesCS2D02G489200;biotype=protein_coding;gene_id=TraesCS2D02G489200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,588790537.0,588793500.0,.,+,.,ID=gene:TraesCS2D02G489900;biotype=protein_coding;description=Adenosylhomocysteinase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5URS1];gene_id=TraesCS2D02G489900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,589237583.0,589240056.0,.,+,.,ID=gene:TraesCS2D02G490300;biotype=protein_coding;gene_id=TraesCS2D02G490300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,589627845.0,589629690.0,.,+,.,ID=gene:TraesCS2D02G491000;biotype=protein_coding;gene_id=TraesCS2D02G491000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,589972466.0,589978865.0,.,+,.,ID=gene:TraesCS2D02G491200;biotype=protein_coding;description=Auxin response factor [Source:UniProtKB/TrEMBL%3BAcc:W5C2G9];gene_id=TraesCS2D02G491200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,590063031.0,590067307.0,.,+,.,ID=gene:TraesCS2D02G491600;biotype=protein_coding;gene_id=TraesCS2D02G491600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,590081030.0,590082181.0,.,+,.,ID=gene:TraesCS2D02G491900;biotype=protein_coding;gene_id=TraesCS2D02G491900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,590148541.0,590153096.0,.,-,.,ID=gene:TraesCS2D02G492200;biotype=protein_coding;gene_id=TraesCS2D02G492200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,590153362.0,590156160.0,.,+,.,ID=gene:TraesCS2D02G492300;biotype=protein_coding;gene_id=TraesCS2D02G492300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,590331741.0,590339231.0,.,-,.,ID=gene:TraesCS2D02G492700;biotype=protein_coding;gene_id=TraesCS2D02G492700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,590367504.0,590372990.0,.,-,.,ID=gene:TraesCS2D02G492900;biotype=protein_coding;gene_id=TraesCS2D02G492900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,590674954.0,590679256.0,.,+,.,ID=gene:TraesCS2D02G493100;biotype=protein_coding;description=GTP cyclohydrolase 1 [Source:Projected from Arabidopsis thaliana (AT3G07270) UniProtKB/Swiss-Prot%3BAcc:Q9SFV7];gene_id=TraesCS2D02G493100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,590988401.0,590990772.0,.,-,.,ID=gene:TraesCS2D02G493500;biotype=protein_coding;description=Adenosylhomocysteinase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5UKX4];gene_id=TraesCS2D02G493500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,591019752.0,591023458.0,.,+,.,ID=gene:TraesCS2D02G493600;biotype=protein_coding;description=Serine hydroxymethyltransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5UPW5];gene_id=TraesCS2D02G493600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,591027189.0,591031752.0,.,+,.,ID=gene:TraesCS2D02G493700;biotype=protein_coding;description=Serine/threonine protein kinase%2C Hyperosmotic stress respons [Source: Projected from Oryza sativa (Os03g0390200)];gene_id=TraesCS2D02G493700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,592615357.0,592617355.0,.,+,.,ID=gene:TraesCS2D02G495800;biotype=protein_coding;gene_id=TraesCS2D02G495800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,592624890.0,592627232.0,.,-,.,ID=gene:TraesCS2D02G496000;biotype=protein_coding;gene_id=TraesCS2D02G496000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,592627721.0,592632175.0,.,-,.,ID=gene:TraesCS2D02G496100;biotype=protein_coding;gene_id=TraesCS2D02G496100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,592632341.0,592634683.0,.,+,.,ID=gene:TraesCS2D02G496200;biotype=protein_coding;description=Mediator of RNA polymerase II transcription subunit 7 [Source:UniProtKB/TrEMBL%3BAcc:W5BGU5];gene_id=TraesCS2D02G496200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,592790485.0,592791849.0,.,-,.,ID=gene:TraesCS2D02G496500;biotype=protein_coding;description=MOT2 [Source:Projected from Arabidopsis thaliana (AT1G80310) UniProtKB/TrEMBL%3BAcc:A0A178WGR3];gene_id=TraesCS2D02G496500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,593208993.0,593213714.0,.,+,.,ID=gene:TraesCS2D02G497000;biotype=protein_coding;gene_id=TraesCS2D02G497000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,593215038.0,593217521.0,.,+,.,ID=gene:TraesCS2D02G497100;biotype=protein_coding;gene_id=TraesCS2D02G497100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,593270400.0,593275755.0,.,-,.,ID=gene:TraesCS2D02G497400;biotype=protein_coding;description=Molybdopterin biosynthesis protein CNX1 [Source:Projected from Arabidopsis thaliana (AT5G20990) UniProtKB/Swiss-Prot%3BAcc:Q39054];gene_id=TraesCS2D02G497400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,593355452.0,593358353.0,.,+,.,ID=gene:TraesCS2D02G497500;biotype=protein_coding;gene_id=TraesCS2D02G497500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,593796909.0,593803962.0,.,+,.,ID=gene:TraesCS2D02G498300;biotype=protein_coding;gene_id=TraesCS2D02G498300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,594101445.0,594102583.0,.,-,.,ID=gene:TraesCS2D02G498900;biotype=protein_coding;description=Amylogenin [Source:UniProtKB/TrEMBL%3BAcc:Q9ZR34];gene_id=TraesCS2D02G498900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,594547370.0,594551243.0,.,-,.,ID=gene:TraesCS2D02G499700;biotype=protein_coding;gene_id=TraesCS2D02G499700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,594551401.0,594553761.0,.,-,.,ID=gene:TraesCS2D02G499800;biotype=protein_coding;gene_id=TraesCS2D02G499800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,595145351.0,595149710.0,.,+,.,ID=gene:TraesCS2D02G500400;biotype=protein_coding;gene_id=TraesCS2D02G500400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,595161545.0,595165983.0,.,+,.,ID=gene:TraesCS2D02G500600;biotype=protein_coding;description=Glutamine synthetase [Source:UniProtKB/TrEMBL%3BAcc:Q45NB2];gene_id=TraesCS2D02G500600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,595166995.0,595167985.0,.,-,.,ID=gene:TraesCS2D02G500700;biotype=protein_coding;gene_id=TraesCS2D02G500700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,595435562.0,595440217.0,.,+,.,ID=gene:TraesCS2D02G501100;biotype=protein_coding;gene_id=TraesCS2D02G501100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,596000889.0,596006470.0,.,+,.,ID=gene:TraesCS2D02G501700;biotype=protein_coding;gene_id=TraesCS2D02G501700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,596123171.0,596125630.0,.,-,.,ID=gene:TraesCS2D02G502000;biotype=protein_coding;gene_id=TraesCS2D02G502000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,596193373.0,596193659.0,.,-,.,ID=gene:TraesCS2D02G502200;biotype=protein_coding;gene_id=TraesCS2D02G502200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,596252069.0,596254635.0,.,-,.,ID=gene:TraesCS2D02G502700;biotype=protein_coding;gene_id=TraesCS2D02G502700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,596550011.0,596554762.0,.,-,.,ID=gene:TraesCS2D02G502900;biotype=protein_coding;description=Squamosa promoter-binding-like protein 8 [Source:UniProtKB/TrEMBL%3BAcc:X5DR92];gene_id=TraesCS2D02G502900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,597939344.0,597943107.0,.,+,.,ID=gene:TraesCS2D02G503200;biotype=protein_coding;gene_id=TraesCS2D02G503200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,598328717.0,598330241.0,.,+,.,ID=gene:TraesCS2D02G503600;biotype=protein_coding;gene_id=TraesCS2D02G503600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,598714158.0,598720273.0,.,-,.,ID=gene:TraesCS2D02G504000;biotype=protein_coding;gene_id=TraesCS2D02G504000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,598931061.0,598931810.0,.,+,.,ID=gene:TraesCS2D02G504700;biotype=protein_coding;gene_id=TraesCS2D02G504700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,598936646.0,598938254.0,.,-,.,ID=gene:TraesCS2D02G504800;biotype=protein_coding;gene_id=TraesCS2D02G504800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,599893591.0,599897568.0,.,+,.,ID=gene:TraesCS2D02G505600;biotype=protein_coding;gene_id=TraesCS2D02G505600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,601178580.0,601184772.0,.,+,.,ID=gene:TraesCS2D02G507500;biotype=protein_coding;gene_id=TraesCS2D02G507500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,601596293.0,601602239.0,.,+,.,ID=gene:TraesCS2D02G508800;biotype=protein_coding;gene_id=TraesCS2D02G508800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,603648022.0,603648670.0,.,-,.,ID=gene:TraesCS2D02G512400;biotype=protein_coding;gene_id=TraesCS2D02G512400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,603665047.0,603667208.0,.,-,.,ID=gene:TraesCS2D02G512600;biotype=protein_coding;description=Protein COFACTOR ASSEMBLY OF COMPLEX C SUBUNIT B CCB4%2C chloroplastic [Source:Projected from Arabidopsis thaliana (AT1G59840) UniProtKB/Swiss-Prot%3BAcc:Q6NQK9];gene_id=TraesCS2D02G512600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,605909260.0,605910754.0,.,-,.,ID=gene:TraesCS2D02G513800;biotype=protein_coding;gene_id=TraesCS2D02G513800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,605935141.0,605939037.0,.,+,.,ID=gene:TraesCS2D02G513900;biotype=protein_coding;gene_id=TraesCS2D02G513900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,606517683.0,606518478.0,.,+,.,ID=gene:TraesCS2D02G514500;biotype=protein_coding;gene_id=TraesCS2D02G514500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,606689943.0,606690766.0,.,+,.,ID=gene:TraesCS2D02G515400;biotype=protein_coding;gene_id=TraesCS2D02G515400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,606752469.0,606756015.0,.,-,.,ID=gene:TraesCS2D02G515800;biotype=protein_coding;description=TaAP2-D [Source:UniProtKB/TrEMBL%3BAcc:M5AB40];gene_id=TraesCS2D02G515800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,607418412.0,607425112.0,.,-,.,ID=gene:TraesCS2D02G516000;biotype=protein_coding;gene_id=TraesCS2D02G516000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,608196430.0,608200931.0,.,+,.,ID=gene:TraesCS2D02G517200;biotype=protein_coding;description=Glycerol kinase [Source:Projected from Arabidopsis thaliana (AT1G80460) UniProtKB/Swiss-Prot%3BAcc:Q9M8L4];gene_id=TraesCS2D02G517200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,608771752.0,608777174.0,.,-,.,ID=gene:TraesCS2D02G518800;biotype=protein_coding;description=Synaptotagmin-5 [Source:Projected from Arabidopsis thaliana (AT1G05500) UniProtKB/Swiss-Prot%3BAcc:Q8L706];gene_id=TraesCS2D02G518800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,608978606.0,608981190.0,.,-,.,ID=gene:TraesCS2D02G519100;biotype=protein_coding;gene_id=TraesCS2D02G519100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,609552232.0,609555029.0,.,+,.,ID=gene:TraesCS2D02G520400;biotype=protein_coding;gene_id=TraesCS2D02G520400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,609757171.0,609759453.0,.,-,.,ID=gene:TraesCS2D02G520700;biotype=protein_coding;gene_id=TraesCS2D02G520700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,610043251.0,610044797.0,.,-,.,ID=gene:TraesCS2D02G521300;biotype=protein_coding;gene_id=TraesCS2D02G521300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,610276851.0,610282317.0,.,-,.,ID=gene:TraesCS2D02G521400;biotype=protein_coding;gene_id=TraesCS2D02G521400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,610288258.0,610292643.0,.,+,.,ID=gene:TraesCS2D02G521500;biotype=protein_coding;description=Glutamyl-tRNA(Gln) amidotransferase subunit A%2C chloroplastic/mitochondrial [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5UMA6];gene_id=TraesCS2D02G521500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,611871421.0,611874752.0,.,-,.,ID=gene:TraesCS2D02G523000;biotype=protein_coding;gene_id=TraesCS2D02G523000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,612534919.0,612536365.0,.,+,.,ID=gene:TraesCS2D02G524000;biotype=protein_coding;description=Pectinesterase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5USX2];gene_id=TraesCS2D02G524000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,613445758.0,613448274.0,.,+,.,ID=gene:TraesCS2D02G525700;biotype=protein_coding;gene_id=TraesCS2D02G525700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,614804569.0,614804875.0,.,-,.,ID=gene:TraesCS2D02G526300;biotype=protein_coding;gene_id=TraesCS2D02G526300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,616455106.0,616455448.0,.,-,.,ID=gene:TraesCS2D02G528600;biotype=protein_coding;gene_id=TraesCS2D02G528600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,616927425.0,616928377.0,.,-,.,ID=gene:TraesCS2D02G529900;biotype=protein_coding;gene_id=TraesCS2D02G529900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,635593374.0,635597307.0,.,-,.,ID=gene:TraesCS2D02G566400;biotype=protein_coding;gene_id=TraesCS2D02G566400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,635597602.0,635601741.0,.,-,.,ID=gene:TraesCS2D02G566500;biotype=protein_coding;description=Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5UU24];gene_id=TraesCS2D02G566500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,635759044.0,635760568.0,.,-,.,ID=gene:TraesCS2D02G566800;biotype=protein_coding;description=Peroxidase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5UJX6];gene_id=TraesCS2D02G566800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,635780202.0,635783874.0,.,+,.,ID=gene:TraesCS2D02G567000;biotype=protein_coding;gene_id=TraesCS2D02G567000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,635870416.0,635876393.0,.,+,.,ID=gene:TraesCS2D02G567500;biotype=protein_coding;gene_id=TraesCS2D02G567500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,636354581.0,636356332.0,.,+,.,ID=gene:TraesCS2D02G568200;biotype=protein_coding;gene_id=TraesCS2D02G568200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,636372277.0,636373865.0,.,+,.,ID=gene:TraesCS2D02G568300;biotype=protein_coding;gene_id=TraesCS2D02G568300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,636520744.0,636528338.0,.,+,.,ID=gene:TraesCS2D02G568400;biotype=protein_coding;gene_id=TraesCS2D02G568400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,636599764.0,636603311.0,.,-,.,ID=gene:TraesCS2D02G568600;biotype=protein_coding;gene_id=TraesCS2D02G568600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,637421664.0,637423296.0,.,-,.,ID=gene:TraesCS2D02G569700;biotype=protein_coding;description=Protein STAY-GREEN LIKE%2C chloroplastic [Source:Projected from Arabidopsis thaliana (AT1G44000) UniProtKB/Swiss-Prot%3BAcc:Q94AQ9];gene_id=TraesCS2D02G569700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,637423776.0,637427870.0,.,-,.,ID=gene:TraesCS2D02G569800;biotype=protein_coding;description=Proteinaceous RNase P 1%2C chloroplastic/mitochondrial [Source:Projected from Arabidopsis thaliana (AT2G32230) UniProtKB/Swiss-Prot%3BAcc:Q66GI4];gene_id=TraesCS2D02G569800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,637429872.0,637433819.0,.,-,.,ID=gene:TraesCS2D02G569900;biotype=protein_coding;gene_id=TraesCS2D02G569900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,638309703.0,638310137.0,.,-,.,ID=gene:TraesCS2D02G572300;biotype=protein_coding;gene_id=TraesCS2D02G572300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,638438034.0,638440231.0,.,+,.,ID=gene:TraesCS2D02G573300;biotype=protein_coding;gene_id=TraesCS2D02G573300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,638504936.0,638507131.0,.,-,.,ID=gene:TraesCS2D02G573400;biotype=protein_coding;gene_id=TraesCS2D02G573400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,638804298.0,638807111.0,.,+,.,ID=gene:TraesCS2D02G574000;biotype=protein_coding;gene_id=TraesCS2D02G574000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,639087272.0,639092891.0,.,-,.,ID=gene:TraesCS2D02G574400;biotype=protein_coding;gene_id=TraesCS2D02G574400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,639359719.0,639364072.0,.,-,.,ID=gene:TraesCS2D02G575000;biotype=protein_coding;gene_id=TraesCS2D02G575000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,643050668.0,643052225.0,.,+,.,ID=gene:TraesCS2D02G581700;biotype=protein_coding;gene_id=TraesCS2D02G581700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,645660641.0,645661930.0,.,-,.,ID=gene:TraesCS2D02G588000;biotype=protein_coding;gene_id=TraesCS2D02G588000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,648238204.0,648242750.0,.,-,.,ID=gene:TraesCS2D02G594400;Name=GLU1C;biotype=protein_coding;description=4-hydroxy-7-methoxy-3-oxo-3%2C4-dihydro-2H-1%2C4-benzoxazin-2-yl glucoside beta-D-glucosidase 1c%2C chloroplastic [Source:UniProtKB/Swiss-Prot%3BAcc:Q1XH04];gene_id=TraesCS2D02G594400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,650322293.0,650324643.0,.,-,.,ID=gene:TraesCS2D02G598000;biotype=protein_coding;description=Glutathione peroxidase [Source:UniProtKB/TrEMBL%3BAcc:A0A341RLE4];gene_id=TraesCS2D02G598000;logic_name=iwgsc_high_conf
3A,IWGSC,gene,8587928.0,8594001.0,.,+,.,ID=gene:TraesCS3A02G009400;biotype=protein_coding;gene_id=TraesCS3A02G009400;logic_name=iwgsc_high_conf
3A,IWGSC,gene,10823802.0,10826285.0,.,-,.,ID=gene:TraesCS3A02G016600;biotype=protein_coding;gene_id=TraesCS3A02G016600;logic_name=iwgsc_high_conf
3A,IWGSC,gene,11408729.0,11415989.0,.,-,.,ID=gene:TraesCS3A02G018100;biotype=protein_coding;gene_id=TraesCS3A02G018100;logic_name=iwgsc_high_conf
3A,IWGSC,gene,11457283.0,11459162.0,.,-,.,ID=gene:TraesCS3A02G018300;biotype=protein_coding;gene_id=TraesCS3A02G018300;logic_name=iwgsc_high_conf
3A,IWGSC,gene,11891585.0,11895285.0,.,-,.,ID=gene:TraesCS3A02G019900;biotype=protein_coding;gene_id=TraesCS3A02G019900;logic_name=iwgsc_high_conf
3A,IWGSC,gene,12375906.0,12383433.0,.,+,.,ID=gene:TraesCS3A02G021600;biotype=protein_coding;gene_id=TraesCS3A02G021600;logic_name=iwgsc_high_conf
3A,IWGSC,gene,13033410.0,13035200.0,.,-,.,ID=gene:TraesCS3A02G023700;biotype=protein_coding;gene_id=TraesCS3A02G023700;logic_name=iwgsc_high_conf
3A,IWGSC,gene,17604492.0,17607584.0,.,-,.,ID=gene:TraesCS3A02G032100;biotype=protein_coding;description=E3 ubiquitin-protein ligase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5VGH4];gene_id=TraesCS3A02G032100;logic_name=iwgsc_high_conf
3A,IWGSC,gene,18851466.0,18854370.0,.,+,.,ID=gene:TraesCS3A02G032900;biotype=protein_coding;gene_id=TraesCS3A02G032900;logic_name=iwgsc_high_conf
3A,IWGSC,gene,19275574.0,19307908.0,.,+,.,ID=gene:TraesCS3A02G033400;biotype=protein_coding;gene_id=TraesCS3A02G033400;logic_name=iwgsc_high_conf
3A,IWGSC,gene,19975685.0,19976245.0,.,-,.,ID=gene:TraesCS3A02G036300;biotype=protein_coding;gene_id=TraesCS3A02G036300;logic_name=iwgsc_high_conf
3A,IWGSC,gene,20325413.0,20329973.0,.,+,.,ID=gene:TraesCS3A02G037600;biotype=protein_coding;gene_id=TraesCS3A02G037600;logic_name=iwgsc_high_conf
3A,IWGSC,gene,20334714.0,20337137.0,.,-,.,ID=gene:TraesCS3A02G037700;biotype=protein_coding;gene_id=TraesCS3A02G037700;logic_name=iwgsc_high_conf
3A,IWGSC,gene,20771629.0,20773382.0,.,+,.,ID=gene:TraesCS3A02G038900;biotype=protein_coding;gene_id=TraesCS3A02G038900;logic_name=iwgsc_high_conf
3A,IWGSC,gene,21213339.0,21216022.0,.,-,.,ID=gene:TraesCS3A02G040500;biotype=protein_coding;gene_id=TraesCS3A02G040500;logic_name=iwgsc_high_conf
3A,IWGSC,gene,24748236.0,24748973.0,.,+,.,ID=gene:TraesCS3A02G046300;biotype=protein_coding;gene_id=TraesCS3A02G046300;logic_name=iwgsc_high_conf
3A,IWGSC,gene,59424278.0,59435904.0,.,+,.,ID=gene:TraesCS3A02G093000;biotype=protein_coding;gene_id=TraesCS3A02G093000;logic_name=iwgsc_high_conf
3A,IWGSC,gene,100011353.0,100014793.0,.,+,.,ID=gene:TraesCS3A02G123800;biotype=protein_coding;gene_id=TraesCS3A02G123800;logic_name=iwgsc_high_conf
3A,IWGSC,gene,109867886.0,109869204.0,.,+,.,ID=gene:TraesCS3A02G132700;biotype=protein_coding;gene_id=TraesCS3A02G132700;logic_name=iwgsc_high_conf
3A,IWGSC,gene,156230024.0,156235947.0,.,-,.,ID=gene:TraesCS3A02G158400;biotype=protein_coding;gene_id=TraesCS3A02G158400;logic_name=iwgsc_high_conf
3A,IWGSC,gene,157031841.0,157033451.0,.,+,.,ID=gene:TraesCS3A02G158800;biotype=protein_coding;gene_id=TraesCS3A02G158800;logic_name=iwgsc_high_conf
3A,IWGSC,gene,170383582.0,170384120.0,.,-,.,ID=gene:TraesCS3A02G165100;biotype=protein_coding;gene_id=TraesCS3A02G165100;logic_name=iwgsc_high_conf
3A,IWGSC,gene,212531004.0,212534124.0,.,-,.,ID=gene:TraesCS3A02G183100;biotype=protein_coding;gene_id=TraesCS3A02G183100;logic_name=iwgsc_high_conf
3A,IWGSC,gene,227364659.0,227367110.0,.,+,.,ID=gene:TraesCS3A02G187900;biotype=protein_coding;gene_id=TraesCS3A02G187900;logic_name=iwgsc_high_conf
3A,IWGSC,gene,366610919.0,366635148.0,.,-,.,ID=gene:TraesCS3A02G207900;biotype=protein_coding;gene_id=TraesCS3A02G207900;logic_name=iwgsc_high_conf
3A,IWGSC,gene,420740126.0,420742015.0,.,+,.,ID=gene:TraesCS3A02G224600;biotype=protein_coding;gene_id=TraesCS3A02G224600;logic_name=iwgsc_high_conf
3A,IWGSC,gene,424727680.0,424729030.0,.,+,.,ID=gene:TraesCS3A02G227200;biotype=protein_coding;gene_id=TraesCS3A02G227200;logic_name=iwgsc_high_conf
3A,IWGSC,gene,430775421.0,430779657.0,.,+,.,ID=gene:TraesCS3A02G230500;biotype=protein_coding;gene_id=TraesCS3A02G230500;logic_name=iwgsc_high_conf
3A,IWGSC,gene,431127843.0,431128415.0,.,-,.,ID=gene:TraesCS3A02G231100;biotype=protein_coding;gene_id=TraesCS3A02G231100;logic_name=iwgsc_high_conf
3A,IWGSC,gene,437634545.0,437643982.0,.,+,.,ID=gene:TraesCS3A02G233900;biotype=protein_coding;gene_id=TraesCS3A02G233900;logic_name=iwgsc_high_conf
3A,IWGSC,gene,454170120.0,454172441.0,.,+,.,ID=gene:TraesCS3A02G241900;biotype=protein_coding;gene_id=TraesCS3A02G241900;logic_name=iwgsc_high_conf
3A,IWGSC,gene,512317503.0,512330863.0,.,-,.,ID=gene:TraesCS3A02G284000;biotype=protein_coding;gene_id=TraesCS3A02G284000;logic_name=iwgsc_high_conf
3A,IWGSC,gene,540968917.0,540972021.0,.,-,.,ID=gene:TraesCS3A02G304900;biotype=protein_coding;gene_id=TraesCS3A02G304900;logic_name=iwgsc_high_conf
3A,IWGSC,gene,552756349.0,552757410.0,.,+,.,ID=gene:TraesCS3A02G313200;biotype=protein_coding;gene_id=TraesCS3A02G313200;logic_name=iwgsc_high_conf
3A,IWGSC,gene,559813638.0,559813856.0,.,+,.,ID=gene:TraesCS3A02G318600;biotype=protein_coding;gene_id=TraesCS3A02G318600;logic_name=iwgsc_high_conf
3A,IWGSC,gene,565351615.0,565357417.0,.,+,.,ID=gene:TraesCS3A02G321700;biotype=protein_coding;gene_id=TraesCS3A02G321700;logic_name=iwgsc_high_conf
3A,IWGSC,gene,577562629.0,577565752.0,.,-,.,ID=gene:TraesCS3A02G333000;biotype=protein_coding;gene_id=TraesCS3A02G333000;logic_name=iwgsc_high_conf
3A,IWGSC,gene,594348719.0,594349676.0,.,-,.,ID=gene:TraesCS3A02G344700;biotype=protein_coding;description=Non-specific lipid-transfer protein [Source:UniProtKB/TrEMBL%3BAcc:Q2PCB7];gene_id=TraesCS3A02G344700;logic_name=iwgsc_high_conf
3A,IWGSC,gene,611944642.0,611948641.0,.,+,.,ID=gene:TraesCS3A02G363400;biotype=protein_coding;gene_id=TraesCS3A02G363400;logic_name=iwgsc_high_conf
3A,IWGSC,gene,614708196.0,614709100.0,.,+,.,ID=gene:TraesCS3A02G365600;biotype=protein_coding;gene_id=TraesCS3A02G365600;logic_name=iwgsc_high_conf
3A,IWGSC,gene,616093533.0,616096840.0,.,-,.,ID=gene:TraesCS3A02G367000;biotype=protein_coding;description=Sedoheptulose-1%2C7-bisphosphatase%2C chloroplastic [Source:UniProtKB/Swiss-Prot%3BAcc:P46285];gene_id=TraesCS3A02G367000;logic_name=iwgsc_high_conf
3A,IWGSC,gene,624184553.0,624186356.0,.,-,.,ID=gene:TraesCS3A02G374700;biotype=protein_coding;gene_id=TraesCS3A02G374700;logic_name=iwgsc_high_conf
3A,IWGSC,gene,625209458.0,625210747.0,.,-,.,ID=gene:TraesCS3A02G376200;biotype=protein_coding;gene_id=TraesCS3A02G376200;logic_name=iwgsc_high_conf
