seqid,source,type,start,end,score,strand,phase,attributes
2B,IWGSC,gene,755626836.0,755629791.0,.,+,.,ID=gene:TraesCS2B02G563900;biotype=protein_coding;gene_id=TraesCS2B02G563900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,756641269.0,756644517.0,.,-,.,ID=gene:TraesCS2B02G565200;biotype=protein_coding;gene_id=TraesCS2B02G565200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,756704811.0,756713392.0,.,-,.,ID=gene:TraesCS2B02G565400;biotype=protein_coding;gene_id=TraesCS2B02G565400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,758592408.0,758597224.0,.,-,.,ID=gene:TraesCS2B02G567600;biotype=protein_coding;description=Superoxide dismutase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5U305];gene_id=TraesCS2B02G567600;logic_name=iwgsc_high_conf
2B,IWGSC,gene,759172592.0,759173776.0,.,+,.,ID=gene:TraesCS2B02G568200;biotype=protein_coding;description=Sulfotransferase [Source:UniProtKB/TrEMBL%3BAcc:W5B8I8];gene_id=TraesCS2B02G568200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,760118497.0,760119758.0,.,+,.,ID=gene:TraesCS2B02G569500;biotype=protein_coding;gene_id=TraesCS2B02G569500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,760153029.0,760154240.0,.,+,.,ID=gene:TraesCS2B02G569600;biotype=protein_coding;gene_id=TraesCS2B02G569600;logic_name=iwgsc_high_conf
2B,IWGSC,gene,760928108.0,760931284.0,.,+,.,ID=gene:TraesCS2B02G570300;biotype=protein_coding;gene_id=TraesCS2B02G570300;logic_name=iwgsc_high_conf
2B,IWGSC,gene,760949907.0,760951814.0,.,-,.,ID=gene:TraesCS2B02G570500;biotype=protein_coding;gene_id=TraesCS2B02G570500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,761278991.0,761283443.0,.,-,.,ID=gene:TraesCS2B02G570700;biotype=protein_coding;gene_id=TraesCS2B02G570700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,761981457.0,761992012.0,.,-,.,ID=gene:TraesCS2B02G571700;biotype=protein_coding;description=Ubiquinol oxidase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5U0D2];gene_id=TraesCS2B02G571700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,762429536.0,762430817.0,.,+,.,ID=gene:TraesCS2B02G572700;biotype=protein_coding;gene_id=TraesCS2B02G572700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,762705774.0,762710106.0,.,+,.,ID=gene:TraesCS2B02G573100;biotype=protein_coding;gene_id=TraesCS2B02G573100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,763630629.0,763633988.0,.,-,.,ID=gene:TraesCS2B02G574100;biotype=protein_coding;gene_id=TraesCS2B02G574100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,763862161.0,763864711.0,.,-,.,ID=gene:TraesCS2B02G574400;biotype=protein_coding;gene_id=TraesCS2B02G574400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,764117278.0,764117965.0,.,-,.,ID=gene:TraesCS2B02G575000;biotype=protein_coding;gene_id=TraesCS2B02G575000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,764533372.0,764544496.0,.,-,.,ID=gene:TraesCS2B02G575300;biotype=protein_coding;gene_id=TraesCS2B02G575300;logic_name=iwgsc_high_conf
2B,IWGSC,gene,765061289.0,765063443.0,.,-,.,ID=gene:TraesCS2B02G575900;biotype=protein_coding;gene_id=TraesCS2B02G575900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,765069202.0,765073125.0,.,-,.,ID=gene:TraesCS2B02G576100;biotype=protein_coding;gene_id=TraesCS2B02G576100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,765276335.0,765279904.0,.,+,.,ID=gene:TraesCS2B02G576300;biotype=protein_coding;description=Triticain beta 2 [Source:UniProtKB/TrEMBL%3BAcc:A9EEM6];gene_id=TraesCS2B02G576300;logic_name=iwgsc_high_conf
2B,IWGSC,gene,765390603.0,765401140.0,.,+,.,ID=gene:TraesCS2B02G576600;biotype=protein_coding;gene_id=TraesCS2B02G576600;logic_name=iwgsc_high_conf
2B,IWGSC,gene,767127600.0,767132410.0,.,+,.,ID=gene:TraesCS2B02G579000;biotype=protein_coding;description=Polyamine oxidase%2C Seed germinatio [Source: Projected from Oryza sativa (Os04g0671300)];gene_id=TraesCS2B02G579000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,767651333.0,767657210.0,.,-,.,ID=gene:TraesCS2B02G579800;biotype=protein_coding;gene_id=TraesCS2B02G579800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,767692830.0,767696741.0,.,-,.,ID=gene:TraesCS2B02G580000;biotype=protein_coding;gene_id=TraesCS2B02G580000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,768547900.0,768551035.0,.,-,.,ID=gene:TraesCS2B02G580900;biotype=protein_coding;gene_id=TraesCS2B02G580900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,768612626.0,768617431.0,.,-,.,ID=gene:TraesCS2B02G581100;biotype=protein_coding;gene_id=TraesCS2B02G581100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,770675090.0,770677199.0,.,-,.,ID=gene:TraesCS2B02G583100;biotype=protein_coding;gene_id=TraesCS2B02G583100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,771038729.0,771040774.0,.,+,.,ID=gene:TraesCS2B02G583700;biotype=protein_coding;gene_id=TraesCS2B02G583700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,771230150.0,771234400.0,.,-,.,ID=gene:TraesCS2B02G584200;biotype=protein_coding;gene_id=TraesCS2B02G584200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,775168326.0,775173650.0,.,-,.,ID=gene:TraesCS2B02G588400;biotype=protein_coding;description=Plastid division protein CDP1%2C chloroplastic [Source:Projected from Arabidopsis thaliana (AT3G19180) UniProtKB/Swiss-Prot%3BAcc:Q8VY16];gene_id=TraesCS2B02G588400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,782533511.0,782538118.0,.,-,.,ID=gene:TraesCS2B02G599800;Name=GLU1B;biotype=protein_coding;description=4-hydroxy-7-methoxy-3-oxo-3%2C4-dihydro-2H-1%2C4-benzoxazin-2-yl glucoside beta-D-glucosidase 1b%2C chloroplastic [Source:UniProtKB/Swiss-Prot%3BAcc:Q1XH05];gene_id=TraesCS2B02G599800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,783226574.0,783231181.0,.,-,.,ID=gene:TraesCS2B02G600200;biotype=protein_coding;gene_id=TraesCS2B02G600200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,786033768.0,786039773.0,.,-,.,ID=gene:TraesCS2B02G604300;biotype=protein_coding;gene_id=TraesCS2B02G604300;logic_name=iwgsc_high_conf
2B,IWGSC,gene,793446052.0,793447077.0,.,-,.,ID=gene:TraesCS2B02G615600;biotype=protein_coding;description=Peroxidase [Source:UniProtKB/TrEMBL%3BAcc:A0A341RA77];gene_id=TraesCS2B02G615600;logic_name=iwgsc_high_conf
2B,IWGSC,gene,793456345.0,793457370.0,.,+,.,ID=gene:TraesCS2B02G615700;biotype=protein_coding;description=Peroxidase [Source:UniProtKB/TrEMBL%3BAcc:A0A341R3P2];gene_id=TraesCS2B02G615700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,794045721.0,794048925.0,.,+,.,ID=gene:TraesCS2B02G617500;biotype=protein_coding;gene_id=TraesCS2B02G617500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,795856416.0,795859657.0,.,+,.,ID=gene:TraesCS2B02G621500;biotype=protein_coding;gene_id=TraesCS2B02G621500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,7051491.0,7053421.0,.,+,.,ID=gene:TraesCS2D02G014300;biotype=protein_coding;gene_id=TraesCS2D02G014300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,8716015.0,8718526.0,.,+,.,ID=gene:TraesCS2D02G018600;biotype=protein_coding;gene_id=TraesCS2D02G018600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,12920283.0,12923349.0,.,-,.,ID=gene:TraesCS2D02G033500;biotype=protein_coding;description=Thiol protease [Source:UniProtKB/TrEMBL%3BAcc:Q41522];gene_id=TraesCS2D02G033500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,14617172.0,14626790.0,.,+,.,ID=gene:TraesCS2D02G039900;biotype=protein_coding;gene_id=TraesCS2D02G039900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,14628357.0,14640437.0,.,+,.,ID=gene:TraesCS2D02G040000;biotype=protein_coding;gene_id=TraesCS2D02G040000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,14944126.0,14945715.0,.,+,.,ID=gene:TraesCS2D02G041700;biotype=protein_coding;gene_id=TraesCS2D02G041700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,16128112.0,16130603.0,.,+,.,ID=gene:TraesCS2D02G044600;biotype=protein_coding;gene_id=TraesCS2D02G044600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,33952048.0,33956269.0,.,-,.,ID=gene:TraesCS2D02G079600;biotype=protein_coding;gene_id=TraesCS2D02G079600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,36112676.0,36114025.0,.,+,.,ID=gene:TraesCS2D02G083600;biotype=protein_coding;description=Dirigent protein [Source:UniProtKB/TrEMBL%3BAcc:A0A341R3L3];gene_id=TraesCS2D02G083600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,67219847.0,67232338.0,.,+,.,ID=gene:TraesCS2D02G117800;biotype=protein_coding;description=recovery protein 3 [Source:Projected from Arabidopsis thaliana (AT1G67500) TAIR%3BAcc:AT1G67500];gene_id=TraesCS2D02G117800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,67233189.0,67237902.0,.,-,.,ID=gene:TraesCS2D02G117900;biotype=protein_coding;description=Xylose isomerase [Source:UniProtKB/TrEMBL%3BAcc:W5C4N4];gene_id=TraesCS2D02G117900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,71204035.0,71204803.0,.,+,.,ID=gene:TraesCS2D02G121900;biotype=protein_coding;gene_id=TraesCS2D02G121900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,72162503.0,72164748.0,.,+,.,ID=gene:TraesCS2D02G123200;biotype=protein_coding;gene_id=TraesCS2D02G123200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,112927925.0,112935014.0,.,+,.,ID=gene:TraesCS2D02G169200;biotype=protein_coding;description=Glycosyltransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A341RA18];gene_id=TraesCS2D02G169200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,166136857.0,166137075.0,.,+,.,ID=gene:TraesCS2D02G210300;biotype=protein_coding;gene_id=TraesCS2D02G210300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,204134329.0,204139683.0,.,+,.,ID=gene:TraesCS2D02G231700;biotype=protein_coding;description=SH3 domain-containing protein 3 [Source:Projected from Arabidopsis thaliana (AT4G18060) UniProtKB/Swiss-Prot%3BAcc:Q8L7W0];gene_id=TraesCS2D02G231700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,252141638.0,252145340.0,.,-,.,ID=gene:TraesCS2D02G239300;biotype=protein_coding;gene_id=TraesCS2D02G239300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,314565371.0,314566231.0,.,+,.,ID=gene:TraesCS2D02G258800;biotype=protein_coding;gene_id=TraesCS2D02G258800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,382172786.0,382177613.0,.,+,.,ID=gene:TraesCS2D02G299900;biotype=protein_coding;gene_id=TraesCS2D02G299900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,409436752.0,409438044.0,.,+,.,ID=gene:TraesCS2D02G319000;biotype=protein_coding;gene_id=TraesCS2D02G319000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,543846201.0,543847920.0,.,-,.,ID=gene:TraesCS2D02G431600;biotype=protein_coding;description=Xyloglucan endotransglucosylase/hydrolase [Source:UniProtKB/TrEMBL%3BAcc:A0A341RHX9];gene_id=TraesCS2D02G431600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,550630373.0,550636721.0,.,+,.,ID=gene:TraesCS2D02G440500;biotype=protein_coding;gene_id=TraesCS2D02G440500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,571176142.0,571181790.0,.,+,.,ID=gene:TraesCS2D02G465200;biotype=protein_coding;gene_id=TraesCS2D02G465200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,571193736.0,571202194.0,.,+,.,ID=gene:TraesCS2D02G465300;biotype=protein_coding;gene_id=TraesCS2D02G465300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,572029798.0,572035728.0,.,+,.,ID=gene:TraesCS2D02G466400;biotype=protein_coding;gene_id=TraesCS2D02G466400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,572072801.0,572075827.0,.,-,.,ID=gene:TraesCS2D02G466700;biotype=protein_coding;gene_id=TraesCS2D02G466700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,572360217.0,572365547.0,.,-,.,ID=gene:TraesCS2D02G467300;biotype=protein_coding;description=Polyamine oxidase%2C Seed germinatio [Source: Projected from Oryza sativa (Os04g0623300)];gene_id=TraesCS2D02G467300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,572682177.0,572684346.0,.,-,.,ID=gene:TraesCS2D02G467600;biotype=protein_coding;gene_id=TraesCS2D02G467600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,574104017.0,574113211.0,.,-,.,ID=gene:TraesCS2D02G468900;biotype=protein_coding;gene_id=TraesCS2D02G468900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,575760307.0,575762912.0,.,+,.,ID=gene:TraesCS2D02G471900;biotype=protein_coding;gene_id=TraesCS2D02G471900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,576279329.0,576282921.0,.,+,.,ID=gene:TraesCS2D02G472700;biotype=protein_coding;gene_id=TraesCS2D02G472700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,577108685.0,577113142.0,.,+,.,ID=gene:TraesCS2D02G473400;biotype=protein_coding;gene_id=TraesCS2D02G473400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,577597205.0,577599819.0,.,+,.,ID=gene:TraesCS2D02G474900;biotype=protein_coding;gene_id=TraesCS2D02G474900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,578599888.0,578604012.0,.,+,.,ID=gene:TraesCS2D02G476000;biotype=protein_coding;gene_id=TraesCS2D02G476000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,580004558.0,580007626.0,.,-,.,ID=gene:TraesCS2D02G479000;biotype=protein_coding;gene_id=TraesCS2D02G479000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,580010478.0,580017296.0,.,-,.,ID=gene:TraesCS2D02G479100;biotype=protein_coding;gene_id=TraesCS2D02G479100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,583231043.0,583234065.0,.,-,.,ID=gene:TraesCS2D02G480700;biotype=protein_coding;gene_id=TraesCS2D02G480700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,584248463.0,584250788.0,.,+,.,ID=gene:TraesCS2D02G480900;biotype=protein_coding;gene_id=TraesCS2D02G480900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,584521111.0,584524919.0,.,+,.,ID=gene:TraesCS2D02G481300;biotype=protein_coding;gene_id=TraesCS2D02G481300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,584657042.0,584659255.0,.,+,.,ID=gene:TraesCS2D02G482000;biotype=protein_coding;gene_id=TraesCS2D02G482000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,584661170.0,584663446.0,.,+,.,ID=gene:TraesCS2D02G482100;biotype=protein_coding;gene_id=TraesCS2D02G482100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,584668140.0,584670784.0,.,+,.,ID=gene:TraesCS2D02G482200;biotype=protein_coding;gene_id=TraesCS2D02G482200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,584836022.0,584837490.0,.,-,.,ID=gene:TraesCS2D02G482600;biotype=protein_coding;gene_id=TraesCS2D02G482600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,585063654.0,585065529.0,.,+,.,ID=gene:TraesCS2D02G483100;biotype=protein_coding;gene_id=TraesCS2D02G483100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,585519830.0,585520774.0,.,+,.,ID=gene:TraesCS2D02G484500;biotype=protein_coding;gene_id=TraesCS2D02G484500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,585685719.0,585690307.0,.,-,.,ID=gene:TraesCS2D02G484700;biotype=protein_coding;description=Serine/threonine-protein kinase [Source:UniProtKB/TrEMBL%3BAcc:W5BZ14];gene_id=TraesCS2D02G484700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,586355006.0,586358697.0,.,+,.,ID=gene:TraesCS2D02G485700;biotype=protein_coding;gene_id=TraesCS2D02G485700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,586789486.0,586794667.0,.,-,.,ID=gene:TraesCS2D02G486300;biotype=protein_coding;description=Serine/threonine-protein kinase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5US51];gene_id=TraesCS2D02G486300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,587164527.0,587168225.0,.,-,.,ID=gene:TraesCS2D02G487400;biotype=protein_coding;gene_id=TraesCS2D02G487400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,587282608.0,587293147.0,.,+,.,ID=gene:TraesCS2D02G487700;biotype=protein_coding;description=Kinesin-like calmodulin-binding protein (ZWICHEL) [Source:Projected from Arabidopsis thaliana (AT5G65930) UniProtKB/TrEMBL%3BAcc:F4JXM5];gene_id=TraesCS2D02G487700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,587697352.0,587701032.0,.,-,.,ID=gene:TraesCS2D02G488200;biotype=protein_coding;gene_id=TraesCS2D02G488200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,588133698.0,588136671.0,.,+,.,ID=gene:TraesCS2D02G488700;biotype=protein_coding;gene_id=TraesCS2D02G488700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,588231122.0,588233475.0,.,-,.,ID=gene:TraesCS2D02G489100;biotype=protein_coding;gene_id=TraesCS2D02G489100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,588245673.0,588250234.0,.,+,.,ID=gene:TraesCS2D02G489200;biotype=protein_coding;gene_id=TraesCS2D02G489200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,588790537.0,588793500.0,.,+,.,ID=gene:TraesCS2D02G489900;biotype=protein_coding;description=Adenosylhomocysteinase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5URS1];gene_id=TraesCS2D02G489900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,589237583.0,589240056.0,.,+,.,ID=gene:TraesCS2D02G490300;biotype=protein_coding;gene_id=TraesCS2D02G490300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,589627845.0,589629690.0,.,+,.,ID=gene:TraesCS2D02G491000;biotype=protein_coding;gene_id=TraesCS2D02G491000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,590063031.0,590067307.0,.,+,.,ID=gene:TraesCS2D02G491600;biotype=protein_coding;gene_id=TraesCS2D02G491600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,590081030.0,590082181.0,.,+,.,ID=gene:TraesCS2D02G491900;biotype=protein_coding;gene_id=TraesCS2D02G491900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,590148541.0,590153096.0,.,-,.,ID=gene:TraesCS2D02G492200;biotype=protein_coding;gene_id=TraesCS2D02G492200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,590153362.0,590156160.0,.,+,.,ID=gene:TraesCS2D02G492300;biotype=protein_coding;gene_id=TraesCS2D02G492300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,590674954.0,590679256.0,.,+,.,ID=gene:TraesCS2D02G493100;biotype=protein_coding;description=GTP cyclohydrolase 1 [Source:Projected from Arabidopsis thaliana (AT3G07270) UniProtKB/Swiss-Prot%3BAcc:Q9SFV7];gene_id=TraesCS2D02G493100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,590988401.0,590990772.0,.,-,.,ID=gene:TraesCS2D02G493500;biotype=protein_coding;description=Adenosylhomocysteinase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5UKX4];gene_id=TraesCS2D02G493500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,591027189.0,591031752.0,.,+,.,ID=gene:TraesCS2D02G493700;biotype=protein_coding;description=Serine/threonine protein kinase%2C Hyperosmotic stress respons [Source: Projected from Oryza sativa (Os03g0390200)];gene_id=TraesCS2D02G493700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,592615357.0,592617355.0,.,+,.,ID=gene:TraesCS2D02G495800;biotype=protein_coding;gene_id=TraesCS2D02G495800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,592624890.0,592627232.0,.,-,.,ID=gene:TraesCS2D02G496000;biotype=protein_coding;gene_id=TraesCS2D02G496000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,592627721.0,592632175.0,.,-,.,ID=gene:TraesCS2D02G496100;biotype=protein_coding;gene_id=TraesCS2D02G496100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,593208993.0,593213714.0,.,+,.,ID=gene:TraesCS2D02G497000;biotype=protein_coding;gene_id=TraesCS2D02G497000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,593215038.0,593217521.0,.,+,.,ID=gene:TraesCS2D02G497100;biotype=protein_coding;gene_id=TraesCS2D02G497100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,593796909.0,593803962.0,.,+,.,ID=gene:TraesCS2D02G498300;biotype=protein_coding;gene_id=TraesCS2D02G498300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,594544069.0,594547255.0,.,+,.,ID=gene:TraesCS2D02G499600;biotype=protein_coding;description=2-methoxy-6-polyprenyl-1%2C4-benzoquinol methylase%2C mitochondrial [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5UGU1];gene_id=TraesCS2D02G499600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,594547370.0,594551243.0,.,-,.,ID=gene:TraesCS2D02G499700;biotype=protein_coding;gene_id=TraesCS2D02G499700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,595145351.0,595149710.0,.,+,.,ID=gene:TraesCS2D02G500400;biotype=protein_coding;gene_id=TraesCS2D02G500400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,595166995.0,595167985.0,.,-,.,ID=gene:TraesCS2D02G500700;biotype=protein_coding;gene_id=TraesCS2D02G500700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,596123171.0,596125630.0,.,-,.,ID=gene:TraesCS2D02G502000;biotype=protein_coding;gene_id=TraesCS2D02G502000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,596193373.0,596193659.0,.,-,.,ID=gene:TraesCS2D02G502200;biotype=protein_coding;gene_id=TraesCS2D02G502200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,596252069.0,596254635.0,.,-,.,ID=gene:TraesCS2D02G502700;biotype=protein_coding;gene_id=TraesCS2D02G502700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,597939344.0,597943107.0,.,+,.,ID=gene:TraesCS2D02G503200;biotype=protein_coding;gene_id=TraesCS2D02G503200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,598328717.0,598330241.0,.,+,.,ID=gene:TraesCS2D02G503600;biotype=protein_coding;gene_id=TraesCS2D02G503600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,598714158.0,598720273.0,.,-,.,ID=gene:TraesCS2D02G504000;biotype=protein_coding;gene_id=TraesCS2D02G504000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,598931061.0,598931810.0,.,+,.,ID=gene:TraesCS2D02G504700;biotype=protein_coding;gene_id=TraesCS2D02G504700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,598936646.0,598938254.0,.,-,.,ID=gene:TraesCS2D02G504800;biotype=protein_coding;gene_id=TraesCS2D02G504800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,599893591.0,599897568.0,.,+,.,ID=gene:TraesCS2D02G505600;biotype=protein_coding;gene_id=TraesCS2D02G505600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,601178580.0,601184772.0,.,+,.,ID=gene:TraesCS2D02G507500;biotype=protein_coding;gene_id=TraesCS2D02G507500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,601596293.0,601602239.0,.,+,.,ID=gene:TraesCS2D02G508800;biotype=protein_coding;gene_id=TraesCS2D02G508800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,603648022.0,603648670.0,.,-,.,ID=gene:TraesCS2D02G512400;biotype=protein_coding;gene_id=TraesCS2D02G512400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,605367642.0,605371463.0,.,+,.,ID=gene:TraesCS2D02G513500;biotype=protein_coding;gene_id=TraesCS2D02G513500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,605909260.0,605910754.0,.,-,.,ID=gene:TraesCS2D02G513800;biotype=protein_coding;gene_id=TraesCS2D02G513800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,606689943.0,606690766.0,.,+,.,ID=gene:TraesCS2D02G515400;biotype=protein_coding;gene_id=TraesCS2D02G515400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,606752469.0,606756015.0,.,-,.,ID=gene:TraesCS2D02G515800;biotype=protein_coding;description=TaAP2-D [Source:UniProtKB/TrEMBL%3BAcc:M5AB40];gene_id=TraesCS2D02G515800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,608771752.0,608777174.0,.,-,.,ID=gene:TraesCS2D02G518800;biotype=protein_coding;description=Synaptotagmin-5 [Source:Projected from Arabidopsis thaliana (AT1G05500) UniProtKB/Swiss-Prot%3BAcc:Q8L706];gene_id=TraesCS2D02G518800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,608978606.0,608981190.0,.,-,.,ID=gene:TraesCS2D02G519100;biotype=protein_coding;gene_id=TraesCS2D02G519100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,609552232.0,609555029.0,.,+,.,ID=gene:TraesCS2D02G520400;biotype=protein_coding;gene_id=TraesCS2D02G520400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,610043251.0,610044797.0,.,-,.,ID=gene:TraesCS2D02G521300;biotype=protein_coding;gene_id=TraesCS2D02G521300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,610276851.0,610282317.0,.,-,.,ID=gene:TraesCS2D02G521400;biotype=protein_coding;gene_id=TraesCS2D02G521400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,610288258.0,610292643.0,.,+,.,ID=gene:TraesCS2D02G521500;biotype=protein_coding;description=Glutamyl-tRNA(Gln) amidotransferase subunit A%2C chloroplastic/mitochondrial [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5UMA6];gene_id=TraesCS2D02G521500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,611159193.0,611164149.0,.,-,.,ID=gene:TraesCS2D02G522400;biotype=protein_coding;gene_id=TraesCS2D02G522400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,611871421.0,611874752.0,.,-,.,ID=gene:TraesCS2D02G523000;biotype=protein_coding;gene_id=TraesCS2D02G523000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,612455052.0,612455378.0,.,-,.,ID=gene:TraesCS2D02G523800;biotype=protein_coding;gene_id=TraesCS2D02G523800;logic_name=iwgsc_high_conf
