seqid,source,type,start,end,score,strand,phase,attributes
4A,IWGSC,gene,735502843.0,735503939.0,.,-,.,ID=gene:TraesCS4A02G477900;biotype=protein_coding;gene_id=TraesCS4A02G477900;logic_name=iwgsc_high_conf
4A,IWGSC,gene,735818716.0,735822988.0,.,+,.,ID=gene:TraesCS4A02G479100;biotype=protein_coding;gene_id=TraesCS4A02G479100;logic_name=iwgsc_high_conf
4A,IWGSC,gene,739914547.0,739918860.0,.,-,.,ID=gene:TraesCS4A02G488100;biotype=protein_coding;gene_id=TraesCS4A02G488100;logic_name=iwgsc_high_conf
4A,IWGSC,gene,741811772.0,741814130.0,.,-,.,ID=gene:TraesCS4A02G493200;biotype=protein_coding;gene_id=TraesCS4A02G493200;logic_name=iwgsc_high_conf
4A,IWGSC,gene,742575091.0,742581168.0,.,-,.,ID=gene:TraesCS4A02G495800;biotype=protein_coding;gene_id=TraesCS4A02G495800;logic_name=iwgsc_high_conf
4A,IWGSC,gene,743982062.0,743983737.0,.,+,.,ID=gene:TraesCS4A02G498800;biotype=protein_coding;gene_id=TraesCS4A02G498800;logic_name=iwgsc_high_conf
4B,IWGSC,gene,1981182.0,1985634.0,.,-,.,ID=gene:TraesCS4B02G003400;biotype=protein_coding;gene_id=TraesCS4B02G003400;logic_name=iwgsc_high_conf
4B,IWGSC,gene,3710616.0,3713985.0,.,-,.,ID=gene:TraesCS4B02G005000;biotype=protein_coding;gene_id=TraesCS4B02G005000;logic_name=iwgsc_high_conf
4B,IWGSC,gene,4516943.0,4520618.0,.,+,.,ID=gene:TraesCS4B02G006600;biotype=protein_coding;gene_id=TraesCS4B02G006600;logic_name=iwgsc_high_conf
4B,IWGSC,gene,6083791.0,6085326.0,.,+,.,ID=gene:TraesCS4B02G009700;biotype=protein_coding;gene_id=TraesCS4B02G009700;logic_name=iwgsc_high_conf
4B,IWGSC,gene,6535970.0,6541370.0,.,-,.,ID=gene:TraesCS4B02G010000;biotype=protein_coding;description=Fatty acyl-CoA reductase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5XQC0];gene_id=TraesCS4B02G010000;logic_name=iwgsc_high_conf
4B,IWGSC,gene,6636541.0,6642101.0,.,-,.,ID=gene:TraesCS4B02G010100;biotype=protein_coding;description=Fatty acyl-CoA reductase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5XT16];gene_id=TraesCS4B02G010100;logic_name=iwgsc_high_conf
4B,IWGSC,gene,13077784.0,13080425.0,.,+,.,ID=gene:TraesCS4B02G017600;biotype=protein_coding;gene_id=TraesCS4B02G017600;logic_name=iwgsc_high_conf
4B,IWGSC,gene,24398379.0,24403352.0,.,+,.,ID=gene:TraesCS4B02G032600;biotype=protein_coding;gene_id=TraesCS4B02G032600;logic_name=iwgsc_high_conf
4B,IWGSC,gene,24538674.0,24543288.0,.,+,.,ID=gene:TraesCS4B02G032700;biotype=protein_coding;gene_id=TraesCS4B02G032700;logic_name=iwgsc_high_conf
4B,IWGSC,gene,25444416.0,25445610.0,.,+,.,ID=gene:TraesCS4B02G034700;biotype=protein_coding;gene_id=TraesCS4B02G034700;logic_name=iwgsc_high_conf
4B,IWGSC,gene,25791401.0,25792945.0,.,-,.,ID=gene:TraesCS4B02G035100;biotype=protein_coding;gene_id=TraesCS4B02G035100;logic_name=iwgsc_high_conf
4B,IWGSC,gene,60176519.0,60177748.0,.,+,.,ID=gene:TraesCS4B02G067500;biotype=protein_coding;gene_id=TraesCS4B02G067500;logic_name=iwgsc_high_conf
4B,IWGSC,gene,66157928.0,66160498.0,.,-,.,ID=gene:TraesCS4B02G071600;biotype=protein_coding;gene_id=TraesCS4B02G071600;logic_name=iwgsc_high_conf
4B,IWGSC,gene,70724044.0,70725848.0,.,-,.,ID=gene:TraesCS4B02G075000;biotype=protein_coding;gene_id=TraesCS4B02G075000;logic_name=iwgsc_high_conf
4B,IWGSC,gene,72167278.0,72170289.0,.,+,.,ID=gene:TraesCS4B02G075900;biotype=protein_coding;gene_id=TraesCS4B02G075900;logic_name=iwgsc_high_conf
4B,IWGSC,gene,75201480.0,75206923.0,.,+,.,ID=gene:TraesCS4B02G078200;biotype=protein_coding;gene_id=TraesCS4B02G078200;logic_name=iwgsc_high_conf
4B,IWGSC,gene,94788584.0,94790837.0,.,-,.,ID=gene:TraesCS4B02G091600;biotype=protein_coding;gene_id=TraesCS4B02G091600;logic_name=iwgsc_high_conf
4B,IWGSC,gene,95214750.0,95219050.0,.,-,.,ID=gene:TraesCS4B02G092400;biotype=protein_coding;gene_id=TraesCS4B02G092400;logic_name=iwgsc_high_conf
4B,IWGSC,gene,96934501.0,96942937.0,.,-,.,ID=gene:TraesCS4B02G094600;biotype=protein_coding;gene_id=TraesCS4B02G094600;logic_name=iwgsc_high_conf
4B,IWGSC,gene,101774880.0,101779259.0,.,+,.,ID=gene:TraesCS4B02G097200;biotype=protein_coding;gene_id=TraesCS4B02G097200;logic_name=iwgsc_high_conf
4B,IWGSC,gene,102386025.0,102388363.0,.,+,.,ID=gene:TraesCS4B02G097500;biotype=protein_coding;gene_id=TraesCS4B02G097500;logic_name=iwgsc_high_conf
4B,IWGSC,gene,102391768.0,102407636.0,.,+,.,ID=gene:TraesCS4B02G097600;biotype=protein_coding;gene_id=TraesCS4B02G097600;logic_name=iwgsc_high_conf
4B,IWGSC,gene,104312860.0,104336482.0,.,-,.,ID=gene:TraesCS4B02G098900;biotype=protein_coding;gene_id=TraesCS4B02G098900;logic_name=iwgsc_high_conf
4B,IWGSC,gene,107232673.0,107238822.0,.,+,.,ID=gene:TraesCS4B02G101500;biotype=protein_coding;gene_id=TraesCS4B02G101500;logic_name=iwgsc_high_conf
4B,IWGSC,gene,122295409.0,122302123.0,.,-,.,ID=gene:TraesCS4B02G109600;biotype=protein_coding;gene_id=TraesCS4B02G109600;logic_name=iwgsc_high_conf
4B,IWGSC,gene,138299948.0,138306480.0,.,-,.,ID=gene:TraesCS4B02G118300;biotype=protein_coding;gene_id=TraesCS4B02G118300;logic_name=iwgsc_high_conf
4B,IWGSC,gene,143893800.0,143896983.0,.,+,.,ID=gene:TraesCS4B02G121600;biotype=protein_coding;gene_id=TraesCS4B02G121600;logic_name=iwgsc_high_conf
4B,IWGSC,gene,144745332.0,144746833.0,.,+,.,ID=gene:TraesCS4B02G121800;biotype=protein_coding;gene_id=TraesCS4B02G121800;logic_name=iwgsc_high_conf
4B,IWGSC,gene,155095353.0,155095781.0,.,+,.,ID=gene:TraesCS4B02G125300;biotype=protein_coding;gene_id=TraesCS4B02G125300;logic_name=iwgsc_high_conf
4B,IWGSC,gene,197304312.0,197307548.0,.,+,.,ID=gene:TraesCS4B02G144800;biotype=protein_coding;description=Hexosyltransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A341TYL2];gene_id=TraesCS4B02G144800;logic_name=iwgsc_high_conf
4B,IWGSC,gene,221190386.0,221193738.0,.,+,.,ID=gene:TraesCS4B02G149200;biotype=protein_coding;gene_id=TraesCS4B02G149200;logic_name=iwgsc_high_conf
4B,IWGSC,gene,228435317.0,228439336.0,.,-,.,ID=gene:TraesCS4B02G150000;biotype=protein_coding;gene_id=TraesCS4B02G150000;logic_name=iwgsc_high_conf
4B,IWGSC,gene,262707612.0,262727077.0,.,-,.,ID=gene:TraesCS4B02G153400;biotype=protein_coding;gene_id=TraesCS4B02G153400;logic_name=iwgsc_high_conf
4B,IWGSC,gene,266078944.0,266086376.0,.,+,.,ID=gene:TraesCS4B02G153700;biotype=protein_coding;gene_id=TraesCS4B02G153700;logic_name=iwgsc_high_conf
4B,IWGSC,gene,349568711.0,349600913.0,.,-,.,ID=gene:TraesCS4B02G165500;biotype=protein_coding;gene_id=TraesCS4B02G165500;logic_name=iwgsc_high_conf
4B,IWGSC,gene,386724037.0,386738109.0,.,+,.,ID=gene:TraesCS4B02G176400;biotype=protein_coding;gene_id=TraesCS4B02G176400;logic_name=iwgsc_high_conf
4B,IWGSC,gene,401294388.0,401295827.0,.,+,.,ID=gene:TraesCS4B02G182800;biotype=protein_coding;gene_id=TraesCS4B02G182800;logic_name=iwgsc_high_conf
4B,IWGSC,gene,403621653.0,403623436.0,.,+,.,ID=gene:TraesCS4B02G184300;biotype=protein_coding;description=Bifunctional TENA-E protein [Source:Projected from Arabidopsis thaliana (AT3G16990) UniProtKB/Swiss-Prot%3BAcc:Q9ASY9];gene_id=TraesCS4B02G184300;logic_name=iwgsc_high_conf
4B,IWGSC,gene,406803496.0,406811545.0,.,+,.,ID=gene:TraesCS4B02G186800;biotype=protein_coding;gene_id=TraesCS4B02G186800;logic_name=iwgsc_high_conf
4B,IWGSC,gene,413496938.0,413497995.0,.,-,.,ID=gene:TraesCS4B02G191100;biotype=protein_coding;gene_id=TraesCS4B02G191100;logic_name=iwgsc_high_conf
4B,IWGSC,gene,466960623.0,466965434.0,.,+,.,ID=gene:TraesCS4B02G222300;biotype=protein_coding;gene_id=TraesCS4B02G222300;logic_name=iwgsc_high_conf
4B,IWGSC,gene,518682729.0,518683169.0,.,+,.,ID=gene:TraesCS4B02G252800;biotype=protein_coding;gene_id=TraesCS4B02G252800;logic_name=iwgsc_high_conf
4B,IWGSC,gene,518877166.0,518880072.0,.,-,.,ID=gene:TraesCS4B02G253100;biotype=protein_coding;gene_id=TraesCS4B02G253100;logic_name=iwgsc_high_conf
4B,IWGSC,gene,535238823.0,535243751.0,.,+,.,ID=gene:TraesCS4B02G264600;biotype=protein_coding;gene_id=TraesCS4B02G264600;logic_name=iwgsc_high_conf
4B,IWGSC,gene,546023344.0,546025236.0,.,+,.,ID=gene:TraesCS4B02G270200;biotype=protein_coding;gene_id=TraesCS4B02G270200;logic_name=iwgsc_high_conf
4B,IWGSC,gene,553863768.0,553864348.0,.,+,.,ID=gene:TraesCS4B02G275400;biotype=protein_coding;description=Histone H2B [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5XKA5];gene_id=TraesCS4B02G275400;logic_name=iwgsc_high_conf
4B,IWGSC,gene,560021068.0,560024394.0,.,-,.,ID=gene:TraesCS4B02G278200;biotype=protein_coding;gene_id=TraesCS4B02G278200;logic_name=iwgsc_high_conf
4B,IWGSC,gene,562051965.0,562056475.0,.,+,.,ID=gene:TraesCS4B02G278800;biotype=protein_coding;description=3-ketoacyl-CoA synthase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6D6Y3];gene_id=TraesCS4B02G278800;logic_name=iwgsc_high_conf
4B,IWGSC,gene,567003720.0,567006871.0,.,+,.,ID=gene:TraesCS4B02G283600;biotype=protein_coding;gene_id=TraesCS4B02G283600;logic_name=iwgsc_high_conf
4B,IWGSC,gene,577014703.0,577016238.0,.,-,.,ID=gene:TraesCS4B02G291900;biotype=protein_coding;gene_id=TraesCS4B02G291900;logic_name=iwgsc_high_conf
4B,IWGSC,gene,578042172.0,578045522.0,.,-,.,ID=gene:TraesCS4B02G292600;biotype=protein_coding;gene_id=TraesCS4B02G292600;logic_name=iwgsc_high_conf
4B,IWGSC,gene,621944896.0,621949676.0,.,-,.,ID=gene:TraesCS4B02G331400;biotype=protein_coding;gene_id=TraesCS4B02G331400;logic_name=iwgsc_high_conf
4B,IWGSC,gene,622770939.0,622784063.0,.,+,.,ID=gene:TraesCS4B02G332300;biotype=protein_coding;gene_id=TraesCS4B02G332300;logic_name=iwgsc_high_conf
4B,IWGSC,gene,623226593.0,623227518.0,.,-,.,ID=gene:TraesCS4B02G332800;biotype=protein_coding;description=Group3 late embryogenesis abundant protein [Source:UniProtKB/TrEMBL%3BAcc:A7VL25];gene_id=TraesCS4B02G332800;logic_name=iwgsc_high_conf
4B,IWGSC,gene,623317678.0,623318310.0,.,-,.,ID=gene:TraesCS4B02G332900;biotype=protein_coding;gene_id=TraesCS4B02G332900;logic_name=iwgsc_high_conf
4B,IWGSC,gene,642922963.0,642925223.0,.,-,.,ID=gene:TraesCS4B02G350000;biotype=protein_coding;gene_id=TraesCS4B02G350000;logic_name=iwgsc_high_conf
4B,IWGSC,gene,643648509.0,643651612.0,.,+,.,ID=gene:TraesCS4B02G351500;biotype=protein_coding;gene_id=TraesCS4B02G351500;logic_name=iwgsc_high_conf
4B,IWGSC,gene,653209586.0,653213139.0,.,+,.,ID=gene:TraesCS4B02G365100;biotype=protein_coding;gene_id=TraesCS4B02G365100;logic_name=iwgsc_high_conf
4B,IWGSC,gene,661660140.0,661662090.0,.,-,.,ID=gene:TraesCS4B02G382300;biotype=protein_coding;gene_id=TraesCS4B02G382300;logic_name=iwgsc_high_conf
4B,IWGSC,gene,664193671.0,664200372.0,.,-,.,ID=gene:TraesCS4B02G385300;biotype=protein_coding;gene_id=TraesCS4B02G385300;logic_name=iwgsc_high_conf
4B,IWGSC,gene,666410613.0,666412113.0,.,+,.,ID=gene:TraesCS4B02G390200;biotype=protein_coding;gene_id=TraesCS4B02G390200;logic_name=iwgsc_high_conf
4B,IWGSC,gene,668215911.0,668217452.0,.,+,.,ID=gene:TraesCS4B02G394000;biotype=protein_coding;gene_id=TraesCS4B02G394000;logic_name=iwgsc_high_conf
4B,IWGSC,gene,668972562.0,668974727.0,.,+,.,ID=gene:TraesCS4B02G394800;biotype=protein_coding;gene_id=TraesCS4B02G394800;logic_name=iwgsc_high_conf
4B,IWGSC,gene,669472684.0,669473247.0,.,+,.,ID=gene:TraesCS4B02G395200;biotype=protein_coding;gene_id=TraesCS4B02G395200;logic_name=iwgsc_high_conf
4D,IWGSC,gene,1704075.0,1708862.0,.,-,.,ID=gene:TraesCS4D02G004000;biotype=protein_coding;gene_id=TraesCS4D02G004000;logic_name=iwgsc_high_conf
4D,IWGSC,gene,4103341.0,4107996.0,.,+,.,ID=gene:TraesCS4D02G008300;biotype=protein_coding;description=Fatty acyl-CoA reductase [Source:UniProtKB/TrEMBL%3BAcc:Q8L4V2];gene_id=TraesCS4D02G008300;logic_name=iwgsc_high_conf
4D,IWGSC,gene,5100705.0,5103331.0,.,-,.,ID=gene:TraesCS4D02G010700;biotype=protein_coding;gene_id=TraesCS4D02G010700;logic_name=iwgsc_high_conf
4D,IWGSC,gene,45699317.0,45705080.0,.,-,.,ID=gene:TraesCS4D02G070400;biotype=protein_coding;description=RBR-type E3 ubiquitin transferase [Source:UniProtKB/TrEMBL%3BAcc:A0A341UD61];gene_id=TraesCS4D02G070400;logic_name=iwgsc_high_conf
4D,IWGSC,gene,100773838.0,100774122.0,.,+,.,ID=gene:TraesCS4D02G119500;biotype=protein_coding;gene_id=TraesCS4D02G119500;logic_name=iwgsc_high_conf
4D,IWGSC,gene,121811593.0,121815132.0,.,+,.,ID=gene:TraesCS4D02G134900;biotype=protein_coding;gene_id=TraesCS4D02G134900;logic_name=iwgsc_high_conf
4D,IWGSC,gene,282067096.0,282090763.0,.,+,.,ID=gene:TraesCS4D02G166500;biotype=protein_coding;gene_id=TraesCS4D02G166500;logic_name=iwgsc_high_conf
4D,IWGSC,gene,343061365.0,343062025.0,.,+,.,ID=gene:TraesCS4D02G197700;biotype=protein_coding;description=Hydrophobic polypeptide [Source:UniProtKB/TrEMBL%3BAcc:Q76MV8];gene_id=TraesCS4D02G197700;logic_name=iwgsc_high_conf
4D,IWGSC,gene,375732785.0,375738994.0,.,+,.,ID=gene:TraesCS4D02G220500;biotype=protein_coding;gene_id=TraesCS4D02G220500;logic_name=iwgsc_high_conf
4D,IWGSC,gene,421950800.0,421952319.0,.,-,.,ID=gene:TraesCS4D02G253200;biotype=protein_coding;gene_id=TraesCS4D02G253200;logic_name=iwgsc_high_conf
4D,IWGSC,gene,426518283.0,426524102.0,.,-,.,ID=gene:TraesCS4D02G256700;biotype=protein_coding;gene_id=TraesCS4D02G256700;logic_name=iwgsc_high_conf
4D,IWGSC,gene,449458414.0,449462834.0,.,+,.,ID=gene:TraesCS4D02G277300;biotype=protein_coding;description=3-ketoacyl-CoA synthase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5Y0S7];gene_id=TraesCS4D02G277300;logic_name=iwgsc_high_conf
4D,IWGSC,gene,455341941.0,455346185.0,.,-,.,ID=gene:TraesCS4D02G283600;biotype=protein_coding;gene_id=TraesCS4D02G283600;logic_name=iwgsc_high_conf
4D,IWGSC,gene,461557340.0,461558127.0,.,+,.,ID=gene:TraesCS4D02G290600;biotype=protein_coding;description=Dirigent protein [Source:UniProtKB/TrEMBL%3BAcc:A0A341ULZ0];gene_id=TraesCS4D02G290600;logic_name=iwgsc_high_conf
4D,IWGSC,gene,465759055.0,465760992.0,.,-,.,ID=gene:TraesCS4D02G296200;biotype=protein_coding;description=Cyanate hydratase [Source:UniProtKB/TrEMBL%3BAcc:W5EKA1];gene_id=TraesCS4D02G296200;logic_name=iwgsc_high_conf
4D,IWGSC,gene,476202061.0,476210744.0,.,-,.,ID=gene:TraesCS4D02G308000;biotype=protein_coding;gene_id=TraesCS4D02G308000;logic_name=iwgsc_high_conf
4D,IWGSC,gene,484494175.0,484495092.0,.,-,.,ID=gene:TraesCS4D02G322500;biotype=protein_coding;gene_id=TraesCS4D02G322500;logic_name=iwgsc_high_conf
4D,IWGSC,gene,487652496.0,487653546.0,.,-,.,ID=gene:TraesCS4D02G329400;biotype=protein_coding;gene_id=TraesCS4D02G329400;logic_name=iwgsc_high_conf
4D,IWGSC,gene,487654490.0,487655480.0,.,-,.,ID=gene:TraesCS4D02G329500;biotype=protein_coding;gene_id=TraesCS4D02G329500;logic_name=iwgsc_high_conf
4D,IWGSC,gene,491378204.0,491381258.0,.,-,.,ID=gene:TraesCS4D02G333900;biotype=protein_coding;gene_id=TraesCS4D02G333900;logic_name=iwgsc_high_conf
4D,IWGSC,gene,499729485.0,499734765.0,.,-,.,ID=gene:TraesCS4D02G344800;biotype=protein_coding;gene_id=TraesCS4D02G344800;logic_name=iwgsc_high_conf
4D,IWGSC,gene,500311363.0,500313978.0,.,+,.,ID=gene:TraesCS4D02G346300;biotype=protein_coding;gene_id=TraesCS4D02G346300;logic_name=iwgsc_high_conf
4D,IWGSC,gene,504097765.0,504100105.0,.,-,.,ID=gene:TraesCS4D02G353900;biotype=protein_coding;gene_id=TraesCS4D02G353900;logic_name=iwgsc_high_conf
4D,IWGSC,gene,508256672.0,508263207.0,.,+,.,ID=gene:TraesCS4D02G361400;biotype=protein_coding;gene_id=TraesCS4D02G361400;logic_name=iwgsc_high_conf
4D,IWGSC,gene,508264326.0,508271976.0,.,-,.,ID=gene:TraesCS4D02G361500;biotype=protein_coding;gene_id=TraesCS4D02G361500;logic_name=iwgsc_high_conf
5A,IWGSC,gene,1947285.0,1952551.0,.,-,.,ID=gene:TraesCS5A02G002200;biotype=protein_coding;gene_id=TraesCS5A02G002200;logic_name=iwgsc_high_conf
5A,IWGSC,gene,3312172.0,3315225.0,.,+,.,ID=gene:TraesCS5A02G005000;biotype=protein_coding;gene_id=TraesCS5A02G005000;logic_name=iwgsc_high_conf
5A,IWGSC,gene,3699014.0,3701809.0,.,+,.,ID=gene:TraesCS5A02G006400;biotype=protein_coding;gene_id=TraesCS5A02G006400;logic_name=iwgsc_high_conf
5A,IWGSC,gene,4017458.0,4020457.0,.,-,.,ID=gene:TraesCS5A02G006800;biotype=protein_coding;gene_id=TraesCS5A02G006800;logic_name=iwgsc_high_conf
5A,IWGSC,gene,6146679.0,6165534.0,.,+,.,ID=gene:TraesCS5A02G008500;biotype=protein_coding;gene_id=TraesCS5A02G008500;logic_name=iwgsc_high_conf
5A,IWGSC,gene,8062229.0,8070059.0,.,+,.,ID=gene:TraesCS5A02G012300;biotype=protein_coding;gene_id=TraesCS5A02G012300;logic_name=iwgsc_high_conf
5A,IWGSC,gene,10196759.0,10201360.0,.,-,.,ID=gene:TraesCS5A02G014800;biotype=protein_coding;gene_id=TraesCS5A02G014800;logic_name=iwgsc_high_conf
5A,IWGSC,gene,16974088.0,16977075.0,.,+,.,ID=gene:TraesCS5A02G020700;biotype=protein_coding;gene_id=TraesCS5A02G020700;logic_name=iwgsc_high_conf
5A,IWGSC,gene,42345969.0,42348195.0,.,+,.,ID=gene:TraesCS5A02G047200;biotype=protein_coding;gene_id=TraesCS5A02G047200;logic_name=iwgsc_high_conf
5A,IWGSC,gene,51671398.0,51675034.0,.,+,.,ID=gene:TraesCS5A02G054900;biotype=protein_coding;gene_id=TraesCS5A02G054900;logic_name=iwgsc_high_conf
5A,IWGSC,gene,86166468.0,86167311.0,.,+,.,ID=gene:TraesCS5A02G073700;biotype=protein_coding;description=Dirigent protein [Source:UniProtKB/TrEMBL%3BAcc:A0A341USN5];gene_id=TraesCS5A02G073700;logic_name=iwgsc_high_conf
5A,IWGSC,gene,224689173.0,224697090.0,.,-,.,ID=gene:TraesCS5A02G113200;biotype=protein_coding;description=Aldehyde dehydrogenase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5YT81];gene_id=TraesCS5A02G113200;logic_name=iwgsc_high_conf
5A,IWGSC,gene,275090587.0,275101375.0,.,+,.,ID=gene:TraesCS5A02G125100;biotype=protein_coding;gene_id=TraesCS5A02G125100;logic_name=iwgsc_high_conf
5A,IWGSC,gene,303282052.0,303287233.0,.,-,.,ID=gene:TraesCS5A02G134500;biotype=protein_coding;description=Peptidylprolyl isomerase [Source:UniProtKB/TrEMBL%3BAcc:A0A341UUV2];gene_id=TraesCS5A02G134500;logic_name=iwgsc_high_conf
5A,IWGSC,gene,328545559.0,328548361.0,.,+,.,ID=gene:TraesCS5A02G150600;biotype=protein_coding;gene_id=TraesCS5A02G150600;logic_name=iwgsc_high_conf
5A,IWGSC,gene,336456258.0,336463301.0,.,+,.,ID=gene:TraesCS5A02G157200;biotype=protein_coding;gene_id=TraesCS5A02G157200;logic_name=iwgsc_high_conf
5A,IWGSC,gene,383828909.0,383830317.0,.,+,.,ID=gene:TraesCS5A02G183900;biotype=protein_coding;gene_id=TraesCS5A02G183900;logic_name=iwgsc_high_conf
5A,IWGSC,gene,384624131.0,384635845.0,.,+,.,ID=gene:TraesCS5A02G184900;biotype=protein_coding;gene_id=TraesCS5A02G184900;logic_name=iwgsc_high_conf
5A,IWGSC,gene,425453905.0,425463794.0,.,+,.,ID=gene:TraesCS5A02G210500;biotype=protein_coding;gene_id=TraesCS5A02G210500;logic_name=iwgsc_high_conf
5A,IWGSC,gene,426264131.0,426268914.0,.,-,.,ID=gene:TraesCS5A02G210600;biotype=protein_coding;gene_id=TraesCS5A02G210600;logic_name=iwgsc_high_conf
5A,IWGSC,gene,426269097.0,426280024.0,.,+,.,ID=gene:TraesCS5A02G210700;biotype=protein_coding;gene_id=TraesCS5A02G210700;logic_name=iwgsc_high_conf
5A,IWGSC,gene,427321161.0,427322748.0,.,+,.,ID=gene:TraesCS5A02G212100;biotype=protein_coding;gene_id=TraesCS5A02G212100;logic_name=iwgsc_high_conf
5A,IWGSC,gene,448539712.0,448541474.0,.,-,.,ID=gene:TraesCS5A02G233100;biotype=protein_coding;gene_id=TraesCS5A02G233100;logic_name=iwgsc_high_conf
5A,IWGSC,gene,457511587.0,457512522.0,.,+,.,ID=gene:TraesCS5A02G241900;biotype=protein_coding;gene_id=TraesCS5A02G241900;logic_name=iwgsc_high_conf
5A,IWGSC,gene,461522459.0,461523320.0,.,+,.,ID=gene:TraesCS5A02G247500;biotype=protein_coding;gene_id=TraesCS5A02G247500;logic_name=iwgsc_high_conf
5A,IWGSC,gene,472110658.0,472112472.0,.,+,.,ID=gene:TraesCS5A02G256600;biotype=protein_coding;gene_id=TraesCS5A02G256600;logic_name=iwgsc_high_conf
5A,IWGSC,gene,476435047.0,476439364.0,.,+,.,ID=gene:TraesCS5A02G263700;biotype=protein_coding;gene_id=TraesCS5A02G263700;logic_name=iwgsc_high_conf
5A,IWGSC,gene,479046817.0,479048596.0,.,+,.,ID=gene:TraesCS5A02G268300;biotype=protein_coding;gene_id=TraesCS5A02G268300;logic_name=iwgsc_high_conf
5A,IWGSC,gene,481199152.0,481205436.0,.,-,.,ID=gene:TraesCS5A02G270800;biotype=protein_coding;gene_id=TraesCS5A02G270800;logic_name=iwgsc_high_conf
5A,IWGSC,gene,491303747.0,491315644.0,.,+,.,ID=gene:TraesCS5A02G282600;biotype=protein_coding;gene_id=TraesCS5A02G282600;logic_name=iwgsc_high_conf
5A,IWGSC,gene,491568829.0,491570058.0,.,+,.,ID=gene:TraesCS5A02G283200;biotype=protein_coding;gene_id=TraesCS5A02G283200;logic_name=iwgsc_high_conf
5A,IWGSC,gene,491585616.0,491590260.0,.,-,.,ID=gene:TraesCS5A02G283400;biotype=protein_coding;gene_id=TraesCS5A02G283400;logic_name=iwgsc_high_conf
5A,IWGSC,gene,503871852.0,503875067.0,.,-,.,ID=gene:TraesCS5A02G295400;biotype=protein_coding;gene_id=TraesCS5A02G295400;logic_name=iwgsc_high_conf
5A,IWGSC,gene,534011669.0,534014153.0,.,+,.,ID=gene:TraesCS5A02G321000;biotype=protein_coding;gene_id=TraesCS5A02G321000;logic_name=iwgsc_high_conf
5A,IWGSC,gene,536674949.0,536676487.0,.,-,.,ID=gene:TraesCS5A02G326000;biotype=protein_coding;gene_id=TraesCS5A02G326000;logic_name=iwgsc_high_conf
5A,IWGSC,gene,537114372.0,537118559.0,.,-,.,ID=gene:TraesCS5A02G327600;biotype=protein_coding;gene_id=TraesCS5A02G327600;logic_name=iwgsc_high_conf
5A,IWGSC,gene,537134733.0,537138490.0,.,-,.,ID=gene:TraesCS5A02G327900;biotype=protein_coding;gene_id=TraesCS5A02G327900;logic_name=iwgsc_high_conf
5A,IWGSC,gene,546146052.0,546147719.0,.,+,.,ID=gene:TraesCS5A02G337800;biotype=protein_coding;gene_id=TraesCS5A02G337800;logic_name=iwgsc_high_conf
5A,IWGSC,gene,546306021.0,546309203.0,.,-,.,ID=gene:TraesCS5A02G338500;biotype=protein_coding;gene_id=TraesCS5A02G338500;logic_name=iwgsc_high_conf
5A,IWGSC,gene,546790015.0,546794218.0,.,+,.,ID=gene:TraesCS5A02G339800;biotype=protein_coding;gene_id=TraesCS5A02G339800;logic_name=iwgsc_high_conf
5A,IWGSC,gene,547612856.0,547614515.0,.,+,.,ID=gene:TraesCS5A02G341800;biotype=protein_coding;gene_id=TraesCS5A02G341800;logic_name=iwgsc_high_conf
5A,IWGSC,gene,549159798.0,549160259.0,.,-,.,ID=gene:TraesCS5A02G344900;biotype=protein_coding;gene_id=TraesCS5A02G344900;logic_name=iwgsc_high_conf
5A,IWGSC,gene,563440488.0,563442023.0,.,-,.,ID=gene:TraesCS5A02G362400;biotype=protein_coding;gene_id=TraesCS5A02G362400;logic_name=iwgsc_high_conf
5A,IWGSC,gene,592294054.0,592297088.0,.,-,.,ID=gene:TraesCS5A02G398400;biotype=protein_coding;gene_id=TraesCS5A02G398400;logic_name=iwgsc_high_conf
5A,IWGSC,gene,599554198.0,599557103.0,.,-,.,ID=gene:TraesCS5A02G410500;biotype=protein_coding;gene_id=TraesCS5A02G410500;logic_name=iwgsc_high_conf
5A,IWGSC,gene,607949832.0,607951125.0,.,+,.,ID=gene:TraesCS5A02G421700;biotype=protein_coding;gene_id=TraesCS5A02G421700;logic_name=iwgsc_high_conf
5A,IWGSC,gene,612968421.0,612980162.0,.,-,.,ID=gene:TraesCS5A02G428000;biotype=protein_coding;gene_id=TraesCS5A02G428000;logic_name=iwgsc_high_conf
5A,IWGSC,gene,618944468.0,618945789.0,.,-,.,ID=gene:TraesCS5A02G435500;biotype=protein_coding;gene_id=TraesCS5A02G435500;logic_name=iwgsc_high_conf
5A,IWGSC,gene,635290546.0,635292532.0,.,-,.,ID=gene:TraesCS5A02G453800;biotype=protein_coding;gene_id=TraesCS5A02G453800;logic_name=iwgsc_high_conf
5A,IWGSC,gene,650159156.0,650161345.0,.,+,.,ID=gene:TraesCS5A02G474200;biotype=protein_coding;gene_id=TraesCS5A02G474200;logic_name=iwgsc_high_conf
