seqid,source,type,start,end,score,strand,phase,attributes
4A,IWGSC,gene,733999524.0,734002546.0,.,-,.,ID=gene:TraesCS4A02G474900;biotype=protein_coding;gene_id=TraesCS4A02G474900;logic_name=iwgsc_high_conf
4A,IWGSC,gene,734016505.0,734019100.0,.,-,.,ID=gene:TraesCS4A02G475000;biotype=protein_coding;gene_id=TraesCS4A02G475000;logic_name=iwgsc_high_conf
4A,IWGSC,gene,735775417.0,735781156.0,.,+,.,ID=gene:TraesCS4A02G478900;biotype=protein_coding;gene_id=TraesCS4A02G478900;logic_name=iwgsc_high_conf
4A,IWGSC,gene,735818716.0,735822988.0,.,+,.,ID=gene:TraesCS4A02G479100;biotype=protein_coding;gene_id=TraesCS4A02G479100;logic_name=iwgsc_high_conf
4A,IWGSC,gene,737442782.0,737443930.0,.,+,.,ID=gene:TraesCS4A02G481900;biotype=protein_coding;gene_id=TraesCS4A02G481900;logic_name=iwgsc_high_conf
4A,IWGSC,gene,739914547.0,739918860.0,.,-,.,ID=gene:TraesCS4A02G488100;biotype=protein_coding;gene_id=TraesCS4A02G488100;logic_name=iwgsc_high_conf
4A,IWGSC,gene,742575091.0,742581168.0,.,-,.,ID=gene:TraesCS4A02G495800;biotype=protein_coding;gene_id=TraesCS4A02G495800;logic_name=iwgsc_high_conf
4A,IWGSC,gene,743977121.0,743979683.0,.,+,.,ID=gene:TraesCS4A02G498700;biotype=protein_coding;description=RING-type E3 ubiquitin transferase [Source:UniProtKB/TrEMBL%3BAcc:A0A341U091];gene_id=TraesCS4A02G498700;logic_name=iwgsc_high_conf
4B,IWGSC,gene,1981182.0,1985634.0,.,-,.,ID=gene:TraesCS4B02G003400;biotype=protein_coding;gene_id=TraesCS4B02G003400;logic_name=iwgsc_high_conf
4B,IWGSC,gene,3710616.0,3713985.0,.,-,.,ID=gene:TraesCS4B02G005000;biotype=protein_coding;gene_id=TraesCS4B02G005000;logic_name=iwgsc_high_conf
4B,IWGSC,gene,3732151.0,3736538.0,.,+,.,ID=gene:TraesCS4B02G005100;biotype=protein_coding;gene_id=TraesCS4B02G005100;logic_name=iwgsc_high_conf
4B,IWGSC,gene,3776932.0,3784177.0,.,+,.,ID=gene:TraesCS4B02G005200;biotype=nontranslating_CDS;gene_id=TraesCS4B02G005200;logic_name=iwgsc_high_conf
4B,IWGSC,gene,13052500.0,13054709.0,.,-,.,ID=gene:TraesCS4B02G017500;biotype=protein_coding;gene_id=TraesCS4B02G017500;logic_name=iwgsc_high_conf
4B,IWGSC,gene,24538674.0,24543288.0,.,+,.,ID=gene:TraesCS4B02G032700;biotype=protein_coding;gene_id=TraesCS4B02G032700;logic_name=iwgsc_high_conf
4B,IWGSC,gene,25444416.0,25445610.0,.,+,.,ID=gene:TraesCS4B02G034700;biotype=protein_coding;gene_id=TraesCS4B02G034700;logic_name=iwgsc_high_conf
4B,IWGSC,gene,34722272.0,34725256.0,.,-,.,ID=gene:TraesCS4B02G047400;biotype=protein_coding;description=Glutamine synthetase [Source:UniProtKB/TrEMBL%3BAcc:Q6RUI9];gene_id=TraesCS4B02G047400;logic_name=iwgsc_high_conf
4B,IWGSC,gene,66157928.0,66160498.0,.,-,.,ID=gene:TraesCS4B02G071600;biotype=protein_coding;gene_id=TraesCS4B02G071600;logic_name=iwgsc_high_conf
4B,IWGSC,gene,75201480.0,75206923.0,.,+,.,ID=gene:TraesCS4B02G078200;biotype=protein_coding;gene_id=TraesCS4B02G078200;logic_name=iwgsc_high_conf
4B,IWGSC,gene,81358947.0,81362077.0,.,+,.,ID=gene:TraesCS4B02G082500;biotype=protein_coding;gene_id=TraesCS4B02G082500;logic_name=iwgsc_high_conf
4B,IWGSC,gene,94788584.0,94790837.0,.,-,.,ID=gene:TraesCS4B02G091600;biotype=protein_coding;gene_id=TraesCS4B02G091600;logic_name=iwgsc_high_conf
4B,IWGSC,gene,95214750.0,95219050.0,.,-,.,ID=gene:TraesCS4B02G092400;biotype=protein_coding;gene_id=TraesCS4B02G092400;logic_name=iwgsc_high_conf
4B,IWGSC,gene,95365209.0,95369681.0,.,+,.,ID=gene:TraesCS4B02G092700;biotype=protein_coding;gene_id=TraesCS4B02G092700;logic_name=iwgsc_high_conf
4B,IWGSC,gene,96934501.0,96942937.0,.,-,.,ID=gene:TraesCS4B02G094600;biotype=protein_coding;gene_id=TraesCS4B02G094600;logic_name=iwgsc_high_conf
4B,IWGSC,gene,102386025.0,102388363.0,.,+,.,ID=gene:TraesCS4B02G097500;biotype=protein_coding;gene_id=TraesCS4B02G097500;logic_name=iwgsc_high_conf
4B,IWGSC,gene,102391768.0,102407636.0,.,+,.,ID=gene:TraesCS4B02G097600;biotype=protein_coding;gene_id=TraesCS4B02G097600;logic_name=iwgsc_high_conf
4B,IWGSC,gene,104312860.0,104336482.0,.,-,.,ID=gene:TraesCS4B02G098900;biotype=protein_coding;gene_id=TraesCS4B02G098900;logic_name=iwgsc_high_conf
4B,IWGSC,gene,107232673.0,107238822.0,.,+,.,ID=gene:TraesCS4B02G101500;biotype=protein_coding;gene_id=TraesCS4B02G101500;logic_name=iwgsc_high_conf
4B,IWGSC,gene,138299948.0,138306480.0,.,-,.,ID=gene:TraesCS4B02G118300;biotype=protein_coding;gene_id=TraesCS4B02G118300;logic_name=iwgsc_high_conf
4B,IWGSC,gene,143893800.0,143896983.0,.,+,.,ID=gene:TraesCS4B02G121600;biotype=protein_coding;gene_id=TraesCS4B02G121600;logic_name=iwgsc_high_conf
4B,IWGSC,gene,221190386.0,221193738.0,.,+,.,ID=gene:TraesCS4B02G149200;biotype=protein_coding;gene_id=TraesCS4B02G149200;logic_name=iwgsc_high_conf
4B,IWGSC,gene,228435317.0,228439336.0,.,-,.,ID=gene:TraesCS4B02G150000;biotype=protein_coding;gene_id=TraesCS4B02G150000;logic_name=iwgsc_high_conf
4B,IWGSC,gene,262707612.0,262727077.0,.,-,.,ID=gene:TraesCS4B02G153400;biotype=protein_coding;gene_id=TraesCS4B02G153400;logic_name=iwgsc_high_conf
4B,IWGSC,gene,266078944.0,266086376.0,.,+,.,ID=gene:TraesCS4B02G153700;biotype=protein_coding;gene_id=TraesCS4B02G153700;logic_name=iwgsc_high_conf
4B,IWGSC,gene,401294388.0,401295827.0,.,+,.,ID=gene:TraesCS4B02G182800;biotype=protein_coding;gene_id=TraesCS4B02G182800;logic_name=iwgsc_high_conf
4B,IWGSC,gene,413496938.0,413497995.0,.,-,.,ID=gene:TraesCS4B02G191100;biotype=protein_coding;gene_id=TraesCS4B02G191100;logic_name=iwgsc_high_conf
4B,IWGSC,gene,518682729.0,518683169.0,.,+,.,ID=gene:TraesCS4B02G252800;biotype=protein_coding;gene_id=TraesCS4B02G252800;logic_name=iwgsc_high_conf
4B,IWGSC,gene,518877166.0,518880072.0,.,-,.,ID=gene:TraesCS4B02G253100;biotype=protein_coding;gene_id=TraesCS4B02G253100;logic_name=iwgsc_high_conf
4B,IWGSC,gene,535238823.0,535243751.0,.,+,.,ID=gene:TraesCS4B02G264600;biotype=protein_coding;gene_id=TraesCS4B02G264600;logic_name=iwgsc_high_conf
4B,IWGSC,gene,553863768.0,553864348.0,.,+,.,ID=gene:TraesCS4B02G275400;biotype=protein_coding;description=Histone H2B [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5XKA5];gene_id=TraesCS4B02G275400;logic_name=iwgsc_high_conf
4B,IWGSC,gene,560021068.0,560024394.0,.,-,.,ID=gene:TraesCS4B02G278200;biotype=protein_coding;gene_id=TraesCS4B02G278200;logic_name=iwgsc_high_conf
4B,IWGSC,gene,562051965.0,562056475.0,.,+,.,ID=gene:TraesCS4B02G278800;biotype=protein_coding;description=3-ketoacyl-CoA synthase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6D6Y3];gene_id=TraesCS4B02G278800;logic_name=iwgsc_high_conf
4B,IWGSC,gene,567003720.0,567006871.0,.,+,.,ID=gene:TraesCS4B02G283600;biotype=protein_coding;gene_id=TraesCS4B02G283600;logic_name=iwgsc_high_conf
4B,IWGSC,gene,575906639.0,575907984.0,.,+,.,ID=gene:TraesCS4B02G291100;biotype=protein_coding;gene_id=TraesCS4B02G291100;logic_name=iwgsc_high_conf
4B,IWGSC,gene,577014703.0,577016238.0,.,-,.,ID=gene:TraesCS4B02G291900;biotype=protein_coding;gene_id=TraesCS4B02G291900;logic_name=iwgsc_high_conf
4B,IWGSC,gene,578042172.0,578045522.0,.,-,.,ID=gene:TraesCS4B02G292600;biotype=protein_coding;gene_id=TraesCS4B02G292600;logic_name=iwgsc_high_conf
4B,IWGSC,gene,578672561.0,578676983.0,.,-,.,ID=gene:TraesCS4B02G293300;biotype=protein_coding;gene_id=TraesCS4B02G293300;logic_name=iwgsc_high_conf
4B,IWGSC,gene,622770939.0,622784063.0,.,+,.,ID=gene:TraesCS4B02G332300;biotype=protein_coding;gene_id=TraesCS4B02G332300;logic_name=iwgsc_high_conf
4B,IWGSC,gene,629225922.0,629227213.0,.,+,.,ID=gene:TraesCS4B02G336700;biotype=protein_coding;gene_id=TraesCS4B02G336700;logic_name=iwgsc_high_conf
4B,IWGSC,gene,643648509.0,643651612.0,.,+,.,ID=gene:TraesCS4B02G351500;biotype=protein_coding;gene_id=TraesCS4B02G351500;logic_name=iwgsc_high_conf
4B,IWGSC,gene,666410613.0,666412113.0,.,+,.,ID=gene:TraesCS4B02G390200;biotype=protein_coding;gene_id=TraesCS4B02G390200;logic_name=iwgsc_high_conf
4B,IWGSC,gene,668972562.0,668974727.0,.,+,.,ID=gene:TraesCS4B02G394800;biotype=protein_coding;gene_id=TraesCS4B02G394800;logic_name=iwgsc_high_conf
4D,IWGSC,gene,1704075.0,1708862.0,.,-,.,ID=gene:TraesCS4D02G004000;biotype=protein_coding;gene_id=TraesCS4D02G004000;logic_name=iwgsc_high_conf
4D,IWGSC,gene,1871232.0,1878072.0,.,+,.,ID=gene:TraesCS4D02G004200;biotype=protein_coding;gene_id=TraesCS4D02G004200;logic_name=iwgsc_high_conf
4D,IWGSC,gene,12458543.0,12464968.0,.,+,.,ID=gene:TraesCS4D02G027900;biotype=protein_coding;description=Plasma membrane ATPase [Source:UniProtKB/TrEMBL%3BAcc:W5EPK5];gene_id=TraesCS4D02G027900;logic_name=iwgsc_high_conf
4D,IWGSC,gene,13928452.0,13933386.0,.,+,.,ID=gene:TraesCS4D02G030500;biotype=protein_coding;gene_id=TraesCS4D02G030500;logic_name=iwgsc_high_conf
4D,IWGSC,gene,35653592.0,35655861.0,.,-,.,ID=gene:TraesCS4D02G059800;biotype=protein_coding;gene_id=TraesCS4D02G059800;logic_name=iwgsc_high_conf
4D,IWGSC,gene,348035439.0,348037376.0,.,+,.,ID=gene:TraesCS4D02G200700;biotype=protein_coding;description=Putative In2.1 protein [Source:UniProtKB/TrEMBL%3BAcc:O82071];gene_id=TraesCS4D02G200700;logic_name=iwgsc_high_conf
4D,IWGSC,gene,426518283.0,426524102.0,.,-,.,ID=gene:TraesCS4D02G256700;biotype=protein_coding;gene_id=TraesCS4D02G256700;logic_name=iwgsc_high_conf
4D,IWGSC,gene,442751398.0,442754585.0,.,-,.,ID=gene:TraesCS4D02G272800;biotype=protein_coding;gene_id=TraesCS4D02G272800;logic_name=iwgsc_high_conf
4D,IWGSC,gene,467820457.0,467821313.0,.,-,.,ID=gene:TraesCS4D02G298500;biotype=protein_coding;gene_id=TraesCS4D02G298500;logic_name=iwgsc_high_conf
4D,IWGSC,gene,484494175.0,484495092.0,.,-,.,ID=gene:TraesCS4D02G322500;biotype=protein_coding;gene_id=TraesCS4D02G322500;logic_name=iwgsc_high_conf
4D,IWGSC,gene,491503661.0,491508391.0,.,-,.,ID=gene:TraesCS4D02G334100;biotype=protein_coding;gene_id=TraesCS4D02G334100;logic_name=iwgsc_high_conf
4D,IWGSC,gene,500311363.0,500313978.0,.,+,.,ID=gene:TraesCS4D02G346300;biotype=protein_coding;gene_id=TraesCS4D02G346300;logic_name=iwgsc_high_conf
4D,IWGSC,gene,508256672.0,508263207.0,.,+,.,ID=gene:TraesCS4D02G361400;biotype=protein_coding;gene_id=TraesCS4D02G361400;logic_name=iwgsc_high_conf
4D,IWGSC,gene,508264326.0,508271976.0,.,-,.,ID=gene:TraesCS4D02G361500;biotype=protein_coding;gene_id=TraesCS4D02G361500;logic_name=iwgsc_high_conf
5A,IWGSC,gene,20226.0,23967.0,.,+,.,ID=gene:TraesCS5A02G000200;biotype=protein_coding;gene_id=TraesCS5A02G000200;logic_name=iwgsc_high_conf
5A,IWGSC,gene,4017458.0,4020457.0,.,-,.,ID=gene:TraesCS5A02G006800;biotype=protein_coding;gene_id=TraesCS5A02G006800;logic_name=iwgsc_high_conf
5A,IWGSC,gene,5700716.0,5719719.0,.,+,.,ID=gene:TraesCS5A02G008100;biotype=protein_coding;gene_id=TraesCS5A02G008100;logic_name=iwgsc_high_conf
5A,IWGSC,gene,6146679.0,6165534.0,.,+,.,ID=gene:TraesCS5A02G008500;biotype=protein_coding;gene_id=TraesCS5A02G008500;logic_name=iwgsc_high_conf
5A,IWGSC,gene,8062229.0,8070059.0,.,+,.,ID=gene:TraesCS5A02G012300;biotype=protein_coding;gene_id=TraesCS5A02G012300;logic_name=iwgsc_high_conf
5A,IWGSC,gene,9384961.0,9385566.0,.,-,.,ID=gene:TraesCS5A02G013600;biotype=protein_coding;gene_id=TraesCS5A02G013600;logic_name=iwgsc_high_conf
5A,IWGSC,gene,42345969.0,42348195.0,.,+,.,ID=gene:TraesCS5A02G047200;biotype=protein_coding;gene_id=TraesCS5A02G047200;logic_name=iwgsc_high_conf
5A,IWGSC,gene,51671398.0,51675034.0,.,+,.,ID=gene:TraesCS5A02G054900;biotype=protein_coding;gene_id=TraesCS5A02G054900;logic_name=iwgsc_high_conf
5A,IWGSC,gene,68545022.0,68550262.0,.,+,.,ID=gene:TraesCS5A02G062900;biotype=protein_coding;gene_id=TraesCS5A02G062900;logic_name=iwgsc_high_conf
5A,IWGSC,gene,138428819.0,138430585.0,.,-,.,ID=gene:TraesCS5A02G097600;biotype=protein_coding;gene_id=TraesCS5A02G097600;logic_name=iwgsc_high_conf
5A,IWGSC,gene,224689173.0,224697090.0,.,-,.,ID=gene:TraesCS5A02G113200;biotype=protein_coding;description=Aldehyde dehydrogenase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5YT81];gene_id=TraesCS5A02G113200;logic_name=iwgsc_high_conf
5A,IWGSC,gene,384624131.0,384635845.0,.,+,.,ID=gene:TraesCS5A02G184900;biotype=protein_coding;gene_id=TraesCS5A02G184900;logic_name=iwgsc_high_conf
5A,IWGSC,gene,427321161.0,427322748.0,.,+,.,ID=gene:TraesCS5A02G212100;biotype=protein_coding;gene_id=TraesCS5A02G212100;logic_name=iwgsc_high_conf
5A,IWGSC,gene,470037820.0,470041587.0,.,+,.,ID=gene:TraesCS5A02G254100;biotype=protein_coding;gene_id=TraesCS5A02G254100;logic_name=iwgsc_high_conf
5A,IWGSC,gene,472702847.0,472703877.0,.,-,.,ID=gene:TraesCS5A02G257700;biotype=protein_coding;gene_id=TraesCS5A02G257700;logic_name=iwgsc_high_conf
5A,IWGSC,gene,474060073.0,474064615.0,.,-,.,ID=gene:TraesCS5A02G259700;biotype=protein_coding;gene_id=TraesCS5A02G259700;logic_name=iwgsc_high_conf
5A,IWGSC,gene,475312927.0,475321451.0,.,+,.,ID=gene:TraesCS5A02G261500;biotype=protein_coding;gene_id=TraesCS5A02G261500;logic_name=iwgsc_high_conf
5A,IWGSC,gene,475373082.0,475377089.0,.,+,.,ID=gene:TraesCS5A02G261700;biotype=protein_coding;gene_id=TraesCS5A02G261700;logic_name=iwgsc_high_conf
5A,IWGSC,gene,481929585.0,481933573.0,.,-,.,ID=gene:TraesCS5A02G272100;biotype=protein_coding;gene_id=TraesCS5A02G272100;logic_name=iwgsc_high_conf
5A,IWGSC,gene,482368913.0,482369872.0,.,+,.,ID=gene:TraesCS5A02G273000;biotype=protein_coding;gene_id=TraesCS5A02G273000;logic_name=iwgsc_high_conf
5A,IWGSC,gene,482907781.0,482921585.0,.,+,.,ID=gene:TraesCS5A02G274200;biotype=protein_coding;gene_id=TraesCS5A02G274200;logic_name=iwgsc_high_conf
5A,IWGSC,gene,491093831.0,491094037.0,.,+,.,ID=gene:TraesCS5A02G281700;biotype=protein_coding;gene_id=TraesCS5A02G281700;logic_name=iwgsc_high_conf
5A,IWGSC,gene,537114372.0,537118559.0,.,-,.,ID=gene:TraesCS5A02G327600;biotype=protein_coding;gene_id=TraesCS5A02G327600;logic_name=iwgsc_high_conf
5A,IWGSC,gene,546306021.0,546309203.0,.,-,.,ID=gene:TraesCS5A02G338500;biotype=protein_coding;gene_id=TraesCS5A02G338500;logic_name=iwgsc_high_conf
5A,IWGSC,gene,546344836.0,546346161.0,.,+,.,ID=gene:TraesCS5A02G338600;biotype=protein_coding;gene_id=TraesCS5A02G338600;logic_name=iwgsc_high_conf
5A,IWGSC,gene,546790015.0,546794218.0,.,+,.,ID=gene:TraesCS5A02G339800;biotype=protein_coding;gene_id=TraesCS5A02G339800;logic_name=iwgsc_high_conf
5A,IWGSC,gene,547612856.0,547614515.0,.,+,.,ID=gene:TraesCS5A02G341800;biotype=protein_coding;gene_id=TraesCS5A02G341800;logic_name=iwgsc_high_conf
5A,IWGSC,gene,549159798.0,549160259.0,.,-,.,ID=gene:TraesCS5A02G344900;biotype=protein_coding;gene_id=TraesCS5A02G344900;logic_name=iwgsc_high_conf
5A,IWGSC,gene,552522546.0,552527632.0,.,+,.,ID=gene:TraesCS5A02G349500;biotype=protein_coding;gene_id=TraesCS5A02G349500;logic_name=iwgsc_high_conf
5A,IWGSC,gene,571427789.0,571431134.0,.,+,.,ID=gene:TraesCS5A02G373400;biotype=protein_coding;gene_id=TraesCS5A02G373400;logic_name=iwgsc_high_conf
5A,IWGSC,gene,596032463.0,596033539.0,.,+,.,ID=gene:TraesCS5A02G403900;biotype=protein_coding;gene_id=TraesCS5A02G403900;logic_name=iwgsc_high_conf
5A,IWGSC,gene,618944468.0,618945789.0,.,-,.,ID=gene:TraesCS5A02G435500;biotype=protein_coding;gene_id=TraesCS5A02G435500;logic_name=iwgsc_high_conf
5A,IWGSC,gene,662347839.0,662351846.0,.,+,.,ID=gene:TraesCS5A02G493200;biotype=protein_coding;gene_id=TraesCS5A02G493200;logic_name=iwgsc_high_conf
5A,IWGSC,gene,662358286.0,662362451.0,.,+,.,ID=gene:TraesCS5A02G493300;biotype=protein_coding;gene_id=TraesCS5A02G493300;logic_name=iwgsc_high_conf
5A,IWGSC,gene,680744776.0,680745393.0,.,+,.,ID=gene:TraesCS5A02G518800;biotype=protein_coding;gene_id=TraesCS5A02G518800;logic_name=iwgsc_high_conf
5A,IWGSC,gene,698341429.0,698344092.0,.,-,.,ID=gene:TraesCS5A02G541900;biotype=protein_coding;gene_id=TraesCS5A02G541900;logic_name=iwgsc_high_conf
5A,IWGSC,gene,702191264.0,702192016.0,.,+,.,ID=gene:TraesCS5A02G548100;biotype=protein_coding;description=Dirigent protein [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5YC36];gene_id=TraesCS5A02G548100;logic_name=iwgsc_high_conf
5A,IWGSC,gene,707058716.0,707067208.0,.,-,.,ID=gene:TraesCS5A02G555900;biotype=protein_coding;gene_id=TraesCS5A02G555900;logic_name=iwgsc_high_conf
5B,IWGSC,gene,6650056.0,6654556.0,.,+,.,ID=gene:TraesCS5B02G005100;biotype=protein_coding;gene_id=TraesCS5B02G005100;logic_name=iwgsc_high_conf
5B,IWGSC,gene,6659370.0,6677496.0,.,+,.,ID=gene:TraesCS5B02G005200;biotype=protein_coding;gene_id=TraesCS5B02G005200;logic_name=iwgsc_high_conf
5B,IWGSC,gene,6918180.0,6927740.0,.,-,.,ID=gene:TraesCS5B02G005400;biotype=protein_coding;gene_id=TraesCS5B02G005400;logic_name=iwgsc_high_conf
5B,IWGSC,gene,9284415.0,9286096.0,.,+,.,ID=gene:TraesCS5B02G009000;biotype=protein_coding;gene_id=TraesCS5B02G009000;logic_name=iwgsc_high_conf
5B,IWGSC,gene,15254944.0,15260143.0,.,+,.,ID=gene:TraesCS5B02G016400;biotype=protein_coding;gene_id=TraesCS5B02G016400;logic_name=iwgsc_high_conf
5B,IWGSC,gene,22509009.0,22514229.0,.,-,.,ID=gene:TraesCS5B02G024300;biotype=protein_coding;gene_id=TraesCS5B02G024300;logic_name=iwgsc_high_conf
5B,IWGSC,gene,24665573.0,24677245.0,.,-,.,ID=gene:TraesCS5B02G026000;biotype=protein_coding;gene_id=TraesCS5B02G026000;logic_name=iwgsc_high_conf
5B,IWGSC,gene,25993146.0,25995851.0,.,+,.,ID=gene:TraesCS5B02G026800;biotype=protein_coding;gene_id=TraesCS5B02G026800;logic_name=iwgsc_high_conf
5B,IWGSC,gene,41272205.0,41275326.0,.,+,.,ID=gene:TraesCS5B02G037100;biotype=protein_coding;gene_id=TraesCS5B02G037100;logic_name=iwgsc_high_conf
5B,IWGSC,gene,41816477.0,41819031.0,.,-,.,ID=gene:TraesCS5B02G037400;biotype=protein_coding;gene_id=TraesCS5B02G037400;logic_name=iwgsc_high_conf
5B,IWGSC,gene,54702253.0,54703409.0,.,+,.,ID=gene:TraesCS5B02G048500;biotype=protein_coding;gene_id=TraesCS5B02G048500;logic_name=iwgsc_high_conf
5B,IWGSC,gene,68926295.0,68930490.0,.,-,.,ID=gene:TraesCS5B02G061600;biotype=protein_coding;gene_id=TraesCS5B02G061600;logic_name=iwgsc_high_conf
5B,IWGSC,gene,87289756.0,87295425.0,.,+,.,ID=gene:TraesCS5B02G073500;biotype=protein_coding;gene_id=TraesCS5B02G073500;logic_name=iwgsc_high_conf
5B,IWGSC,gene,87974686.0,87977701.0,.,+,.,ID=gene:TraesCS5B02G073900;biotype=protein_coding;gene_id=TraesCS5B02G073900;logic_name=iwgsc_high_conf
5B,IWGSC,gene,136622530.0,136628059.0,.,+,.,ID=gene:TraesCS5B02G102800;biotype=protein_coding;gene_id=TraesCS5B02G102800;logic_name=iwgsc_high_conf
5B,IWGSC,gene,249711888.0,249714643.0,.,-,.,ID=gene:TraesCS5B02G133600;biotype=protein_coding;gene_id=TraesCS5B02G133600;logic_name=iwgsc_high_conf
5B,IWGSC,gene,264912405.0,264913728.0,.,-,.,ID=gene:TraesCS5B02G140300;biotype=protein_coding;gene_id=TraesCS5B02G140300;logic_name=iwgsc_high_conf
5B,IWGSC,gene,293191166.0,293192419.0,.,-,.,ID=gene:TraesCS5B02G158900;biotype=protein_coding;gene_id=TraesCS5B02G158900;logic_name=iwgsc_high_conf
5B,IWGSC,gene,362946545.0,362957163.0,.,+,.,ID=gene:TraesCS5B02G200800;biotype=protein_coding;gene_id=TraesCS5B02G200800;logic_name=iwgsc_high_conf
5B,IWGSC,gene,397949659.0,397954665.0,.,+,.,ID=gene:TraesCS5B02G223100;biotype=protein_coding;gene_id=TraesCS5B02G223100;logic_name=iwgsc_high_conf
5B,IWGSC,gene,398067521.0,398080415.0,.,+,.,ID=gene:TraesCS5B02G223600;biotype=protein_coding;gene_id=TraesCS5B02G223600;logic_name=iwgsc_high_conf
5B,IWGSC,gene,400447843.0,400451239.0,.,+,.,ID=gene:TraesCS5B02G224800;biotype=protein_coding;gene_id=TraesCS5B02G224800;logic_name=iwgsc_high_conf
5B,IWGSC,gene,404143197.0,404145379.0,.,-,.,ID=gene:TraesCS5B02G227600;biotype=protein_coding;gene_id=TraesCS5B02G227600;logic_name=iwgsc_high_conf
5B,IWGSC,gene,405722282.0,405725834.0,.,+,.,ID=gene:TraesCS5B02G228900;biotype=protein_coding;gene_id=TraesCS5B02G228900;logic_name=iwgsc_high_conf
5B,IWGSC,gene,408224705.0,408225808.0,.,+,.,ID=gene:TraesCS5B02G231400;biotype=protein_coding;gene_id=TraesCS5B02G231400;logic_name=iwgsc_high_conf
5B,IWGSC,gene,429726353.0,429731429.0,.,+,.,ID=gene:TraesCS5B02G247700;biotype=protein_coding;gene_id=TraesCS5B02G247700;logic_name=iwgsc_high_conf
5B,IWGSC,gene,429882179.0,429888576.0,.,+,.,ID=gene:TraesCS5B02G248000;biotype=protein_coding;gene_id=TraesCS5B02G248000;logic_name=iwgsc_high_conf
5B,IWGSC,gene,446267272.0,446268080.0,.,-,.,ID=gene:TraesCS5B02G261700;biotype=protein_coding;description=Thionin-like protein [Source:UniProtKB/TrEMBL%3BAcc:A9UIE7];gene_id=TraesCS5B02G261700;logic_name=iwgsc_high_conf
5B,IWGSC,gene,447278045.0,447278684.0,.,+,.,ID=gene:TraesCS5B02G262600;biotype=protein_coding;gene_id=TraesCS5B02G262600;logic_name=iwgsc_high_conf
5B,IWGSC,gene,458390300.0,458391696.0,.,-,.,ID=gene:TraesCS5B02G272900;biotype=protein_coding;gene_id=TraesCS5B02G272900;logic_name=iwgsc_high_conf
5B,IWGSC,gene,462309329.0,462311535.0,.,+,.,ID=gene:TraesCS5B02G276700;biotype=protein_coding;gene_id=TraesCS5B02G276700;logic_name=iwgsc_high_conf
5B,IWGSC,gene,468896869.0,468899507.0,.,+,.,ID=gene:TraesCS5B02G283300;biotype=protein_coding;gene_id=TraesCS5B02G283300;logic_name=iwgsc_high_conf
5B,IWGSC,gene,475985944.0,475998655.0,.,+,.,ID=gene:TraesCS5B02G289800;biotype=protein_coding;gene_id=TraesCS5B02G289800;logic_name=iwgsc_high_conf
5B,IWGSC,gene,478741195.0,478746339.0,.,-,.,ID=gene:TraesCS5B02G294400;biotype=protein_coding;gene_id=TraesCS5B02G294400;logic_name=iwgsc_high_conf
5B,IWGSC,gene,527255115.0,527255456.0,.,+,.,ID=gene:TraesCS5B02G343900;biotype=protein_coding;gene_id=TraesCS5B02G343900;logic_name=iwgsc_high_conf
5B,IWGSC,gene,527255589.0,527259121.0,.,-,.,ID=gene:TraesCS5B02G344000;biotype=protein_coding;gene_id=TraesCS5B02G344000;logic_name=iwgsc_high_conf
5B,IWGSC,gene,527289839.0,527295473.0,.,+,.,ID=gene:TraesCS5B02G344100;biotype=protein_coding;gene_id=TraesCS5B02G344100;logic_name=iwgsc_high_conf
5B,IWGSC,gene,527335229.0,527341760.0,.,-,.,ID=gene:TraesCS5B02G344200;biotype=protein_coding;gene_id=TraesCS5B02G344200;logic_name=iwgsc_high_conf
5B,IWGSC,gene,527487862.0,527492393.0,.,+,.,ID=gene:TraesCS5B02G344300;biotype=protein_coding;gene_id=TraesCS5B02G344300;logic_name=iwgsc_high_conf
5B,IWGSC,gene,527494004.0,527494625.0,.,+,.,ID=gene:TraesCS5B02G344500;biotype=protein_coding;gene_id=TraesCS5B02G344500;logic_name=iwgsc_high_conf
5B,IWGSC,gene,527496384.0,527497994.0,.,-,.,ID=gene:TraesCS5B02G344600;biotype=protein_coding;gene_id=TraesCS5B02G344600;logic_name=iwgsc_high_conf
5B,IWGSC,gene,527600718.0,527601373.0,.,-,.,ID=gene:TraesCS5B02G344700;biotype=protein_coding;gene_id=TraesCS5B02G344700;logic_name=iwgsc_high_conf
5B,IWGSC,gene,528575323.0,528575751.0,.,+,.,ID=gene:TraesCS5B02G346900;biotype=protein_coding;gene_id=TraesCS5B02G346900;logic_name=iwgsc_high_conf
5B,IWGSC,gene,528579091.0,528579525.0,.,-,.,ID=gene:TraesCS5B02G347200;biotype=protein_coding;gene_id=TraesCS5B02G347200;logic_name=iwgsc_high_conf
5B,IWGSC,gene,528589949.0,528591433.0,.,-,.,ID=gene:TraesCS5B02G347600;biotype=protein_coding;gene_id=TraesCS5B02G347600;logic_name=iwgsc_high_conf
