seqid,source,type,start,end,score,strand,phase,attributes
2D,IWGSC,gene,36112676.0,36114025.0,.,+,.,ID=gene:TraesCS2D02G083600;biotype=protein_coding;description=Dirigent protein [Source:UniProtKB/TrEMBL%3BAcc:A0A341R3L3];gene_id=TraesCS2D02G083600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,67219847.0,67232338.0,.,+,.,ID=gene:TraesCS2D02G117800;biotype=protein_coding;description=recovery protein 3 [Source:Projected from Arabidopsis thaliana (AT1G67500) TAIR%3BAcc:AT1G67500];gene_id=TraesCS2D02G117800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,67233189.0,67237902.0,.,-,.,ID=gene:TraesCS2D02G117900;biotype=protein_coding;description=Xylose isomerase [Source:UniProtKB/TrEMBL%3BAcc:W5C4N4];gene_id=TraesCS2D02G117900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,71204035.0,71204803.0,.,+,.,ID=gene:TraesCS2D02G121900;biotype=protein_coding;gene_id=TraesCS2D02G121900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,72162503.0,72164748.0,.,+,.,ID=gene:TraesCS2D02G123200;biotype=protein_coding;gene_id=TraesCS2D02G123200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,112927925.0,112935014.0,.,+,.,ID=gene:TraesCS2D02G169200;biotype=protein_coding;description=Glycosyltransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A341RA18];gene_id=TraesCS2D02G169200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,116799588.0,116801019.0,.,-,.,ID=gene:TraesCS2D02G173000;biotype=protein_coding;description=Fasciclin-like protein FLA29 [Source:UniProtKB/TrEMBL%3BAcc:Q06I77];gene_id=TraesCS2D02G173000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,204134329.0,204139683.0,.,+,.,ID=gene:TraesCS2D02G231700;biotype=protein_coding;description=SH3 domain-containing protein 3 [Source:Projected from Arabidopsis thaliana (AT4G18060) UniProtKB/Swiss-Prot%3BAcc:Q8L7W0];gene_id=TraesCS2D02G231700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,252141638.0,252145340.0,.,-,.,ID=gene:TraesCS2D02G239300;biotype=protein_coding;gene_id=TraesCS2D02G239300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,409436752.0,409438044.0,.,+,.,ID=gene:TraesCS2D02G319000;biotype=protein_coding;gene_id=TraesCS2D02G319000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,470065694.0,470073981.0,.,+,.,ID=gene:TraesCS2D02G364700;biotype=protein_coding;gene_id=TraesCS2D02G364700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,508405755.0,508408361.0,.,+,.,ID=gene:TraesCS2D02G397400;biotype=protein_coding;gene_id=TraesCS2D02G397400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,550630373.0,550636721.0,.,+,.,ID=gene:TraesCS2D02G440500;biotype=protein_coding;gene_id=TraesCS2D02G440500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,571056099.0,571059388.0,.,+,.,ID=gene:TraesCS2D02G464900;biotype=protein_coding;gene_id=TraesCS2D02G464900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,571176142.0,571181790.0,.,+,.,ID=gene:TraesCS2D02G465200;biotype=protein_coding;gene_id=TraesCS2D02G465200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,571193736.0,571202194.0,.,+,.,ID=gene:TraesCS2D02G465300;biotype=protein_coding;gene_id=TraesCS2D02G465300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,572029798.0,572035728.0,.,+,.,ID=gene:TraesCS2D02G466400;biotype=protein_coding;gene_id=TraesCS2D02G466400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,572072801.0,572075827.0,.,-,.,ID=gene:TraesCS2D02G466700;biotype=protein_coding;gene_id=TraesCS2D02G466700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,572360217.0,572365547.0,.,-,.,ID=gene:TraesCS2D02G467300;biotype=protein_coding;description=Polyamine oxidase%2C Seed germinatio [Source: Projected from Oryza sativa (Os04g0623300)];gene_id=TraesCS2D02G467300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,572682177.0,572684346.0,.,-,.,ID=gene:TraesCS2D02G467600;biotype=protein_coding;gene_id=TraesCS2D02G467600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,572787029.0,572790015.0,.,+,.,ID=gene:TraesCS2D02G467900;biotype=protein_coding;description=Aminomethyltransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A341RH14];gene_id=TraesCS2D02G467900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,574104017.0,574113211.0,.,-,.,ID=gene:TraesCS2D02G468900;biotype=protein_coding;gene_id=TraesCS2D02G468900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,575760307.0,575762912.0,.,+,.,ID=gene:TraesCS2D02G471900;biotype=protein_coding;gene_id=TraesCS2D02G471900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,576279329.0,576282921.0,.,+,.,ID=gene:TraesCS2D02G472700;biotype=protein_coding;gene_id=TraesCS2D02G472700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,577076410.0,577078486.0,.,-,.,ID=gene:TraesCS2D02G473300;biotype=protein_coding;gene_id=TraesCS2D02G473300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,577108685.0,577113142.0,.,+,.,ID=gene:TraesCS2D02G473400;biotype=protein_coding;gene_id=TraesCS2D02G473400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,578599888.0,578604012.0,.,+,.,ID=gene:TraesCS2D02G476000;biotype=protein_coding;gene_id=TraesCS2D02G476000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,579964925.0,579969863.0,.,-,.,ID=gene:TraesCS2D02G478700;biotype=protein_coding;gene_id=TraesCS2D02G478700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,580004558.0,580007626.0,.,-,.,ID=gene:TraesCS2D02G479000;biotype=protein_coding;gene_id=TraesCS2D02G479000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,583231043.0,583234065.0,.,-,.,ID=gene:TraesCS2D02G480700;biotype=protein_coding;gene_id=TraesCS2D02G480700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,584248463.0,584250788.0,.,+,.,ID=gene:TraesCS2D02G480900;biotype=protein_coding;gene_id=TraesCS2D02G480900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,584521111.0,584524919.0,.,+,.,ID=gene:TraesCS2D02G481300;biotype=protein_coding;gene_id=TraesCS2D02G481300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,584657042.0,584659255.0,.,+,.,ID=gene:TraesCS2D02G482000;biotype=protein_coding;gene_id=TraesCS2D02G482000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,584661170.0,584663446.0,.,+,.,ID=gene:TraesCS2D02G482100;biotype=protein_coding;gene_id=TraesCS2D02G482100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,584668140.0,584670784.0,.,+,.,ID=gene:TraesCS2D02G482200;biotype=protein_coding;gene_id=TraesCS2D02G482200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,584836022.0,584837490.0,.,-,.,ID=gene:TraesCS2D02G482600;biotype=protein_coding;gene_id=TraesCS2D02G482600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,585063654.0,585065529.0,.,+,.,ID=gene:TraesCS2D02G483100;biotype=protein_coding;gene_id=TraesCS2D02G483100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,585519830.0,585520774.0,.,+,.,ID=gene:TraesCS2D02G484500;biotype=protein_coding;gene_id=TraesCS2D02G484500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,585685719.0,585690307.0,.,-,.,ID=gene:TraesCS2D02G484700;biotype=protein_coding;description=Serine/threonine-protein kinase [Source:UniProtKB/TrEMBL%3BAcc:W5BZ14];gene_id=TraesCS2D02G484700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,586355006.0,586358697.0,.,+,.,ID=gene:TraesCS2D02G485700;biotype=protein_coding;gene_id=TraesCS2D02G485700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,586789486.0,586794667.0,.,-,.,ID=gene:TraesCS2D02G486300;biotype=protein_coding;description=Serine/threonine-protein kinase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5US51];gene_id=TraesCS2D02G486300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,587162183.0,587164814.0,.,+,.,ID=gene:TraesCS2D02G487300;biotype=protein_coding;gene_id=TraesCS2D02G487300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,587164527.0,587168225.0,.,-,.,ID=gene:TraesCS2D02G487400;biotype=protein_coding;gene_id=TraesCS2D02G487400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,587282608.0,587293147.0,.,+,.,ID=gene:TraesCS2D02G487700;biotype=protein_coding;description=Kinesin-like calmodulin-binding protein (ZWICHEL) [Source:Projected from Arabidopsis thaliana (AT5G65930) UniProtKB/TrEMBL%3BAcc:F4JXM5];gene_id=TraesCS2D02G487700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,587697352.0,587701032.0,.,-,.,ID=gene:TraesCS2D02G488200;biotype=protein_coding;gene_id=TraesCS2D02G488200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,587701279.0,587704218.0,.,-,.,ID=gene:TraesCS2D02G488300;biotype=protein_coding;gene_id=TraesCS2D02G488300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,588133698.0,588136671.0,.,+,.,ID=gene:TraesCS2D02G488700;biotype=protein_coding;gene_id=TraesCS2D02G488700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,588225466.0,588227140.0,.,+,.,ID=gene:TraesCS2D02G489000;biotype=protein_coding;gene_id=TraesCS2D02G489000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,588245673.0,588250234.0,.,+,.,ID=gene:TraesCS2D02G489200;biotype=protein_coding;gene_id=TraesCS2D02G489200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,588790537.0,588793500.0,.,+,.,ID=gene:TraesCS2D02G489900;biotype=protein_coding;description=Adenosylhomocysteinase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5URS1];gene_id=TraesCS2D02G489900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,589237583.0,589240056.0,.,+,.,ID=gene:TraesCS2D02G490300;biotype=protein_coding;gene_id=TraesCS2D02G490300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,589627845.0,589629690.0,.,+,.,ID=gene:TraesCS2D02G491000;biotype=protein_coding;gene_id=TraesCS2D02G491000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,590063031.0,590067307.0,.,+,.,ID=gene:TraesCS2D02G491600;biotype=protein_coding;gene_id=TraesCS2D02G491600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,590081030.0,590082181.0,.,+,.,ID=gene:TraesCS2D02G491900;biotype=protein_coding;gene_id=TraesCS2D02G491900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,590148541.0,590153096.0,.,-,.,ID=gene:TraesCS2D02G492200;biotype=protein_coding;gene_id=TraesCS2D02G492200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,590153362.0,590156160.0,.,+,.,ID=gene:TraesCS2D02G492300;biotype=protein_coding;gene_id=TraesCS2D02G492300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,590367504.0,590372990.0,.,-,.,ID=gene:TraesCS2D02G492900;biotype=protein_coding;gene_id=TraesCS2D02G492900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,590674954.0,590679256.0,.,+,.,ID=gene:TraesCS2D02G493100;biotype=protein_coding;description=GTP cyclohydrolase 1 [Source:Projected from Arabidopsis thaliana (AT3G07270) UniProtKB/Swiss-Prot%3BAcc:Q9SFV7];gene_id=TraesCS2D02G493100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,590988401.0,590990772.0,.,-,.,ID=gene:TraesCS2D02G493500;biotype=protein_coding;description=Adenosylhomocysteinase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5UKX4];gene_id=TraesCS2D02G493500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,591027189.0,591031752.0,.,+,.,ID=gene:TraesCS2D02G493700;biotype=protein_coding;description=Serine/threonine protein kinase%2C Hyperosmotic stress respons [Source: Projected from Oryza sativa (Os03g0390200)];gene_id=TraesCS2D02G493700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,592615357.0,592617355.0,.,+,.,ID=gene:TraesCS2D02G495800;biotype=protein_coding;gene_id=TraesCS2D02G495800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,592624890.0,592627232.0,.,-,.,ID=gene:TraesCS2D02G496000;biotype=protein_coding;gene_id=TraesCS2D02G496000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,592627721.0,592632175.0,.,-,.,ID=gene:TraesCS2D02G496100;biotype=protein_coding;gene_id=TraesCS2D02G496100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,593215038.0,593217521.0,.,+,.,ID=gene:TraesCS2D02G497100;biotype=protein_coding;gene_id=TraesCS2D02G497100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,593796909.0,593803962.0,.,+,.,ID=gene:TraesCS2D02G498300;biotype=protein_coding;gene_id=TraesCS2D02G498300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,594547370.0,594551243.0,.,-,.,ID=gene:TraesCS2D02G499700;biotype=protein_coding;gene_id=TraesCS2D02G499700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,594551401.0,594553761.0,.,-,.,ID=gene:TraesCS2D02G499800;biotype=protein_coding;gene_id=TraesCS2D02G499800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,595145351.0,595149710.0,.,+,.,ID=gene:TraesCS2D02G500400;biotype=protein_coding;gene_id=TraesCS2D02G500400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,595161545.0,595165983.0,.,+,.,ID=gene:TraesCS2D02G500600;biotype=protein_coding;description=Glutamine synthetase [Source:UniProtKB/TrEMBL%3BAcc:Q45NB2];gene_id=TraesCS2D02G500600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,595166995.0,595167985.0,.,-,.,ID=gene:TraesCS2D02G500700;biotype=protein_coding;gene_id=TraesCS2D02G500700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,596123171.0,596125630.0,.,-,.,ID=gene:TraesCS2D02G502000;biotype=protein_coding;gene_id=TraesCS2D02G502000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,596193373.0,596193659.0,.,-,.,ID=gene:TraesCS2D02G502200;biotype=protein_coding;gene_id=TraesCS2D02G502200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,596252069.0,596254635.0,.,-,.,ID=gene:TraesCS2D02G502700;biotype=protein_coding;gene_id=TraesCS2D02G502700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,596550011.0,596554762.0,.,-,.,ID=gene:TraesCS2D02G502900;biotype=protein_coding;description=Squamosa promoter-binding-like protein 8 [Source:UniProtKB/TrEMBL%3BAcc:X5DR92];gene_id=TraesCS2D02G502900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,597939344.0,597943107.0,.,+,.,ID=gene:TraesCS2D02G503200;biotype=protein_coding;gene_id=TraesCS2D02G503200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,598328717.0,598330241.0,.,+,.,ID=gene:TraesCS2D02G503600;biotype=protein_coding;gene_id=TraesCS2D02G503600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,598714158.0,598720273.0,.,-,.,ID=gene:TraesCS2D02G504000;biotype=protein_coding;gene_id=TraesCS2D02G504000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,598931061.0,598931810.0,.,+,.,ID=gene:TraesCS2D02G504700;biotype=protein_coding;gene_id=TraesCS2D02G504700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,598936646.0,598938254.0,.,-,.,ID=gene:TraesCS2D02G504800;biotype=protein_coding;gene_id=TraesCS2D02G504800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,599893591.0,599897568.0,.,+,.,ID=gene:TraesCS2D02G505600;biotype=protein_coding;gene_id=TraesCS2D02G505600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,601178580.0,601184772.0,.,+,.,ID=gene:TraesCS2D02G507500;biotype=protein_coding;gene_id=TraesCS2D02G507500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,601596293.0,601602239.0,.,+,.,ID=gene:TraesCS2D02G508800;biotype=protein_coding;gene_id=TraesCS2D02G508800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,603648022.0,603648670.0,.,-,.,ID=gene:TraesCS2D02G512400;biotype=protein_coding;gene_id=TraesCS2D02G512400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,605367642.0,605371463.0,.,+,.,ID=gene:TraesCS2D02G513500;biotype=protein_coding;gene_id=TraesCS2D02G513500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,605909260.0,605910754.0,.,-,.,ID=gene:TraesCS2D02G513800;biotype=protein_coding;gene_id=TraesCS2D02G513800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,605935141.0,605939037.0,.,+,.,ID=gene:TraesCS2D02G513900;biotype=protein_coding;gene_id=TraesCS2D02G513900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,606517683.0,606518478.0,.,+,.,ID=gene:TraesCS2D02G514500;biotype=protein_coding;gene_id=TraesCS2D02G514500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,606689943.0,606690766.0,.,+,.,ID=gene:TraesCS2D02G515400;biotype=protein_coding;gene_id=TraesCS2D02G515400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,606752469.0,606756015.0,.,-,.,ID=gene:TraesCS2D02G515800;biotype=protein_coding;description=TaAP2-D [Source:UniProtKB/TrEMBL%3BAcc:M5AB40];gene_id=TraesCS2D02G515800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,607418412.0,607425112.0,.,-,.,ID=gene:TraesCS2D02G516000;biotype=protein_coding;gene_id=TraesCS2D02G516000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,607669461.0,607676782.0,.,-,.,ID=gene:TraesCS2D02G516300;biotype=protein_coding;gene_id=TraesCS2D02G516300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,608771752.0,608777174.0,.,-,.,ID=gene:TraesCS2D02G518800;biotype=protein_coding;description=Synaptotagmin-5 [Source:Projected from Arabidopsis thaliana (AT1G05500) UniProtKB/Swiss-Prot%3BAcc:Q8L706];gene_id=TraesCS2D02G518800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,608978606.0,608981190.0,.,-,.,ID=gene:TraesCS2D02G519100;biotype=protein_coding;gene_id=TraesCS2D02G519100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,609480133.0,609487252.0,.,-,.,ID=gene:TraesCS2D02G520000;biotype=protein_coding;description=Bifunctional dihydrofolate reductase-thymidylate synthase [Source:UniProtKB/TrEMBL%3BAcc:A0A341RIX9];gene_id=TraesCS2D02G520000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,609552232.0,609555029.0,.,+,.,ID=gene:TraesCS2D02G520400;biotype=protein_coding;gene_id=TraesCS2D02G520400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,609757171.0,609759453.0,.,-,.,ID=gene:TraesCS2D02G520700;biotype=protein_coding;gene_id=TraesCS2D02G520700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,610043251.0,610044797.0,.,-,.,ID=gene:TraesCS2D02G521300;biotype=protein_coding;gene_id=TraesCS2D02G521300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,610276851.0,610282317.0,.,-,.,ID=gene:TraesCS2D02G521400;biotype=protein_coding;gene_id=TraesCS2D02G521400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,610288258.0,610292643.0,.,+,.,ID=gene:TraesCS2D02G521500;biotype=protein_coding;description=Glutamyl-tRNA(Gln) amidotransferase subunit A%2C chloroplastic/mitochondrial [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5UMA6];gene_id=TraesCS2D02G521500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,611871421.0,611874752.0,.,-,.,ID=gene:TraesCS2D02G523000;biotype=protein_coding;gene_id=TraesCS2D02G523000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,612339914.0,612343387.0,.,+,.,ID=gene:TraesCS2D02G523400;biotype=protein_coding;gene_id=TraesCS2D02G523400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,612455052.0,612455378.0,.,-,.,ID=gene:TraesCS2D02G523800;biotype=protein_coding;gene_id=TraesCS2D02G523800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,612534919.0,612536365.0,.,+,.,ID=gene:TraesCS2D02G524000;biotype=protein_coding;description=Pectinesterase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5USX2];gene_id=TraesCS2D02G524000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,614804569.0,614804875.0,.,-,.,ID=gene:TraesCS2D02G526300;biotype=protein_coding;gene_id=TraesCS2D02G526300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,616455106.0,616455448.0,.,-,.,ID=gene:TraesCS2D02G528600;biotype=protein_coding;gene_id=TraesCS2D02G528600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,616927425.0,616928377.0,.,-,.,ID=gene:TraesCS2D02G529900;biotype=protein_coding;gene_id=TraesCS2D02G529900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,639359719.0,639364072.0,.,-,.,ID=gene:TraesCS2D02G575000;biotype=protein_coding;gene_id=TraesCS2D02G575000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,648238204.0,648242750.0,.,-,.,ID=gene:TraesCS2D02G594400;Name=GLU1C;biotype=protein_coding;description=4-hydroxy-7-methoxy-3-oxo-3%2C4-dihydro-2H-1%2C4-benzoxazin-2-yl glucoside beta-D-glucosidase 1c%2C chloroplastic [Source:UniProtKB/Swiss-Prot%3BAcc:Q1XH04];gene_id=TraesCS2D02G594400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,650322293.0,650324643.0,.,-,.,ID=gene:TraesCS2D02G598000;biotype=protein_coding;description=Glutathione peroxidase [Source:UniProtKB/TrEMBL%3BAcc:A0A341RLE4];gene_id=TraesCS2D02G598000;logic_name=iwgsc_high_conf
3A,IWGSC,gene,8587928.0,8594001.0,.,+,.,ID=gene:TraesCS3A02G009400;biotype=protein_coding;gene_id=TraesCS3A02G009400;logic_name=iwgsc_high_conf
3A,IWGSC,gene,10940476.0,10941741.0,.,+,.,ID=gene:TraesCS3A02G017000;biotype=protein_coding;gene_id=TraesCS3A02G017000;logic_name=iwgsc_high_conf
3A,IWGSC,gene,12318322.0,12323653.0,.,+,.,ID=gene:TraesCS3A02G021500;biotype=protein_coding;gene_id=TraesCS3A02G021500;logic_name=iwgsc_high_conf
3A,IWGSC,gene,13033410.0,13035200.0,.,-,.,ID=gene:TraesCS3A02G023700;biotype=protein_coding;gene_id=TraesCS3A02G023700;logic_name=iwgsc_high_conf
3A,IWGSC,gene,15688385.0,15692321.0,.,+,.,ID=gene:TraesCS3A02G029800;biotype=protein_coding;gene_id=TraesCS3A02G029800;logic_name=iwgsc_high_conf
3A,IWGSC,gene,19275574.0,19307908.0,.,+,.,ID=gene:TraesCS3A02G033400;biotype=protein_coding;gene_id=TraesCS3A02G033400;logic_name=iwgsc_high_conf
3A,IWGSC,gene,20325413.0,20329973.0,.,+,.,ID=gene:TraesCS3A02G037600;biotype=protein_coding;gene_id=TraesCS3A02G037600;logic_name=iwgsc_high_conf
3A,IWGSC,gene,20771629.0,20773382.0,.,+,.,ID=gene:TraesCS3A02G038900;biotype=protein_coding;gene_id=TraesCS3A02G038900;logic_name=iwgsc_high_conf
3A,IWGSC,gene,21213339.0,21216022.0,.,-,.,ID=gene:TraesCS3A02G040500;biotype=protein_coding;gene_id=TraesCS3A02G040500;logic_name=iwgsc_high_conf
3A,IWGSC,gene,24748236.0,24748973.0,.,+,.,ID=gene:TraesCS3A02G046300;biotype=protein_coding;gene_id=TraesCS3A02G046300;logic_name=iwgsc_high_conf
3A,IWGSC,gene,54938812.0,54944347.0,.,-,.,ID=gene:TraesCS3A02G085200;biotype=protein_coding;gene_id=TraesCS3A02G085200;logic_name=iwgsc_high_conf
3A,IWGSC,gene,98507031.0,98507555.0,.,-,.,ID=gene:TraesCS3A02G122700;biotype=protein_coding;gene_id=TraesCS3A02G122700;logic_name=iwgsc_high_conf
3A,IWGSC,gene,212531004.0,212534124.0,.,-,.,ID=gene:TraesCS3A02G183100;biotype=protein_coding;gene_id=TraesCS3A02G183100;logic_name=iwgsc_high_conf
3A,IWGSC,gene,420740126.0,420742015.0,.,+,.,ID=gene:TraesCS3A02G224600;biotype=protein_coding;gene_id=TraesCS3A02G224600;logic_name=iwgsc_high_conf
3A,IWGSC,gene,430775421.0,430779657.0,.,+,.,ID=gene:TraesCS3A02G230500;biotype=protein_coding;gene_id=TraesCS3A02G230500;logic_name=iwgsc_high_conf
3A,IWGSC,gene,431127843.0,431128415.0,.,-,.,ID=gene:TraesCS3A02G231100;biotype=protein_coding;gene_id=TraesCS3A02G231100;logic_name=iwgsc_high_conf
3A,IWGSC,gene,437634545.0,437643982.0,.,+,.,ID=gene:TraesCS3A02G233900;biotype=protein_coding;gene_id=TraesCS3A02G233900;logic_name=iwgsc_high_conf
3A,IWGSC,gene,550632747.0,550650660.0,.,-,.,ID=gene:TraesCS3A02G311500;biotype=protein_coding;description=RNA-dependent RNA polymerase [Source:UniProtKB/TrEMBL%3BAcc:A0A341RY81];gene_id=TraesCS3A02G311500;logic_name=iwgsc_high_conf
3A,IWGSC,gene,557421892.0,557422774.0,.,-,.,ID=gene:TraesCS3A02G317000;biotype=protein_coding;description=Vacuolar protein sorting-associated protein 28 homolog [Source:UniProtKB/TrEMBL%3BAcc:A0A341RYF0];gene_id=TraesCS3A02G317000;logic_name=iwgsc_high_conf
3A,IWGSC,gene,624184553.0,624186356.0,.,-,.,ID=gene:TraesCS3A02G374700;biotype=protein_coding;gene_id=TraesCS3A02G374700;logic_name=iwgsc_high_conf
3A,IWGSC,gene,694956680.0,694959233.0,.,-,.,ID=gene:TraesCS3A02G457300;biotype=protein_coding;gene_id=TraesCS3A02G457300;logic_name=iwgsc_high_conf
3A,IWGSC,gene,695502262.0,695508401.0,.,-,.,ID=gene:TraesCS3A02G458100;biotype=protein_coding;gene_id=TraesCS3A02G458100;logic_name=iwgsc_high_conf
3A,IWGSC,gene,711056566.0,711061191.0,.,+,.,ID=gene:TraesCS3A02G479400;biotype=protein_coding;gene_id=TraesCS3A02G479400;logic_name=iwgsc_high_conf
3A,IWGSC,gene,711077944.0,711078848.0,.,-,.,ID=gene:TraesCS3A02G479600;biotype=protein_coding;gene_id=TraesCS3A02G479600;logic_name=iwgsc_high_conf
3A,IWGSC,gene,718555075.0,718557561.0,.,-,.,ID=gene:TraesCS3A02G491400;biotype=protein_coding;gene_id=TraesCS3A02G491400;logic_name=iwgsc_high_conf
3A,IWGSC,gene,719931689.0,719937693.0,.,+,.,ID=gene:TraesCS3A02G493500;biotype=protein_coding;gene_id=TraesCS3A02G493500;logic_name=iwgsc_high_conf
3A,IWGSC,gene,725737910.0,725739535.0,.,+,.,ID=gene:TraesCS3A02G502300;biotype=protein_coding;gene_id=TraesCS3A02G502300;logic_name=iwgsc_high_conf
3A,IWGSC,gene,730278872.0,730280053.0,.,-,.,ID=gene:TraesCS3A02G510100;biotype=protein_coding;gene_id=TraesCS3A02G510100;logic_name=iwgsc_high_conf
