seqid,source,type,start,end,score,strand,phase,attributes
3B,IWGSC,gene,19257562.0,19261346.0,.,+,.,ID=gene:TraesCS3B02G039700;biotype=protein_coding;gene_id=TraesCS3B02G039700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,40183582.0,40185532.0,.,-,.,ID=gene:TraesCS3B02G067600;biotype=protein_coding;gene_id=TraesCS3B02G067600;logic_name=iwgsc_high_conf
3B,IWGSC,gene,43525406.0,43527816.0,.,-,.,ID=gene:TraesCS3B02G072100;biotype=protein_coding;gene_id=TraesCS3B02G072100;logic_name=iwgsc_high_conf
3B,IWGSC,gene,43819109.0,43820563.0,.,+,.,ID=gene:TraesCS3B02G072600;biotype=protein_coding;gene_id=TraesCS3B02G072600;logic_name=iwgsc_high_conf
3B,IWGSC,gene,59323811.0,59324218.0,.,+,.,ID=gene:TraesCS3B02G089900;biotype=protein_coding;description=Histone H2B [Source:UniProtKB/TrEMBL%3BAcc:A0A077RU09];gene_id=TraesCS3B02G089900;logic_name=iwgsc_high_conf
3B,IWGSC,gene,66712696.0,66714756.0,.,-,.,ID=gene:TraesCS3B02G100000;biotype=protein_coding;gene_id=TraesCS3B02G100000;logic_name=iwgsc_high_conf
3B,IWGSC,gene,68463718.0,68468382.0,.,-,.,ID=gene:TraesCS3B02G101700;biotype=protein_coding;gene_id=TraesCS3B02G101700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,132393016.0,132395769.0,.,-,.,ID=gene:TraesCS3B02G143600;biotype=protein_coding;gene_id=TraesCS3B02G143600;logic_name=iwgsc_high_conf
3B,IWGSC,gene,132904195.0,132906317.0,.,-,.,ID=gene:TraesCS3B02G144400;biotype=protein_coding;description=Glycosyltransferase [Source:UniProtKB/TrEMBL%3BAcc:B2CW78];gene_id=TraesCS3B02G144400;logic_name=iwgsc_high_conf
3B,IWGSC,gene,160136356.0,160139052.0,.,+,.,ID=gene:TraesCS3B02G162400;biotype=protein_coding;gene_id=TraesCS3B02G162400;logic_name=iwgsc_high_conf
3B,IWGSC,gene,161304894.0,161307041.0,.,-,.,ID=gene:TraesCS3B02G163500;biotype=protein_coding;gene_id=TraesCS3B02G163500;logic_name=iwgsc_high_conf
3B,IWGSC,gene,252956853.0,252959317.0,.,+,.,ID=gene:TraesCS3B02G213600;biotype=protein_coding;gene_id=TraesCS3B02G213600;logic_name=iwgsc_high_conf
3B,IWGSC,gene,312148349.0,312189729.0,.,+,.,ID=gene:TraesCS3B02G225800;biotype=protein_coding;description=Non-specific serine/threonine protein kinase [Source:UniProtKB/TrEMBL%3BAcc:A0A341SET0];gene_id=TraesCS3B02G225800;logic_name=iwgsc_high_conf
3B,IWGSC,gene,335095185.0,335117832.0,.,+,.,ID=gene:TraesCS3B02G229000;biotype=protein_coding;gene_id=TraesCS3B02G229000;logic_name=iwgsc_high_conf
3B,IWGSC,gene,368539168.0,368546919.0,.,-,.,ID=gene:TraesCS3B02G235500;biotype=protein_coding;gene_id=TraesCS3B02G235500;logic_name=iwgsc_high_conf
3B,IWGSC,gene,423363865.0,423365313.0,.,-,.,ID=gene:TraesCS3B02G264300;biotype=protein_coding;gene_id=TraesCS3B02G264300;logic_name=iwgsc_high_conf
3B,IWGSC,gene,466296792.0,466299934.0,.,+,.,ID=gene:TraesCS3B02G290800;biotype=protein_coding;gene_id=TraesCS3B02G290800;logic_name=iwgsc_high_conf
3B,IWGSC,gene,470861829.0,470865223.0,.,-,.,ID=gene:TraesCS3B02G292600;biotype=protein_coding;gene_id=TraesCS3B02G292600;logic_name=iwgsc_high_conf
3B,IWGSC,gene,505286844.0,505289352.0,.,-,.,ID=gene:TraesCS3B02G314300;biotype=protein_coding;gene_id=TraesCS3B02G314300;logic_name=iwgsc_high_conf
3B,IWGSC,gene,545201896.0,545206411.0,.,-,.,ID=gene:TraesCS3B02G339300;biotype=protein_coding;gene_id=TraesCS3B02G339300;logic_name=iwgsc_high_conf
3B,IWGSC,gene,555925466.0,555927416.0,.,+,.,ID=gene:TraesCS3B02G346300;biotype=protein_coding;gene_id=TraesCS3B02G346300;logic_name=iwgsc_high_conf
3B,IWGSC,gene,561700847.0,561702750.0,.,+,.,ID=gene:TraesCS3B02G352000;biotype=protein_coding;gene_id=TraesCS3B02G352000;logic_name=iwgsc_high_conf
3B,IWGSC,gene,566605465.0,566605785.0,.,-,.,ID=gene:TraesCS3B02G356300;biotype=protein_coding;gene_id=TraesCS3B02G356300;logic_name=iwgsc_high_conf
3B,IWGSC,gene,571297713.0,571301814.0,.,-,.,ID=gene:TraesCS3B02G358700;biotype=protein_coding;gene_id=TraesCS3B02G358700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,574335713.0,574338936.0,.,-,.,ID=gene:TraesCS3B02G362700;biotype=protein_coding;gene_id=TraesCS3B02G362700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,596965452.0,596966122.0,.,+,.,ID=gene:TraesCS3B02G378900;biotype=protein_coding;description=Histone H4 [Source:UniProtKB/TrEMBL%3BAcc:A0A077RYQ1];gene_id=TraesCS3B02G378900;logic_name=iwgsc_high_conf
3B,IWGSC,gene,626301159.0,626305105.0,.,-,.,ID=gene:TraesCS3B02G396800;biotype=protein_coding;gene_id=TraesCS3B02G396800;logic_name=iwgsc_high_conf
3B,IWGSC,gene,627740210.0,627742753.0,.,+,.,ID=gene:TraesCS3B02G397300;biotype=protein_coding;description=Laccase [Source:UniProtKB/TrEMBL%3BAcc:D8L9H4];gene_id=TraesCS3B02G397300;logic_name=iwgsc_high_conf
3B,IWGSC,gene,690458753.0,690462566.0,.,+,.,ID=gene:TraesCS3B02G450000;biotype=protein_coding;gene_id=TraesCS3B02G450000;logic_name=iwgsc_high_conf
3B,IWGSC,gene,691266739.0,691276655.0,.,-,.,ID=gene:TraesCS3B02G450600;biotype=protein_coding;gene_id=TraesCS3B02G450600;logic_name=iwgsc_high_conf
3B,IWGSC,gene,693644762.0,693649712.0,.,-,.,ID=gene:TraesCS3B02G452500;biotype=protein_coding;gene_id=TraesCS3B02G452500;logic_name=iwgsc_high_conf
3B,IWGSC,gene,697164387.0,697167362.0,.,-,.,ID=gene:TraesCS3B02G455700;biotype=protein_coding;gene_id=TraesCS3B02G455700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,707415681.0,707418229.0,.,-,.,ID=gene:TraesCS3B02G464700;biotype=protein_coding;description=Transcription and mRNA export factor ENY2 [Source:UniProtKB/TrEMBL%3BAcc:A0A341SSZ3];gene_id=TraesCS3B02G464700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,708796676.0,708799162.0,.,+,.,ID=gene:TraesCS3B02G466200;biotype=protein_coding;gene_id=TraesCS3B02G466200;logic_name=iwgsc_high_conf
3B,IWGSC,gene,717278885.0,717310147.0,.,-,.,ID=gene:TraesCS3B02G470000;biotype=protein_coding;gene_id=TraesCS3B02G470000;logic_name=iwgsc_high_conf
3B,IWGSC,gene,730308539.0,730312205.0,.,+,.,ID=gene:TraesCS3B02G483700;biotype=protein_coding;gene_id=TraesCS3B02G483700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,736913330.0,736922843.0,.,-,.,ID=gene:TraesCS3B02G490800;biotype=protein_coding;gene_id=TraesCS3B02G490800;logic_name=iwgsc_high_conf
3B,IWGSC,gene,763225881.0,763231044.0,.,+,.,ID=gene:TraesCS3B02G519800;biotype=protein_coding;gene_id=TraesCS3B02G519800;logic_name=iwgsc_high_conf
3B,IWGSC,gene,763233177.0,763235419.0,.,+,.,ID=gene:TraesCS3B02G519900;biotype=protein_coding;gene_id=TraesCS3B02G519900;logic_name=iwgsc_high_conf
3B,IWGSC,gene,772465570.0,772467486.0,.,-,.,ID=gene:TraesCS3B02G531700;biotype=protein_coding;gene_id=TraesCS3B02G531700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,774165160.0,774171070.0,.,+,.,ID=gene:TraesCS3B02G534900;biotype=protein_coding;gene_id=TraesCS3B02G534900;logic_name=iwgsc_high_conf
3B,IWGSC,gene,799101138.0,799105674.0,.,-,.,ID=gene:TraesCS3B02G567500;biotype=protein_coding;gene_id=TraesCS3B02G567500;logic_name=iwgsc_high_conf
3B,IWGSC,gene,804214365.0,804228477.0,.,+,.,ID=gene:TraesCS3B02G573500;biotype=protein_coding;gene_id=TraesCS3B02G573500;logic_name=iwgsc_high_conf
3B,IWGSC,gene,809058690.0,809059142.0,.,-,.,ID=gene:TraesCS3B02G579600;biotype=protein_coding;gene_id=TraesCS3B02G579600;logic_name=iwgsc_high_conf
3B,IWGSC,gene,809479669.0,809483886.0,.,-,.,ID=gene:TraesCS3B02G580400;biotype=protein_coding;gene_id=TraesCS3B02G580400;logic_name=iwgsc_high_conf
3B,IWGSC,gene,810325615.0,810329387.0,.,+,.,ID=gene:TraesCS3B02G581900;biotype=protein_coding;gene_id=TraesCS3B02G581900;logic_name=iwgsc_high_conf
3B,IWGSC,gene,810969702.0,810972060.0,.,+,.,ID=gene:TraesCS3B02G583100;biotype=protein_coding;gene_id=TraesCS3B02G583100;logic_name=iwgsc_high_conf
3B,IWGSC,gene,813306816.0,813307268.0,.,-,.,ID=gene:TraesCS3B02G586700;biotype=protein_coding;gene_id=TraesCS3B02G586700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,813945963.0,813954858.0,.,+,.,ID=gene:TraesCS3B02G587400;biotype=protein_coding;gene_id=TraesCS3B02G587400;logic_name=iwgsc_high_conf
3B,IWGSC,gene,813977737.0,813984200.0,.,+,.,ID=gene:TraesCS3B02G587700;biotype=protein_coding;description=BTB/POZ domain-containing protein FBL11 [Source:Projected from Arabidopsis thaliana (AT2G36370) UniProtKB/Swiss-Prot%3BAcc:Q8S8F2];gene_id=TraesCS3B02G587700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,814564711.0,814573148.0,.,-,.,ID=gene:TraesCS3B02G588500;biotype=protein_coding;gene_id=TraesCS3B02G588500;logic_name=iwgsc_high_conf
3B,IWGSC,gene,814599942.0,814609195.0,.,-,.,ID=gene:TraesCS3B02G588700;biotype=protein_coding;gene_id=TraesCS3B02G588700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,815032553.0,815044433.0,.,-,.,ID=gene:TraesCS3B02G589700;biotype=protein_coding;gene_id=TraesCS3B02G589700;logic_name=iwgsc_high_conf
3B,IWGSC,gene,816220116.0,816222954.0,.,-,.,ID=gene:TraesCS3B02G591800;biotype=protein_coding;gene_id=TraesCS3B02G591800;logic_name=iwgsc_high_conf
3B,IWGSC,gene,817408885.0,817413936.0,.,+,.,ID=gene:TraesCS3B02G593900;biotype=protein_coding;gene_id=TraesCS3B02G593900;logic_name=iwgsc_high_conf
3B,IWGSC,gene,825771353.0,825779457.0,.,-,.,ID=gene:TraesCS3B02G606800;biotype=protein_coding;description=rRNA N-glycosidase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5VPR0];gene_id=TraesCS3B02G606800;logic_name=iwgsc_high_conf
3B,IWGSC,gene,826724806.0,826726361.0,.,+,.,ID=gene:TraesCS3B02G608500;biotype=protein_coding;description=Aquaporin TIP1-3 [Source:Projected from Arabidopsis thaliana (AT4G01470) UniProtKB/Swiss-Prot%3BAcc:O82598];gene_id=TraesCS3B02G608500;logic_name=iwgsc_high_conf
3B,IWGSC,gene,829391595.0,829393455.0,.,+,.,ID=gene:TraesCS3B02G612000;biotype=protein_coding;gene_id=TraesCS3B02G612000;logic_name=iwgsc_high_conf
3B,IWGSC,gene,829742374.0,829742895.0,.,+,.,ID=gene:TraesCS3B02G612300;biotype=protein_coding;gene_id=TraesCS3B02G612300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,3096999.0,3099806.0,.,-,.,ID=gene:TraesCS3D02G009300;biotype=protein_coding;gene_id=TraesCS3D02G009300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,7022394.0,7023338.0,.,-,.,ID=gene:TraesCS3D02G021100;biotype=protein_coding;gene_id=TraesCS3D02G021100;logic_name=iwgsc_high_conf
3D,IWGSC,gene,12502078.0,12506566.0,.,-,.,ID=gene:TraesCS3D02G034300;biotype=protein_coding;gene_id=TraesCS3D02G034300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,14391268.0,14407191.0,.,-,.,ID=gene:TraesCS3D02G038700;biotype=protein_coding;gene_id=TraesCS3D02G038700;logic_name=iwgsc_high_conf
3D,IWGSC,gene,16447574.0,16449317.0,.,+,.,ID=gene:TraesCS3D02G042900;biotype=protein_coding;gene_id=TraesCS3D02G042900;logic_name=iwgsc_high_conf
3D,IWGSC,gene,18779200.0,18779796.0,.,+,.,ID=gene:TraesCS3D02G048900;biotype=protein_coding;gene_id=TraesCS3D02G048900;logic_name=iwgsc_high_conf
3D,IWGSC,gene,19954316.0,19955901.0,.,+,.,ID=gene:TraesCS3D02G050800;biotype=protein_coding;description=Reticulon-like protein [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5WQ94];gene_id=TraesCS3D02G050800;logic_name=iwgsc_high_conf
3D,IWGSC,gene,26164446.0,26168004.0,.,-,.,ID=gene:TraesCS3D02G059800;biotype=protein_coding;gene_id=TraesCS3D02G059800;logic_name=iwgsc_high_conf
3D,IWGSC,gene,40526100.0,40531620.0,.,+,.,ID=gene:TraesCS3D02G080600;biotype=protein_coding;gene_id=TraesCS3D02G080600;logic_name=iwgsc_high_conf
3D,IWGSC,gene,48364950.0,48370083.0,.,-,.,ID=gene:TraesCS3D02G095200;biotype=protein_coding;gene_id=TraesCS3D02G095200;logic_name=iwgsc_high_conf
3D,IWGSC,gene,48820008.0,48820992.0,.,+,.,ID=gene:TraesCS3D02G096300;biotype=protein_coding;gene_id=TraesCS3D02G096300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,73377430.0,73383360.0,.,+,.,ID=gene:TraesCS3D02G118600;biotype=protein_coding;gene_id=TraesCS3D02G118600;logic_name=iwgsc_high_conf
3D,IWGSC,gene,91829865.0,91833796.0,.,-,.,ID=gene:TraesCS3D02G132200;biotype=protein_coding;gene_id=TraesCS3D02G132200;logic_name=iwgsc_high_conf
3D,IWGSC,gene,136414720.0,136419826.0,.,-,.,ID=gene:TraesCS3D02G164900;biotype=protein_coding;gene_id=TraesCS3D02G164900;logic_name=iwgsc_high_conf
3D,IWGSC,gene,227713088.0,227714310.0,.,-,.,ID=gene:TraesCS3D02G199800;biotype=protein_coding;gene_id=TraesCS3D02G199800;logic_name=iwgsc_high_conf
3D,IWGSC,gene,307879853.0,307882865.0,.,+,.,ID=gene:TraesCS3D02G226100;biotype=protein_coding;gene_id=TraesCS3D02G226100;logic_name=iwgsc_high_conf
3D,IWGSC,gene,388449545.0,388452107.0,.,-,.,ID=gene:TraesCS3D02G280400;biotype=protein_coding;gene_id=TraesCS3D02G280400;logic_name=iwgsc_high_conf
3D,IWGSC,gene,429099389.0,429106017.0,.,-,.,ID=gene:TraesCS3D02G315700;biotype=protein_coding;description=Diacylglycerol kinase [Source:UniProtKB/TrEMBL%3BAcc:W5DDG6];gene_id=TraesCS3D02G315700;logic_name=iwgsc_high_conf
3D,IWGSC,gene,432513100.0,432514516.0,.,+,.,ID=gene:TraesCS3D02G318600;biotype=protein_coding;gene_id=TraesCS3D02G318600;logic_name=iwgsc_high_conf
3D,IWGSC,gene,459878504.0,459879156.0,.,+,.,ID=gene:TraesCS3D02G348200;biotype=protein_coding;description=Histone H4 [Source:UniProtKB/TrEMBL%3BAcc:A0A077RYQ1];gene_id=TraesCS3D02G348200;logic_name=iwgsc_high_conf
3D,IWGSC,gene,473436449.0,473442948.0,.,-,.,ID=gene:TraesCS3D02G359300;biotype=protein_coding;description=Alpha-1%2C4 glucan phosphorylase [Source:UniProtKB/TrEMBL%3BAcc:A0A341T741];gene_id=TraesCS3D02G359300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,541598384.0,541632751.0,.,-,.,ID=gene:TraesCS3D02G428000;biotype=protein_coding;description=Type I MADS-box protein [Source:UniProtKB/TrEMBL%3BAcc:G1FP79];gene_id=TraesCS3D02G428000;logic_name=iwgsc_high_conf
3D,IWGSC,gene,544821921.0,544826861.0,.,+,.,ID=gene:TraesCS3D02G430600;biotype=protein_coding;gene_id=TraesCS3D02G430600;logic_name=iwgsc_high_conf
3D,IWGSC,gene,570803687.0,570807001.0,.,-,.,ID=gene:TraesCS3D02G468500;biotype=protein_coding;gene_id=TraesCS3D02G468500;logic_name=iwgsc_high_conf
3D,IWGSC,gene,570838559.0,570840464.0,.,+,.,ID=gene:TraesCS3D02G468600;biotype=protein_coding;gene_id=TraesCS3D02G468600;logic_name=iwgsc_high_conf
3D,IWGSC,gene,571235770.0,571240717.0,.,-,.,ID=gene:TraesCS3D02G469100;biotype=protein_coding;gene_id=TraesCS3D02G469100;logic_name=iwgsc_high_conf
3D,IWGSC,gene,574821751.0,574827185.0,.,-,.,ID=gene:TraesCS3D02G473000;biotype=protein_coding;description=S-formylglutathione hydrolase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5WJH1];gene_id=TraesCS3D02G473000;logic_name=iwgsc_high_conf
3D,IWGSC,gene,579420297.0,579424088.0,.,-,.,ID=gene:TraesCS3D02G481200;biotype=protein_coding;gene_id=TraesCS3D02G481200;logic_name=iwgsc_high_conf
3D,IWGSC,gene,582825269.0,582826359.0,.,-,.,ID=gene:TraesCS3D02G487300;biotype=protein_coding;gene_id=TraesCS3D02G487300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,596690019.0,596693567.0,.,+,.,ID=gene:TraesCS3D02G511800;biotype=protein_coding;gene_id=TraesCS3D02G511800;logic_name=iwgsc_high_conf
3D,IWGSC,gene,600153683.0,600158550.0,.,+,.,ID=gene:TraesCS3D02G516300;biotype=protein_coding;gene_id=TraesCS3D02G516300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,600563453.0,600564143.0,.,+,.,ID=gene:TraesCS3D02G517100;biotype=protein_coding;gene_id=TraesCS3D02G517100;logic_name=iwgsc_high_conf
4A,IWGSC,gene,189541.0,192767.0,.,+,.,ID=gene:TraesCS4A02G000200;biotype=protein_coding;gene_id=TraesCS4A02G000200;logic_name=iwgsc_high_conf
4A,IWGSC,gene,2402444.0,2412218.0,.,+,.,ID=gene:TraesCS4A02G002600;biotype=protein_coding;gene_id=TraesCS4A02G002600;logic_name=iwgsc_high_conf
4A,IWGSC,gene,7154305.0,7155945.0,.,+,.,ID=gene:TraesCS4A02G012300;biotype=protein_coding;gene_id=TraesCS4A02G012300;logic_name=iwgsc_high_conf
4A,IWGSC,gene,12680030.0,12685324.0,.,-,.,ID=gene:TraesCS4A02G019600;biotype=protein_coding;gene_id=TraesCS4A02G019600;logic_name=iwgsc_high_conf
4A,IWGSC,gene,102387584.0,102388031.0,.,-,.,ID=gene:TraesCS4A02G094200;biotype=protein_coding;gene_id=TraesCS4A02G094200;logic_name=iwgsc_high_conf
4A,IWGSC,gene,112586789.0,112588188.0,.,-,.,ID=gene:TraesCS4A02G099700;biotype=protein_coding;gene_id=TraesCS4A02G099700;logic_name=iwgsc_high_conf
4A,IWGSC,gene,117703712.0,117705630.0,.,-,.,ID=gene:TraesCS4A02G104300;biotype=protein_coding;gene_id=TraesCS4A02G104300;logic_name=iwgsc_high_conf
4A,IWGSC,gene,121153040.0,121156903.0,.,+,.,ID=gene:TraesCS4A02G106500;biotype=protein_coding;description=Arogenate dehydratase [Source:UniProtKB/TrEMBL%3BAcc:W5DX68];gene_id=TraesCS4A02G106500;logic_name=iwgsc_high_conf
4A,IWGSC,gene,127282109.0,127289564.0,.,-,.,ID=gene:TraesCS4A02G108700;biotype=protein_coding;gene_id=TraesCS4A02G108700;logic_name=iwgsc_high_conf
4A,IWGSC,gene,164686255.0,164688478.0,.,-,.,ID=gene:TraesCS4A02G127900;biotype=protein_coding;description=Peroxidase [Source:UniProtKB/TrEMBL%3BAcc:W5DZW4];gene_id=TraesCS4A02G127900;logic_name=iwgsc_high_conf
4A,IWGSC,gene,240361935.0,240375510.0,.,+,.,ID=gene:TraesCS4A02G144000;biotype=protein_coding;gene_id=TraesCS4A02G144000;logic_name=iwgsc_high_conf
4A,IWGSC,gene,295133491.0,295134117.0,.,+,.,ID=gene:TraesCS4A02G150200;biotype=protein_coding;gene_id=TraesCS4A02G150200;logic_name=iwgsc_high_conf
4A,IWGSC,gene,357260632.0,357262996.0,.,-,.,ID=gene:TraesCS4A02G162400;biotype=protein_coding;gene_id=TraesCS4A02G162400;logic_name=iwgsc_high_conf
4A,IWGSC,gene,407610496.0,407611328.0,.,-,.,ID=gene:TraesCS4A02G166800;biotype=protein_coding;gene_id=TraesCS4A02G166800;logic_name=iwgsc_high_conf
4A,IWGSC,gene,437489658.0,437491090.0,.,+,.,ID=gene:TraesCS4A02G172300;biotype=protein_coding;gene_id=TraesCS4A02G172300;logic_name=iwgsc_high_conf
4A,IWGSC,gene,530172937.0,530179589.0,.,-,.,ID=gene:TraesCS4A02G222800;biotype=protein_coding;gene_id=TraesCS4A02G222800;logic_name=iwgsc_high_conf
4A,IWGSC,gene,536327998.0,536328854.0,.,+,.,ID=gene:TraesCS4A02G228000;biotype=protein_coding;gene_id=TraesCS4A02G228000;logic_name=iwgsc_high_conf
4A,IWGSC,gene,544201538.0,544204344.0,.,-,.,ID=gene:TraesCS4A02G235700;biotype=protein_coding;gene_id=TraesCS4A02G235700;logic_name=iwgsc_high_conf
4A,IWGSC,gene,567470880.0,567471832.0,.,+,.,ID=gene:TraesCS4A02G255200;biotype=protein_coding;gene_id=TraesCS4A02G255200;logic_name=iwgsc_high_conf
4A,IWGSC,gene,584663114.0,584669753.0,.,-,.,ID=gene:TraesCS4A02G275600;biotype=protein_coding;gene_id=TraesCS4A02G275600;logic_name=iwgsc_high_conf
4A,IWGSC,gene,585377193.0,585380035.0,.,-,.,ID=gene:TraesCS4A02G277300;biotype=protein_coding;description=Similar to Nuclear transcription factor Y subunit A-1 [Source: Projected from Oryza sativa (Os03g0696300)];gene_id=TraesCS4A02G277300;logic_name=iwgsc_high_conf
4A,IWGSC,gene,599321764.0,599326140.0,.,+,.,ID=gene:TraesCS4A02G303400;biotype=protein_coding;gene_id=TraesCS4A02G303400;logic_name=iwgsc_high_conf
4A,IWGSC,gene,612372451.0,612392100.0,.,+,.,ID=gene:TraesCS4A02G324900;biotype=protein_coding;gene_id=TraesCS4A02G324900;logic_name=iwgsc_high_conf
4A,IWGSC,gene,626284731.0,626285914.0,.,-,.,ID=gene:TraesCS4A02G349700;biotype=protein_coding;gene_id=TraesCS4A02G349700;logic_name=iwgsc_high_conf
4A,IWGSC,gene,631952629.0,631954105.0,.,-,.,ID=gene:TraesCS4A02G358900;biotype=protein_coding;gene_id=TraesCS4A02G358900;logic_name=iwgsc_high_conf
4A,IWGSC,gene,632150159.0,632155407.0,.,-,.,ID=gene:TraesCS4A02G359200;biotype=protein_coding;gene_id=TraesCS4A02G359200;logic_name=iwgsc_high_conf
4A,IWGSC,gene,667352002.0,667355329.0,.,-,.,ID=gene:TraesCS4A02G390400;biotype=protein_coding;gene_id=TraesCS4A02G390400;logic_name=iwgsc_high_conf
4A,IWGSC,gene,667858921.0,667861337.0,.,-,.,ID=gene:TraesCS4A02G391000;biotype=protein_coding;gene_id=TraesCS4A02G391000;logic_name=iwgsc_high_conf
4A,IWGSC,gene,673066957.0,673071513.0,.,+,.,ID=gene:TraesCS4A02G397800;biotype=protein_coding;gene_id=TraesCS4A02G397800;logic_name=iwgsc_high_conf
4A,IWGSC,gene,681790047.0,681791660.0,.,+,.,ID=gene:TraesCS4A02G409200;biotype=protein_coding;gene_id=TraesCS4A02G409200;logic_name=iwgsc_high_conf
4A,IWGSC,gene,706496690.0,706499735.0,.,-,.,ID=gene:TraesCS4A02G436600;biotype=protein_coding;gene_id=TraesCS4A02G436600;logic_name=iwgsc_high_conf
4A,IWGSC,gene,708606462.0,708614567.0,.,+,.,ID=gene:TraesCS4A02G439000;biotype=protein_coding;gene_id=TraesCS4A02G439000;logic_name=iwgsc_high_conf
4A,IWGSC,gene,709612413.0,709616291.0,.,-,.,ID=gene:TraesCS4A02G440600;biotype=protein_coding;gene_id=TraesCS4A02G440600;logic_name=iwgsc_high_conf
4A,IWGSC,gene,710282649.0,710285041.0,.,-,.,ID=gene:TraesCS4A02G442300;biotype=protein_coding;gene_id=TraesCS4A02G442300;logic_name=iwgsc_high_conf
4A,IWGSC,gene,710412151.0,710414500.0,.,-,.,ID=gene:TraesCS4A02G442500;biotype=protein_coding;gene_id=TraesCS4A02G442500;logic_name=iwgsc_high_conf
4A,IWGSC,gene,719178222.0,719179736.0,.,+,.,ID=gene:TraesCS4A02G455900;biotype=protein_coding;description=6-phosphogluconate dehydrogenase%2C decarboxylating [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5X0G6];gene_id=TraesCS4A02G455900;logic_name=iwgsc_high_conf
4A,IWGSC,gene,722837844.0,722839786.0,.,+,.,ID=gene:TraesCS4A02G457400;biotype=protein_coding;gene_id=TraesCS4A02G457400;logic_name=iwgsc_high_conf
4A,IWGSC,gene,722882391.0,722887381.0,.,+,.,ID=gene:TraesCS4A02G457600;biotype=protein_coding;gene_id=TraesCS4A02G457600;logic_name=iwgsc_high_conf
4A,IWGSC,gene,727114259.0,727119033.0,.,-,.,ID=gene:TraesCS4A02G463300;biotype=protein_coding;gene_id=TraesCS4A02G463300;logic_name=iwgsc_high_conf
4A,IWGSC,gene,728455965.0,728458756.0,.,-,.,ID=gene:TraesCS4A02G464700;biotype=protein_coding;gene_id=TraesCS4A02G464700;logic_name=iwgsc_high_conf
4A,IWGSC,gene,729741787.0,729748169.0,.,+,.,ID=gene:TraesCS4A02G467800;biotype=protein_coding;gene_id=TraesCS4A02G467800;logic_name=iwgsc_high_conf
4A,IWGSC,gene,729819013.0,729820754.0,.,+,.,ID=gene:TraesCS4A02G467900;biotype=protein_coding;gene_id=TraesCS4A02G467900;logic_name=iwgsc_high_conf
4A,IWGSC,gene,731304321.0,731306303.0,.,+,.,ID=gene:TraesCS4A02G469700;biotype=protein_coding;gene_id=TraesCS4A02G469700;logic_name=iwgsc_high_conf
4A,IWGSC,gene,731489179.0,731490730.0,.,-,.,ID=gene:TraesCS4A02G470700;biotype=protein_coding;gene_id=TraesCS4A02G470700;logic_name=iwgsc_high_conf
4A,IWGSC,gene,731614417.0,731616777.0,.,-,.,ID=gene:TraesCS4A02G470800;biotype=protein_coding;gene_id=TraesCS4A02G470800;logic_name=iwgsc_high_conf
4A,IWGSC,gene,731749894.0,731761183.0,.,-,.,ID=gene:TraesCS4A02G471200;biotype=protein_coding;gene_id=TraesCS4A02G471200;logic_name=iwgsc_high_conf
4A,IWGSC,gene,731770357.0,731774695.0,.,-,.,ID=gene:TraesCS4A02G471300;biotype=protein_coding;gene_id=TraesCS4A02G471300;logic_name=iwgsc_high_conf
4A,IWGSC,gene,733999524.0,734002546.0,.,-,.,ID=gene:TraesCS4A02G474900;biotype=protein_coding;gene_id=TraesCS4A02G474900;logic_name=iwgsc_high_conf
4A,IWGSC,gene,734016505.0,734019100.0,.,-,.,ID=gene:TraesCS4A02G475000;biotype=protein_coding;gene_id=TraesCS4A02G475000;logic_name=iwgsc_high_conf
4A,IWGSC,gene,735004171.0,735007260.0,.,+,.,ID=gene:TraesCS4A02G476600;biotype=protein_coding;gene_id=TraesCS4A02G476600;logic_name=iwgsc_high_conf
4A,IWGSC,gene,735502843.0,735503939.0,.,-,.,ID=gene:TraesCS4A02G477900;biotype=protein_coding;gene_id=TraesCS4A02G477900;logic_name=iwgsc_high_conf
4A,IWGSC,gene,735818716.0,735822988.0,.,+,.,ID=gene:TraesCS4A02G479100;biotype=protein_coding;gene_id=TraesCS4A02G479100;logic_name=iwgsc_high_conf
