seqid,source,type,start,end,score,strand,phase,attributes
3D,IWGSC,gene,770364.0,773698.0,.,+,.,ID=gene:TraesCS3D02G001500;biotype=protein_coding;gene_id=TraesCS3D02G001500;logic_name=iwgsc_high_conf
3D,IWGSC,gene,774041.0,778387.0,.,-,.,ID=gene:TraesCS3D02G001600;biotype=protein_coding;gene_id=TraesCS3D02G001600;logic_name=iwgsc_high_conf
3D,IWGSC,gene,865996.0,870567.0,.,-,.,ID=gene:TraesCS3D02G001900;biotype=protein_coding;gene_id=TraesCS3D02G001900;logic_name=iwgsc_high_conf
3D,IWGSC,gene,1252991.0,1257142.0,.,-,.,ID=gene:TraesCS3D02G002700;biotype=protein_coding;gene_id=TraesCS3D02G002700;logic_name=iwgsc_high_conf
3D,IWGSC,gene,1263500.0,1272210.0,.,+,.,ID=gene:TraesCS3D02G002800;biotype=protein_coding;gene_id=TraesCS3D02G002800;logic_name=iwgsc_high_conf
3D,IWGSC,gene,1314751.0,1316071.0,.,-,.,ID=gene:TraesCS3D02G003100;biotype=protein_coding;gene_id=TraesCS3D02G003100;logic_name=iwgsc_high_conf
3D,IWGSC,gene,1337527.0,1339579.0,.,+,.,ID=gene:TraesCS3D02G003200;biotype=protein_coding;gene_id=TraesCS3D02G003200;logic_name=iwgsc_high_conf
3D,IWGSC,gene,2141059.0,2143491.0,.,+,.,ID=gene:TraesCS3D02G005400;biotype=protein_coding;gene_id=TraesCS3D02G005400;logic_name=iwgsc_high_conf
3D,IWGSC,gene,2370310.0,2379035.0,.,-,.,ID=gene:TraesCS3D02G006700;biotype=protein_coding;gene_id=TraesCS3D02G006700;logic_name=iwgsc_high_conf
3D,IWGSC,gene,2909397.0,2911605.0,.,-,.,ID=gene:TraesCS3D02G008300;biotype=protein_coding;gene_id=TraesCS3D02G008300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,3083659.0,3085963.0,.,-,.,ID=gene:TraesCS3D02G009100;biotype=protein_coding;gene_id=TraesCS3D02G009100;logic_name=iwgsc_high_conf
3D,IWGSC,gene,3196435.0,3199383.0,.,-,.,ID=gene:TraesCS3D02G009400;biotype=protein_coding;gene_id=TraesCS3D02G009400;logic_name=iwgsc_high_conf
3D,IWGSC,gene,3232378.0,3240214.0,.,-,.,ID=gene:TraesCS3D02G009600;biotype=protein_coding;gene_id=TraesCS3D02G009600;logic_name=iwgsc_high_conf
3D,IWGSC,gene,3297116.0,3301879.0,.,+,.,ID=gene:TraesCS3D02G009800;biotype=protein_coding;gene_id=TraesCS3D02G009800;logic_name=iwgsc_high_conf
3D,IWGSC,gene,3545473.0,3550073.0,.,+,.,ID=gene:TraesCS3D02G010000;biotype=protein_coding;gene_id=TraesCS3D02G010000;logic_name=iwgsc_high_conf
3D,IWGSC,gene,3627209.0,3632324.0,.,-,.,ID=gene:TraesCS3D02G010300;biotype=protein_coding;gene_id=TraesCS3D02G010300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,3986954.0,3990965.0,.,-,.,ID=gene:TraesCS3D02G010700;biotype=protein_coding;gene_id=TraesCS3D02G010700;logic_name=iwgsc_high_conf
3D,IWGSC,gene,4072004.0,4075626.0,.,-,.,ID=gene:TraesCS3D02G011300;biotype=protein_coding;gene_id=TraesCS3D02G011300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,4074885.0,4078461.0,.,+,.,ID=gene:TraesCS3D02G011400;biotype=protein_coding;gene_id=TraesCS3D02G011400;logic_name=iwgsc_high_conf
3D,IWGSC,gene,4169485.0,4172874.0,.,+,.,ID=gene:TraesCS3D02G011900;biotype=protein_coding;gene_id=TraesCS3D02G011900;logic_name=iwgsc_high_conf
3D,IWGSC,gene,4186858.0,4196619.0,.,+,.,ID=gene:TraesCS3D02G012100;biotype=protein_coding;description=Fatty acyl-CoA reductase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5WVB8];gene_id=TraesCS3D02G012100;logic_name=iwgsc_high_conf
3D,IWGSC,gene,4983872.0,4985642.0,.,-,.,ID=gene:TraesCS3D02G014100;biotype=protein_coding;gene_id=TraesCS3D02G014100;logic_name=iwgsc_high_conf
3D,IWGSC,gene,5601666.0,5605871.0,.,-,.,ID=gene:TraesCS3D02G015600;biotype=protein_coding;description=E3 ubiquitin-protein ligase [Source:UniProtKB/TrEMBL%3BAcc:A0A341SYD3];gene_id=TraesCS3D02G015600;logic_name=iwgsc_high_conf
3D,IWGSC,gene,11795104.0,11796787.0,.,+,.,ID=gene:TraesCS3D02G032200;biotype=protein_coding;gene_id=TraesCS3D02G032200;logic_name=iwgsc_high_conf
3D,IWGSC,gene,12432180.0,12432604.0,.,-,.,ID=gene:TraesCS3D02G033900;biotype=protein_coding;gene_id=TraesCS3D02G033900;logic_name=iwgsc_high_conf
3D,IWGSC,gene,17746251.0,17747970.0,.,-,.,ID=gene:TraesCS3D02G047700;biotype=protein_coding;gene_id=TraesCS3D02G047700;logic_name=iwgsc_high_conf
3D,IWGSC,gene,17776941.0,17778568.0,.,-,.,ID=gene:TraesCS3D02G047800;biotype=protein_coding;gene_id=TraesCS3D02G047800;logic_name=iwgsc_high_conf
3D,IWGSC,gene,37669000.0,37670862.0,.,-,.,ID=gene:TraesCS3D02G077000;biotype=protein_coding;gene_id=TraesCS3D02G077000;logic_name=iwgsc_high_conf
3D,IWGSC,gene,40786197.0,40787373.0,.,-,.,ID=gene:TraesCS3D02G081300;biotype=protein_coding;description=Light-regulated protein%2C Regulation of light-dependent attachment of LEAF-TYPE FERREDOXIN-NADP+ OXIDOREDUCTASE (LFNR) to the thylakoid membran [Source: Projected from Oryza sativa (Os01g0102900)];gene_id=TraesCS3D02G081300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,42839402.0,42840577.0,.,+,.,ID=gene:TraesCS3D02G084800;biotype=protein_coding;gene_id=TraesCS3D02G084800;logic_name=iwgsc_high_conf
3D,IWGSC,gene,42845812.0,42847845.0,.,-,.,ID=gene:TraesCS3D02G084900;biotype=protein_coding;gene_id=TraesCS3D02G084900;logic_name=iwgsc_high_conf
3D,IWGSC,gene,45938029.0,45938570.0,.,+,.,ID=gene:TraesCS3D02G090500;biotype=protein_coding;gene_id=TraesCS3D02G090500;logic_name=iwgsc_high_conf
3D,IWGSC,gene,48364010.0,48364684.0,.,+,.,ID=gene:TraesCS3D02G095100;biotype=protein_coding;gene_id=TraesCS3D02G095100;logic_name=iwgsc_high_conf
3D,IWGSC,gene,136263536.0,136267852.0,.,-,.,ID=gene:TraesCS3D02G164600;biotype=protein_coding;description=Ttam-3D [Source:UniProtKB/TrEMBL%3BAcc:A0A096XWW5];gene_id=TraesCS3D02G164600;logic_name=iwgsc_high_conf
3D,IWGSC,gene,137979422.0,137981000.0,.,+,.,ID=gene:TraesCS3D02G165800;biotype=protein_coding;gene_id=TraesCS3D02G165800;logic_name=iwgsc_high_conf
3D,IWGSC,gene,138895639.0,138896850.0,.,+,.,ID=gene:TraesCS3D02G166500;biotype=protein_coding;gene_id=TraesCS3D02G166500;logic_name=iwgsc_high_conf
3D,IWGSC,gene,153175443.0,153179520.0,.,-,.,ID=gene:TraesCS3D02G172900;biotype=protein_coding;description=Carboxypeptidase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5WVM8];gene_id=TraesCS3D02G172900;logic_name=iwgsc_high_conf
3D,IWGSC,gene,162181904.0,162183912.0,.,-,.,ID=gene:TraesCS3D02G180300;biotype=protein_coding;gene_id=TraesCS3D02G180300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,165733513.0,165740433.0,.,-,.,ID=gene:TraesCS3D02G182100;biotype=protein_coding;gene_id=TraesCS3D02G182100;logic_name=iwgsc_high_conf
3D,IWGSC,gene,166490969.0,166499442.0,.,-,.,ID=gene:TraesCS3D02G182400;biotype=protein_coding;gene_id=TraesCS3D02G182400;logic_name=iwgsc_high_conf
3D,IWGSC,gene,167765463.0,167771502.0,.,-,.,ID=gene:TraesCS3D02G183100;biotype=protein_coding;description=Kinesin-like protein KIN-14T [Source:Projected from Arabidopsis thaliana (AT1G55550) UniProtKB/Swiss-Prot%3BAcc:F4I1T9];gene_id=TraesCS3D02G183100;logic_name=iwgsc_high_conf
3D,IWGSC,gene,280280812.0,280282957.0,.,-,.,ID=gene:TraesCS3D02G210800;biotype=protein_coding;gene_id=TraesCS3D02G210800;logic_name=iwgsc_high_conf
3D,IWGSC,gene,286721014.0,286722093.0,.,-,.,ID=gene:TraesCS3D02G212900;biotype=protein_coding;gene_id=TraesCS3D02G212900;logic_name=iwgsc_high_conf
3D,IWGSC,gene,301577743.0,301578132.0,.,-,.,ID=gene:TraesCS3D02G221000;biotype=protein_coding;gene_id=TraesCS3D02G221000;logic_name=iwgsc_high_conf
3D,IWGSC,gene,304327703.0,304335024.0,.,-,.,ID=gene:TraesCS3D02G223300;biotype=protein_coding;description=Carbonic anhydrase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5WHU8];gene_id=TraesCS3D02G223300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,309082841.0,309087110.0,.,-,.,ID=gene:TraesCS3D02G227300;biotype=protein_coding;description=Kinesin-like protein [Source:UniProtKB/TrEMBL%3BAcc:A0A341T1U6];gene_id=TraesCS3D02G227300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,313310405.0,313314040.0,.,-,.,ID=gene:TraesCS3D02G230000;biotype=protein_coding;gene_id=TraesCS3D02G230000;logic_name=iwgsc_high_conf
3D,IWGSC,gene,339303366.0,339310136.0,.,+,.,ID=gene:TraesCS3D02G244200;biotype=protein_coding;description=Peroxidase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5WFP1];gene_id=TraesCS3D02G244200;logic_name=iwgsc_high_conf
3D,IWGSC,gene,350821734.0,350827374.0,.,-,.,ID=gene:TraesCS3D02G250600;biotype=protein_coding;description=Glycine cleavage system P protein [Source:UniProtKB/TrEMBL%3BAcc:A0A341TBW8];gene_id=TraesCS3D02G250600;logic_name=iwgsc_high_conf
3D,IWGSC,gene,360867821.0,360871997.0,.,-,.,ID=gene:TraesCS3D02G258900;biotype=protein_coding;gene_id=TraesCS3D02G258900;logic_name=iwgsc_high_conf
3D,IWGSC,gene,366231914.0,366236485.0,.,-,.,ID=gene:TraesCS3D02G264700;biotype=protein_coding;gene_id=TraesCS3D02G264700;logic_name=iwgsc_high_conf
3D,IWGSC,gene,378032364.0,378036766.0,.,-,.,ID=gene:TraesCS3D02G272400;biotype=protein_coding;gene_id=TraesCS3D02G272400;logic_name=iwgsc_high_conf
3D,IWGSC,gene,379227954.0,379230315.0,.,+,.,ID=gene:TraesCS3D02G273400;biotype=protein_coding;gene_id=TraesCS3D02G273400;logic_name=iwgsc_high_conf
3D,IWGSC,gene,381634324.0,381642094.0,.,-,.,ID=gene:TraesCS3D02G275200;biotype=protein_coding;gene_id=TraesCS3D02G275200;logic_name=iwgsc_high_conf
3D,IWGSC,gene,405810652.0,405817606.0,.,+,.,ID=gene:TraesCS3D02G294200;biotype=protein_coding;gene_id=TraesCS3D02G294200;logic_name=iwgsc_high_conf
3D,IWGSC,gene,423389319.0,423390159.0,.,-,.,ID=gene:TraesCS3D02G309400;biotype=protein_coding;description=Similar to Photosystem II reaction center W protein (PSII 6.1 kDa protein) (Fragment) [Source: Projected from Oryza sativa (Os01g0773700)];gene_id=TraesCS3D02G309400;logic_name=iwgsc_high_conf
3D,IWGSC,gene,423852696.0,423858594.0,.,-,.,ID=gene:TraesCS3D02G309700;biotype=protein_coding;gene_id=TraesCS3D02G309700;logic_name=iwgsc_high_conf
3D,IWGSC,gene,430150491.0,430159058.0,.,-,.,ID=gene:TraesCS3D02G317300;biotype=protein_coding;description=Serine/threonine-protein kinase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5WJH6];gene_id=TraesCS3D02G317300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,432019495.0,432020879.0,.,-,.,ID=gene:TraesCS3D02G318000;biotype=protein_coding;gene_id=TraesCS3D02G318000;logic_name=iwgsc_high_conf
3D,IWGSC,gene,451234111.0,451235231.0,.,-,.,ID=gene:TraesCS3D02G338300;biotype=protein_coding;description=Non-specific lipid-transfer protein [Source:UniProtKB/TrEMBL%3BAcc:Q2PCD1];gene_id=TraesCS3D02G338300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,465021572.0,465022939.0,.,-,.,ID=gene:TraesCS3D02G354300;biotype=protein_coding;description=Photosystem II reaction center Psb28 protein [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5WMD3];gene_id=TraesCS3D02G354300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,470888835.0,470889215.0,.,-,.,ID=gene:TraesCS3D02G357700;biotype=protein_coding;gene_id=TraesCS3D02G357700;logic_name=iwgsc_high_conf
3D,IWGSC,gene,473609204.0,473612823.0,.,-,.,ID=gene:TraesCS3D02G359900;biotype=protein_coding;gene_id=TraesCS3D02G359900;logic_name=iwgsc_high_conf
3D,IWGSC,gene,484345504.0,484348010.0,.,+,.,ID=gene:TraesCS3D02G370700;biotype=protein_coding;gene_id=TraesCS3D02G370700;logic_name=iwgsc_high_conf
3D,IWGSC,gene,487411816.0,487415317.0,.,+,.,ID=gene:TraesCS3D02G374200;biotype=protein_coding;gene_id=TraesCS3D02G374200;logic_name=iwgsc_high_conf
3D,IWGSC,gene,488059766.0,488061078.0,.,+,.,ID=gene:TraesCS3D02G374600;biotype=protein_coding;gene_id=TraesCS3D02G374600;logic_name=iwgsc_high_conf
3D,IWGSC,gene,515698138.0,515702364.0,.,-,.,ID=gene:TraesCS3D02G400800;biotype=protein_coding;gene_id=TraesCS3D02G400800;logic_name=iwgsc_high_conf
3D,IWGSC,gene,526043895.0,526047566.0,.,+,.,ID=gene:TraesCS3D02G413800;biotype=protein_coding;gene_id=TraesCS3D02G413800;logic_name=iwgsc_high_conf
3D,IWGSC,gene,527126755.0,527127075.0,.,+,.,ID=gene:TraesCS3D02G415300;biotype=protein_coding;gene_id=TraesCS3D02G415300;logic_name=iwgsc_high_conf
3D,IWGSC,gene,545169869.0,545173355.0,.,-,.,ID=gene:TraesCS3D02G431100;biotype=protein_coding;description=S-acyltransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A077RZH2];gene_id=TraesCS3D02G431100;logic_name=iwgsc_high_conf
3D,IWGSC,gene,550648774.0,550654210.0,.,+,.,ID=gene:TraesCS3D02G440200;biotype=protein_coding;gene_id=TraesCS3D02G440200;logic_name=iwgsc_high_conf
3D,IWGSC,gene,568610950.0,568612096.0,.,+,.,ID=gene:TraesCS3D02G464800;biotype=protein_coding;description=Sulfotransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5WPS8];gene_id=TraesCS3D02G464800;logic_name=iwgsc_high_conf
3D,IWGSC,gene,568654871.0,568656398.0,.,+,.,ID=gene:TraesCS3D02G464900;biotype=protein_coding;description=Sulfotransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A341TAU0];gene_id=TraesCS3D02G464900;logic_name=iwgsc_high_conf
3D,IWGSC,gene,588781821.0,588788092.0,.,-,.,ID=gene:TraesCS3D02G497600;biotype=protein_coding;gene_id=TraesCS3D02G497600;logic_name=iwgsc_high_conf
3D,IWGSC,gene,590754573.0,590764017.0,.,-,.,ID=gene:TraesCS3D02G502200;biotype=protein_coding;gene_id=TraesCS3D02G502200;logic_name=iwgsc_high_conf
3D,IWGSC,gene,598009993.0,598013593.0,.,+,.,ID=gene:TraesCS3D02G514100;biotype=protein_coding;description=CH1 [Source:Projected from Arabidopsis thaliana (AT1G44446) UniProtKB/TrEMBL%3BAcc:A0A178W6L1];gene_id=TraesCS3D02G514100;logic_name=iwgsc_high_conf
3D,IWGSC,gene,599267024.0,599269278.0,.,-,.,ID=gene:TraesCS3D02G516100;biotype=protein_coding;gene_id=TraesCS3D02G516100;logic_name=iwgsc_high_conf
3D,IWGSC,gene,600594346.0,600595436.0,.,+,.,ID=gene:TraesCS3D02G517300;biotype=protein_coding;gene_id=TraesCS3D02G517300;logic_name=iwgsc_high_conf
4A,IWGSC,gene,61309492.0,61312298.0,.,-,.,ID=gene:TraesCS4A02G064500;biotype=protein_coding;gene_id=TraesCS4A02G064500;logic_name=iwgsc_high_conf
4A,IWGSC,gene,66338112.0,66340516.0,.,+,.,ID=gene:TraesCS4A02G067900;biotype=protein_coding;gene_id=TraesCS4A02G067900;logic_name=iwgsc_high_conf
4A,IWGSC,gene,83571253.0,83572472.0,.,-,.,ID=gene:TraesCS4A02G081000;biotype=protein_coding;description=Histone-fold domain containing protein [Source: Projected from Oryza sativa (Os03g0251350)];gene_id=TraesCS4A02G081000;logic_name=iwgsc_high_conf
4A,IWGSC,gene,449265943.0,449268449.0,.,-,.,ID=gene:TraesCS4A02G177500;biotype=protein_coding;gene_id=TraesCS4A02G177500;logic_name=iwgsc_high_conf
4A,IWGSC,gene,459627543.0,459631615.0,.,+,.,ID=gene:TraesCS4A02G182700;biotype=protein_coding;gene_id=TraesCS4A02G182700;logic_name=iwgsc_high_conf
4A,IWGSC,gene,469100913.0,469106565.0,.,-,.,ID=gene:TraesCS4A02G190400;biotype=protein_coding;gene_id=TraesCS4A02G190400;logic_name=iwgsc_high_conf
4A,IWGSC,gene,473939779.0,473942345.0,.,+,.,ID=gene:TraesCS4A02G192900;biotype=protein_coding;description=Root phototropism protein 2 [Source:Projected from Arabidopsis thaliana (AT2G30520) UniProtKB/Swiss-Prot%3BAcc:Q682S0];gene_id=TraesCS4A02G192900;logic_name=iwgsc_high_conf
4A,IWGSC,gene,483949823.0,483951642.0,.,-,.,ID=gene:TraesCS4A02G198300;biotype=protein_coding;gene_id=TraesCS4A02G198300;logic_name=iwgsc_high_conf
4A,IWGSC,gene,494009793.0,494010921.0,.,-,.,ID=gene:TraesCS4A02G203400;biotype=protein_coding;description=NAD(P)H-quinone oxidoreductase subunit T%2C chloroplastic [Source:Projected from Arabidopsis thaliana (AT4G09350) UniProtKB/Swiss-Prot%3BAcc:Q9SMS0];gene_id=TraesCS4A02G203400;logic_name=iwgsc_high_conf
4A,IWGSC,gene,535242144.0,535244059.0,.,-,.,ID=gene:TraesCS4A02G226900;biotype=protein_coding;description=Chlorophyll a-b binding protein%2C chloroplastic [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5X8C5];gene_id=TraesCS4A02G226900;logic_name=iwgsc_high_conf
4A,IWGSC,gene,535464141.0,535467988.0,.,+,.,ID=gene:TraesCS4A02G227300;biotype=protein_coding;gene_id=TraesCS4A02G227300;logic_name=iwgsc_high_conf
4A,IWGSC,gene,556751829.0,556756496.0,.,-,.,ID=gene:TraesCS4A02G246100;biotype=protein_coding;description=Serine hydroxymethyltransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A0C4BJE5];gene_id=TraesCS4A02G246100;logic_name=iwgsc_high_conf
4A,IWGSC,gene,576930165.0,576932752.0,.,-,.,ID=gene:TraesCS4A02G264600;biotype=protein_coding;description=UDP-glucose 6-dehydrogenase [Source:UniProtKB/TrEMBL%3BAcc:A0A341TXU6];gene_id=TraesCS4A02G264600;logic_name=iwgsc_high_conf
4A,IWGSC,gene,580733925.0,580736107.0,.,-,.,ID=gene:TraesCS4A02G268500;biotype=protein_coding;gene_id=TraesCS4A02G268500;logic_name=iwgsc_high_conf
4A,IWGSC,gene,589602961.0,589607034.0,.,-,.,ID=gene:TraesCS4A02G281700;biotype=protein_coding;gene_id=TraesCS4A02G281700;logic_name=iwgsc_high_conf
4A,IWGSC,gene,590993901.0,590999432.0,.,-,.,ID=gene:TraesCS4A02G284600;biotype=protein_coding;gene_id=TraesCS4A02G284600;logic_name=iwgsc_high_conf
4A,IWGSC,gene,595261992.0,595265272.0,.,+,.,ID=gene:TraesCS4A02G292600;biotype=protein_coding;gene_id=TraesCS4A02G292600;logic_name=iwgsc_high_conf
4A,IWGSC,gene,596767433.0,596769827.0,.,+,.,ID=gene:TraesCS4A02G297400;biotype=protein_coding;gene_id=TraesCS4A02G297400;logic_name=iwgsc_high_conf
4A,IWGSC,gene,608881050.0,608882366.0,.,+,.,ID=gene:TraesCS4A02G320400;biotype=protein_coding;gene_id=TraesCS4A02G320400;logic_name=iwgsc_high_conf
4A,IWGSC,gene,609925870.0,609929741.0,.,-,.,ID=gene:TraesCS4A02G321600;biotype=protein_coding;gene_id=TraesCS4A02G321600;logic_name=iwgsc_high_conf
4A,IWGSC,gene,618085607.0,618089160.0,.,+,.,ID=gene:TraesCS4A02G335500;biotype=protein_coding;gene_id=TraesCS4A02G335500;logic_name=iwgsc_high_conf
4A,IWGSC,gene,621660987.0,621664782.0,.,+,.,ID=gene:TraesCS4A02G340600;biotype=protein_coding;gene_id=TraesCS4A02G340600;logic_name=iwgsc_high_conf
4A,IWGSC,gene,629466744.0,629468423.0,.,+,.,ID=gene:TraesCS4A02G355600;biotype=protein_coding;description=Photosystem II reaction center Psb28 protein [Source:UniProtKB/TrEMBL%3BAcc:A0A341TP27];gene_id=TraesCS4A02G355600;logic_name=iwgsc_high_conf
4A,IWGSC,gene,636962209.0,636967351.0,.,-,.,ID=gene:TraesCS4A02G363900;biotype=protein_coding;gene_id=TraesCS4A02G363900;logic_name=iwgsc_high_conf
4A,IWGSC,gene,667174383.0,667174854.0,.,-,.,ID=gene:TraesCS4A02G389900;biotype=protein_coding;gene_id=TraesCS4A02G389900;logic_name=iwgsc_high_conf
4A,IWGSC,gene,668747192.0,668751479.0,.,+,.,ID=gene:TraesCS4A02G393100;biotype=protein_coding;gene_id=TraesCS4A02G393100;logic_name=iwgsc_high_conf
4A,IWGSC,gene,674907092.0,674910162.0,.,+,.,ID=gene:TraesCS4A02G400600;biotype=protein_coding;description=Purple acid phosphatase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5X139];gene_id=TraesCS4A02G400600;logic_name=iwgsc_high_conf
4A,IWGSC,gene,678418622.0,678419358.0,.,-,.,ID=gene:TraesCS4A02G405600;biotype=protein_coding;gene_id=TraesCS4A02G405600;logic_name=iwgsc_high_conf
4A,IWGSC,gene,679084499.0,679086808.0,.,-,.,ID=gene:TraesCS4A02G406200;biotype=protein_coding;gene_id=TraesCS4A02G406200;logic_name=iwgsc_high_conf
4A,IWGSC,gene,710674942.0,710677472.0,.,-,.,ID=gene:TraesCS4A02G442700;biotype=protein_coding;description=Glycosyltransferase [Source:UniProtKB/TrEMBL%3BAcc:W5DTR5];gene_id=TraesCS4A02G442700;logic_name=iwgsc_high_conf
4A,IWGSC,gene,728088125.0,728090118.0,.,-,.,ID=gene:TraesCS4A02G464200;biotype=protein_coding;description=WAT1-related protein [Source:UniProtKB/TrEMBL%3BAcc:W5DM08];gene_id=TraesCS4A02G464200;logic_name=iwgsc_high_conf
4A,IWGSC,gene,732769817.0,732771721.0,.,+,.,ID=gene:TraesCS4A02G472400;biotype=protein_coding;description=WAT1-related protein [Source:UniProtKB/TrEMBL%3BAcc:W5DSQ4];gene_id=TraesCS4A02G472400;logic_name=iwgsc_high_conf
4A,IWGSC,gene,732771648.0,732774321.0,.,-,.,ID=gene:TraesCS4A02G472500;biotype=protein_coding;description=Ferredoxin--NADP reductase%2C chloroplastic [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5X268];gene_id=TraesCS4A02G472500;logic_name=iwgsc_high_conf
4A,IWGSC,gene,744433284.0,744433745.0,.,-,.,ID=gene:TraesCS4A02G499500;biotype=protein_coding;description=Plastocyanin [Source:UniProtKB/TrEMBL%3BAcc:W5DL22];gene_id=TraesCS4A02G499500;logic_name=iwgsc_high_conf
4B,IWGSC,gene,11897256.0,11908833.0,.,-,.,ID=gene:TraesCS4B02G016300;biotype=protein_coding;gene_id=TraesCS4B02G016300;logic_name=iwgsc_high_conf
4B,IWGSC,gene,12492184.0,12492970.0,.,-,.,ID=gene:TraesCS4B02G017300;biotype=protein_coding;gene_id=TraesCS4B02G017300;logic_name=iwgsc_high_conf
4B,IWGSC,gene,17253636.0,17258636.0,.,+,.,ID=gene:TraesCS4B02G024100;biotype=protein_coding;gene_id=TraesCS4B02G024100;logic_name=iwgsc_high_conf
4B,IWGSC,gene,17260133.0,17271116.0,.,+,.,ID=gene:TraesCS4B02G024200;biotype=protein_coding;gene_id=TraesCS4B02G024200;logic_name=iwgsc_high_conf
4B,IWGSC,gene,17494410.0,17500349.0,.,+,.,ID=gene:TraesCS4B02G024800;biotype=protein_coding;gene_id=TraesCS4B02G024800;logic_name=iwgsc_high_conf
4B,IWGSC,gene,20278828.0,20280986.0,.,-,.,ID=gene:TraesCS4B02G026700;biotype=protein_coding;gene_id=TraesCS4B02G026700;logic_name=iwgsc_high_conf
4B,IWGSC,gene,32896523.0,32898695.0,.,+,.,ID=gene:TraesCS4B02G045700;biotype=protein_coding;gene_id=TraesCS4B02G045700;logic_name=iwgsc_high_conf
4B,IWGSC,gene,34018902.0,34026504.0,.,+,.,ID=gene:TraesCS4B02G046700;biotype=protein_coding;gene_id=TraesCS4B02G046700;logic_name=iwgsc_high_conf
4B,IWGSC,gene,39014116.0,39016599.0,.,+,.,ID=gene:TraesCS4B02G050400;biotype=protein_coding;description=UDP-glucose 6-dehydrogenase [Source:UniProtKB/TrEMBL%3BAcc:A0A341U7Z6];gene_id=TraesCS4B02G050400;logic_name=iwgsc_high_conf
4B,IWGSC,gene,50399103.0,50400454.0,.,-,.,ID=gene:TraesCS4B02G059100;biotype=protein_coding;gene_id=TraesCS4B02G059100;logic_name=iwgsc_high_conf
4B,IWGSC,gene,50443190.0,50444425.0,.,+,.,ID=gene:TraesCS4B02G059300;biotype=protein_coding;gene_id=TraesCS4B02G059300;logic_name=iwgsc_high_conf
4B,IWGSC,gene,82280374.0,82282612.0,.,+,.,ID=gene:TraesCS4B02G083600;biotype=protein_coding;description=Photosynthetic NDH subunit of subcomplex B 1%2C chloroplastic [Source:Projected from Arabidopsis thaliana (AT1G15980) UniProtKB/Swiss-Prot%3BAcc:Q9S9N6];gene_id=TraesCS4B02G083600;logic_name=iwgsc_high_conf
4B,IWGSC,gene,90456583.0,90460338.0,.,-,.,ID=gene:TraesCS4B02G089000;biotype=protein_coding;gene_id=TraesCS4B02G089000;logic_name=iwgsc_high_conf
4B,IWGSC,gene,90727552.0,90729319.0,.,+,.,ID=gene:TraesCS4B02G089500;biotype=protein_coding;description=Chlorophyll a-b binding protein%2C chloroplastic [Source:UniProtKB/TrEMBL%3BAcc:A0A096URP1];gene_id=TraesCS4B02G089500;logic_name=iwgsc_high_conf
4B,IWGSC,gene,117057323.0,117058549.0,.,-,.,ID=gene:TraesCS4B02G107300;biotype=protein_coding;description=NAD(P)H-quinone oxidoreductase subunit T%2C chloroplastic [Source:Projected from Arabidopsis thaliana (AT4G09350) UniProtKB/Swiss-Prot%3BAcc:Q9SMS0];gene_id=TraesCS4B02G107300;logic_name=iwgsc_high_conf
4B,IWGSC,gene,118654716.0,118680106.0,.,-,.,ID=gene:TraesCS4B02G108100;biotype=protein_coding;gene_id=TraesCS4B02G108100;logic_name=iwgsc_high_conf
4B,IWGSC,gene,135211304.0,135213059.0,.,+,.,ID=gene:TraesCS4B02G117100;biotype=protein_coding;gene_id=TraesCS4B02G117100;logic_name=iwgsc_high_conf
4B,IWGSC,gene,146688911.0,146692281.0,.,-,.,ID=gene:TraesCS4B02G123300;biotype=protein_coding;gene_id=TraesCS4B02G123300;logic_name=iwgsc_high_conf
4B,IWGSC,gene,169794412.0,169796748.0,.,-,.,ID=gene:TraesCS4B02G129700;biotype=protein_coding;gene_id=TraesCS4B02G129700;logic_name=iwgsc_high_conf
4B,IWGSC,gene,184607296.0,184609992.0,.,+,.,ID=gene:TraesCS4B02G140300;biotype=protein_coding;gene_id=TraesCS4B02G140300;logic_name=iwgsc_high_conf
